Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2402.01632,"Beyond Lengthscales: No-regret Bayesian Optimisation With Unknown  Hyperparameters Of Any Type

",超越长尺度：任何类型的未知超参数的贝叶斯优化,"
Authors:
Juliusz Ziomek, 

Masaki Adachi, 

Michael A. Osborne
",https://arxiv.org/pdf/2402.01632.pdf,"
Subjects: Machine Learning (cs.LG); Machine Learning (stat.ML)



","['Machine Learning (cs.LG)', 'Machine Learning (stat.ML)']"
1,arXiv:2402.01629,"Position Paper: Generalized grammar rules and structure-based  generalization beyond classical equivariance for lexical tasks and  transduction

",立场文件：词汇任务和转导的广义语法规则和基于结构的超越经典等变的泛化,"
Authors:
Mircea Petrache, 

Shubhendu Trivedi
",https://arxiv.org/pdf/2402.01629.pdf,"
Subjects: Computation and Language (cs.CL); Machine Learning (cs.LG); Machine Learning (stat.ML)



","['Computation and Language (cs.CL)', 'Machine Learning (cs.LG)', 'Machine Learning (stat.ML)']"
2,arXiv:2402.01622,"TravelPlanner: A Benchmark for Real-World Planning with Language Agents

",TravelPlanner:使用语言代理进行真实世界规划的基准,"
Authors:
Jian Xie, 

Kai Zhang, 

Jiangjie Chen, 

Tinghui Zhu, 

Renze Lou, 

Yuandong Tian, 

Yanghua Xiao, 

Yu Su
",https://arxiv.org/pdf/2402.01622.pdf,"
Subjects: Computation and Language (cs.CL)
",['Computation and Language (cs.CL)']
3,arXiv:2402.01621,"Stochastic Two Points Method for Deep Model Zeroth-order Optimization

",深度模型零阶优化的随机两点法,"
Authors:
Yijiang Pang, 

Jiayu Zhou
",https://arxiv.org/pdf/2402.01621.pdf,"
Subjects: Machine Learning (cs.LG)
",['Machine Learning (cs.LG)']
4,arXiv:2402.01620,"MAGDi: Structured Distillation of Multi-Agent Interaction Graphs  Improves Reasoning in Smaller Language Models

",MAGDi：多智能体交互图的结构化提取改进了小型语言模型中的推理,"
Authors:
Justin Chih-Yao Chen, 

Swarnadeep Saha, 

Elias Stengel-Eskin, 

Mohit Bansal
",https://arxiv.org/pdf/2402.01620.pdf,"
Subjects: Computation and Language (cs.CL)
",['Computation and Language (cs.CL)']
5,arXiv:2402.01619,"KB-Plugin: A Plug-and-play Framework for Large Language Models to Induce  Programs over Low-resourced Knowledge Bases

",KB插件：一个用于在低资源知识库上诱导程序的大型语言模型的即插即用框架,"
Authors:
Jiajie Zhang, 

Shulin Cao, 

Linmei Hu, 

Ling Feng, 

Lei Hou, 

Juanzi Li
",https://arxiv.org/pdf/2402.01619.pdf,"
Subjects: Computation and Language (cs.CL)
",['Computation and Language (cs.CL)']
6,arXiv:2402.01618,"Style Vectors for Steering Generative Large Language Model

",指导生成型大型语言模型的风格向量,"
Authors:
Kai Konen, 

Sophie Jentzsch, 

Diaoulé Diallo, 

Peer Schütt, 

Oliver Bensch, 

Roxanne El Baff, 

Dominik Opitz, 

Tobias Hecking
",https://arxiv.org/pdf/2402.01618.pdf,"
Subjects: Computation and Language (cs.CL)
",['Computation and Language (cs.CL)']
7,arXiv:2402.01617,"A GP-based Robust Motion Planning Framework for Agile Autonomous Robot  Navigation and Recovery in Unknown Environments

",基于GP的未知环境下敏捷自主机器人导航与恢复鲁棒运动规划框架,"
Authors:
Nicholas Mohammad, 

Jacob Higgins, 

Nicola Bezzo
",https://arxiv.org/pdf/2402.01617.pdf,"
Subjects: Robotics (cs.RO); Machine Learning (cs.LG)



","['Robotics (cs.RO)', 'Machine Learning (cs.LG)']"
8,arXiv:2402.01614,"L2G2G: a Scalable Local-to-Global Network Embedding with Graph  Autoencoders

",L2G2G：一种可扩展的局部到全局网络嵌入图自动编码器,"
Authors:
Ruikang Ouyang, 

Andrew Elliott, 

Stratis Limnios, 

Mihai Cucuringu, 

Gesine Reinert
",https://arxiv.org/pdf/2402.01614.pdf,"
Subjects: Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Social and Information Networks (cs.SI); Machine Learning (stat.ML)



","['Machine Learning (cs.LG)', 'Artificial Intelligence (cs.AI)', 'Social and Information Networks (cs.SI)', 'Machine Learning (stat.ML)']"
9,arXiv:2402.01613,"Nomic Embed: Training a Reproducible Long Context Text Embedder

",Nomic嵌入：训练可复制的长上下文文本嵌入器,"
Authors:
Zach Nussbaum, 

John X. Morris, 

Brandon Duderstadt, 

Andriy Mulyar
",https://arxiv.org/pdf/2402.01613.pdf,"
Subjects: Computation and Language (cs.CL); Artificial Intelligence (cs.AI)



","['Computation and Language (cs.CL)', 'Artificial Intelligence (cs.AI)']"
