Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2410.18979,PixelGaussian: Generalizable 3D Gaussian Reconstruction from Arbitrary Views,PixelGaussian：从任意视图进行广义三维高斯重建,"Xin Fei, Wenzhao Zheng, Yueqi Duan, Wei Zhan, Masayoshi Tomizuka, Kurt Keutzer, Jiwen Lu",https://arxiv.org/pdf/2410.18979.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
1,arXiv:2410.18978,Framer: Interactive Frame Interpolation,Framer：交互式帧插值,"Wen Wang, Qiuyu Wang, Kecheng Zheng, Hao Ouyang, Zhekai Chen, Biao Gong, Hao Chen, Yujun Shen, Chunhua Shen",https://arxiv.org/pdf/2410.18978.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
2,arXiv:2410.18977,MotionCLR: Motion Generation and Training-free Editing via Understanding Attention Mechanisms,MotionCLR：通过理解注意力机制实现运动生成和无训练编辑,"Ling-Hao Chen, Wenxun Dai, Xuan Ju, Shunlin Lu, Lei Zhang",https://arxiv.org/pdf/2410.18977.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
3,arXiv:2410.18976,CAMEL-Bench: A Comprehensive Arabic LMM Benchmark,CAMEL Bench：全面的阿拉伯语LMM基准,"Sara Ghaboura, Ahmed Heakl, Omkar Thawakar, Ali Alharthi, Ines Riahi, Abduljalil Saif, Jorma Laaksonen, Fahad S. Khan, Salman Khan, Rao M. Anwer",https://arxiv.org/pdf/2410.18976.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Computers and Society (cs.CY); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Computers and Society (cs.CY),  Machine Learning (cs.LG)"
4,arXiv:2410.18975,Unbounded: A Generative Infinite Game of Character Life Simulation,无界：一个角色生命模拟的生成无限游戏,"Jialu Li, Yuanzhen Li, Neal Wadhwa, Yael Pritch, David E. Jacobs, Michael Rubinstein, Mohit Bansal, Nataniel Ruiz",https://arxiv.org/pdf/2410.18975.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Graphics (cs.GR); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Graphics (cs.GR),  Machine Learning (cs.LG)"
5,arXiv:2410.18974,3D-Adapter: Geometry-Consistent Multi-View Diffusion for High-Quality 3D Generation,3D适配器：几何一致的多视图扩散，用于高质量3D生成,"Hansheng Chen, Bokui Shen, Yulin Liu, Ruoxi Shi, Linqi Zhou, Connor Z. Lin, Jiayuan Gu, Hao Su, Gordon Wetzstein, Leonidas Guibas",https://arxiv.org/pdf/2410.18974.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
6,arXiv:2410.18972,Deep Insights into Cognitive Decline: A Survey of Leveraging Non-Intrusive Modalities with Deep Learning Techniques,对认知衰退的深入洞察：利用非侵入性模态与深度学习技术的调查,"David Ortiz-Perez, Manuel Benavent-Lledo, Jose Garcia-Rodriguez, David Tomás, M. Flores Vizcaya-Moreno",https://arxiv.org/pdf/2410.18972.pdf,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
7,arXiv:2410.18970,ConceptDrift: Uncovering Biases through the Lens of Foundational Models,ConceptDrift：通过基础模型的视角揭示偏差,"Cristian Daniel Păduraru, Antonio Bărbălau, Radu Filipescu, Andrei Liviu Nicolicioiu, Elena Burceanu",https://arxiv.org/pdf/2410.18970.pdf,"Subjects:
Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
8,arXiv:2410.18969,Self-Improving Autonomous Underwater Manipulation,自改进型自主水下操纵,"Ruoshi Liu, Huy Ha, Mengxue Hou, Shuran Song, Carl Vondrick",https://arxiv.org/pdf/2410.18969.pdf,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
9,arXiv:2410.18967,Ferret-UI 2: Mastering Universal User Interface Understanding Across Platforms,Ferret UI 2：掌握跨平台通用用户界面理解,"Zhangheng Li, Keen You, Haotian Zhang, Di Feng, Harsh Agrawal, Xiujun Li, Mohana Prasad Sathya Moorthy, Jeff Nichols, Yinfei Yang, Zhe Gan",https://arxiv.org/pdf/2410.18967.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Computation and Language (cs.CL); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Computation and Language (cs.CL),  Machine Learning (cs.LG)"
