Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2409.19472,Towards Croppable Implicit Neural Representations,迈向可裁剪的内隐神经表征,"Maor Ashkenazi, Eran Treister",https://arxiv.org/pdf/2409.19472.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG)"
1,arXiv:2409.19471,SELP: Generating Safe and Efficient Task Plans for Robot Agents with Large Language Models,SELP：使用大型语言模型为机器人代理生成安全高效的任务计划,"Yi Wu, Zikang Xiong, Yiran Hu, Shreyash S. Iyengar, Nan Jiang, Aniket Bera, Lin Tan, Suresh Jagannathan",https://arxiv.org/pdf/2409.19471.pdf,"Subjects:
Robotics (cs.RO); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Formal Languages and Automata Theory (cs.FL)","Robotics (cs.RO),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Formal Languages and Automata Theory (cs.FL)"
2,arXiv:2409.19467,INSIGHTBUDDY-AI: Medication Extraction and Entity Linking using Large Language Models and Ensemble Learning,INSIGHTBUDDY-AI：使用大型语言模型和集成学习进行药物提取和实体链接,"Pablo Romero, Lifeng Han, Goran Nenadic",https://arxiv.org/pdf/2409.19467.pdf,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
3,arXiv:2409.19466,Robot Guided Evacuation with Viewpoint Constraints,具有视点约束的机器人引导疏散,"Gong Chen, Malika Meghjani, Marcel Bartholomeus Prasetyo",https://arxiv.org/pdf/2409.19466.pdf,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
4,arXiv:2409.19465,Construction of the Sparsest Maximally $r$-Robust Graphs,最稀疏最大鲁棒图的构造,"Haejoon Lee, Dimitra Panagou",https://arxiv.org/pdf/2409.19465.pdf,"Subjects:
Systems and Control (eess.SY)",Systems and Control (eess.SY)
5,arXiv:2409.19461,Accelerating Malware Classification: A Vision Transformer Solution,加速恶意软件分类：视觉转换器解决方案,"Shrey Bavishi, Shrey Modi",https://arxiv.org/pdf/2409.19461.pdf,"Subjects:
Cryptography and Security (cs.CR); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)","Cryptography and Security (cs.CR),  Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG)"
6,arXiv:2409.19460,On the universality of neural encodings in CNNs,CNN中神经编码的普遍性,"Florentin Guth, Brice Ménard",https://arxiv.org/pdf/2409.19460.pdf,"Subjects:
Machine Learning (cs.LG); Computer Vision and Pattern Recognition (cs.CV)","Machine Learning (cs.LG),  Computer Vision and Pattern Recognition (cs.CV)"
7,arXiv:2409.19459,Language-guided Robust Navigation for Mobile Robots in Dynamically-changing Environments,动态变化环境中移动机器人的语言引导鲁棒导航,"Cody Simons, Zhichao Liu, Brandon Marcus, Amit K. Roy-Chowdhury, Konstantinos Karydis",https://arxiv.org/pdf/2409.19459.pdf,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
8,arXiv:2409.19458,Scalable Fine-tuning from Multiple Data Sources:A First-Order Approximation Approach,来自多个数据源的可扩展微调：一阶近似方法,"Dongyue Li, Ziniu Zhang, Lu Wang, Hongyang R. Zhang",https://arxiv.org/pdf/2409.19458.pdf,"Subjects:
Computation and Language (cs.CL); Machine Learning (cs.LG)","Computation and Language (cs.CL),  Machine Learning (cs.LG)"
9,arXiv:2409.19457,A Parameter-Efficient Tuning Framework for Language-guided Object Grounding and Robot Grasping,一种用于语言引导物体接地和机器人抓取的参数高效调整框架,"Houjian Yu, Mingen Li, Alireza Rezazadeh, Yang Yang, Changhyun Choi",https://arxiv.org/pdf/2409.19457.pdf,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
