Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2311.01462,"Idempotent Generative Network

",幂等生成网络,"
Authors:
Assaf Shocher, 

Amil Dravid, 

Yossi Gandelsman, 

Inbar Mosseri, 

Michael Rubinstein, 

Alexei A. Efros
",https://arxiv.org/pdf/2311.01462.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
1,arXiv:2311.01461,"The Property Law of Crypto Tokens

",加密代币的性质规律,"
Authors:
Jakub Wyczik
",https://arxiv.org/pdf/2311.01461.pdf,"
Subjects: Cryptography and Security (cs.CR); Computers and Society (cs.CY)



","['Cryptography and Security (cs.CR)', 'Computers and Society (cs.CY)']"
2,arXiv:2311.01460,"Implicit Chain of Thought Reasoning via Knowledge Distillation

",基于知识提炼的内隐思维链推理,"
Authors:
Yuntian Deng, 

Kiran Prasad, 

Roland Fernandez, 

Paul Smolensky, 

Vishrav Chaudhary, 

Stuart Shieber
",https://arxiv.org/pdf/2311.01460.pdf,"
Subjects: Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)



","['Computation and Language (cs.CL)', 'Artificial Intelligence (cs.AI)', 'Machine Learning (cs.LG)']"
3,arXiv:2311.01459,"Align Your Prompts: Test-Time Prompting with Distribution Alignment for  Zero-Shot Generalization

",对齐提示：零样本泛化的测试时间提示与分布对齐,"
Authors:
Jameel Hassan, 

Hanan Gani, 

Noor Hussein, 

Muhammad Uzair Khattak, 

Muzammal Naseer, 

Fahad Shahbaz Khan, 

Salman Khan
",https://arxiv.org/pdf/2311.01459.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
4,arXiv:2311.01458,"Detecting Deepfakes Without Seeing Any

",在看不到任何Deepfakes的情况下检测,"
Authors:
Tal Reiss, 

Bar Cavia, 

Yedid Hoshen
",https://arxiv.org/pdf/2311.01458.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
5,arXiv:2311.01457,"Conformal Policy Learning for Sensorimotor Control Under Distribution  Shifts

",分布位移下传感器运动控制的保形策略学习,"
Authors:
Huang Huang, 

Satvik Sharma, 

Antonio Loquercio, 

Anastasios Angelopoulos, 

Ken Goldberg, 

Jitendra Malik
",https://arxiv.org/pdf/2311.01457.pdf,"
Subjects: Robotics (cs.RO); Artificial Intelligence (cs.AI)



","['Robotics (cs.RO)', 'Artificial Intelligence (cs.AI)']"
6,arXiv:2311.01455,"RoboGen: Towards Unleashing Infinite Data for Automated Robot Learning  via Generative Simulation

",RoboGen：通过生成仿真为机器人自动学习释放无限数据,"
Authors:
Yufei Wang, 

Zhou Xian, 

Feng Chen, 

Tsun-Hsuan Wang, 

Yian Wang, 

Katerina Fragkiadaki, 

Zackory Erickson, 

David Held, 

Chuang Gan
",https://arxiv.org/pdf/2311.01455.pdf,"
Subjects: Robotics (cs.RO); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)



","['Robotics (cs.RO)', 'Artificial Intelligence (cs.AI)', 'Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
7,arXiv:2311.01454,"NOIR: Neural Signal Operated Intelligent Robots for Everyday Activities

",NOIR：用于日常活动的神经信号操作智能机器人,"
Authors:
Ruohan Zhang, 

Sharon Lee, 

Minjune Hwang, 

Ayano Hiranaka, 

Chen Wang, 

Wensi Ai, 

Jin Jie Ryan Tan, 

Shreya Gupta, 

Yilun Hao, 

Gabrael Levine, 

Ruohan Gao, 

Anthony Norcia, 

Li Fei-Fei, 

Jiajun Wu
",https://arxiv.org/pdf/2311.01454.pdf,"
Subjects: Robotics (cs.RO); Artificial Intelligence (cs.AI)



","['Robotics (cs.RO)', 'Artificial Intelligence (cs.AI)']"
8,arXiv:2311.01452,"Time Series Anomaly Detection using Diffusion-based Models

",基于扩散模型的时间序列异常检测,"
Authors:
Ioana Pintilie, 

Andrei Manolache, 

Florin Brad
",https://arxiv.org/pdf/2311.01452.pdf,"
Subjects: Machine Learning (cs.LG); Artificial Intelligence (cs.AI)



","['Machine Learning (cs.LG)', 'Artificial Intelligence (cs.AI)']"
9,arXiv:2311.01451,"Randomized Strong Recursive Skeletonization: Simultaneous compression  and factorization of H-matrices in the Black-Box Setting

",随机强递归骨架化：黑盒环境下H-矩阵的同时压缩和因子分解,"
Authors:
Anna Yesypenko, 

Per-Gunnar Martinsson
",https://arxiv.org/pdf/2311.01451.pdf,"
Subjects: Numerical Analysis (math.NA)
",['Numerical Analysis (math.NA)']
10,arXiv:2311.01450,"DreamSmooth: Improving Model-based Reinforcement Learning via Reward  Smoothing

",DreamSmooth:通过奖励平滑改进基于模型的强化学习,"
Authors:
Vint Lee, 

Pieter Abbeel, 

Youngwoon Lee
",https://arxiv.org/pdf/2311.01450.pdf,"
Subjects: Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Robotics (cs.RO)



","['Machine Learning (cs.LG)', 'Artificial Intelligence (cs.AI)', 'Robotics (cs.RO)']"
11,arXiv:2311.01449,"TopicGPT: A Prompt-based Topic Modeling Framework

",TopicGPT:一个基于提示的主题建模框架,"
Authors:
Chau Minh Pham, 

Alexander Hoyle, 

Simeng Sun, 

Mohit Iyyer
",https://arxiv.org/pdf/2311.01449.pdf,"
Subjects: Computation and Language (cs.CL)
",['Computation and Language (cs.CL)']
12,arXiv:2311.01448,"UltraLiDAR: Learning Compact Representations for LiDAR Completion and  Generation

",超激光雷达：激光雷达完成和生成的学习紧凑表示,"
Authors:
Yuwen Xiong, 

Wei-Chiu Ma, 

Jingkang Wang, 

Raquel Urtasun
",https://arxiv.org/pdf/2311.01448.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG); Robotics (cs.RO)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)', 'Robotics (cs.RO)']"
13,arXiv:2311.01447,"CADSim: Robust and Scalable in-the-wild 3D Reconstruction for  Controllable Sensor Simulation

",CADSim：用于可控传感器仿真的鲁棒且可扩展的野外三维重建,"
Authors:
Jingkang Wang, 

Sivabalan Manivasagam, 

Yun Chen, 

Ze Yang, 

Ioan Andrei Bârsan, 

Anqi Joyce Yang, 

Wei-Chiu Ma, 

Raquel Urtasun
",https://arxiv.org/pdf/2311.01447.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG); Robotics (cs.RO)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)', 'Robotics (cs.RO)']"
