Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2401.10232,"ParaHome: Parameterizing Everyday Home Activities Towards 3D Generative  Modeling of Human-Object Interactions

",ParaHome：将日常家庭活动参数化，实现人机交互的3D生成建模,"
Authors:
Jeonghwan Kim, 

Jisoo Kim, 

Jeonghyeon Na, 

Hanbyul Joo
",https://arxiv.org/pdf/2401.10232.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
1,arXiv:2401.10230,"Simultaneous Tactile Estimation and Control for Extrinsic Dexterity

",外在灵活性的同时触觉估计与控制,"
Authors:
Antonia Bronars, 

Sangwoon Kim, 

Parag Patre, 

Alberto Rodriguez
",https://arxiv.org/pdf/2401.10230.pdf,"
Subjects: Robotics (cs.RO)
",['Robotics (cs.RO)']
2,arXiv:2401.10229,"OMG-Seg: Is One Model Good Enough For All Segmentation?

",OMG细分：一个模型足够好吗？,"
Authors:
Xiangtai Li, 

Haobo Yuan, 

Wei Li, 

Henghui Ding, 

Size Wu, 

Wenwei Zhang, 

Yining Li, 

Kai Chen, 

Chen Change Loy
",https://arxiv.org/pdf/2401.10229.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
3,arXiv:2401.10228,"RAP-SAM: Towards Real-Time All-Purpose Segment Anything

",RAP-SAM：迈向实时通用段任何东西,"
Authors:
Shilin Xu, 

Haobo Yuan, 

Qingyu Shi, 

Lu Qi, 

Jingbo Wang, 

Yibo Yang, 

Yining Li, 

Kai Chen, 

Yunhai Tong, 

Bernard Ghanem, 

Xiangtai Li, 

Ming-Hsuan Yang
",https://arxiv.org/pdf/2401.10228.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
4,arXiv:2401.10227,"A Simple Latent Diffusion Approach for Panoptic Segmentation and Mask  Inpainting

",一种用于泛光学分割和掩模修复的简单潜在扩散方法,"
Authors:
Wouter Van Gansbeke, 

Bert De Brabandere
",https://arxiv.org/pdf/2401.10227.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
5,arXiv:2401.10226,"Towards Language-Driven Video Inpainting via Multimodal Large Language  Models

",基于多模式大语言模型的语言驱动视频修复,"
Authors:
Jianzong Wu, 

Xiangtai Li, 

Chenyang Si, 

Shangchen Zhou, 

Jingkang Yang, 

Jiangning Zhang, 

Yining Li, 

Kai Chen, 

Yunhai Tong, 

Ziwei Liu, 

Chen Change Loy
",https://arxiv.org/pdf/2401.10226.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
6,arXiv:2401.10225,"ChatQA: Building GPT-4 Level Conversational QA Models

",ChatQA：构建GPT-4级会话QA模型,"
Authors:
Zihan Liu, 

Wei Ping, 

Rajarshi Roy, 

Peng Xu, 

Mohammad Shoeybi, 

Bryan Catanzaro
",https://arxiv.org/pdf/2401.10225.pdf,"
Subjects: Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Information Retrieval (cs.IR); Machine Learning (cs.LG)



","['Computation and Language (cs.CL)', 'Artificial Intelligence (cs.AI)', 'Information Retrieval (cs.IR)', 'Machine Learning (cs.LG)']"
7,arXiv:2401.10224,"The Manga Whisperer: Automatically Generating Transcriptions for Comics

",曼加语者：自动生成漫画脚本,"
Authors:
Ragav Sachdeva, 

Andrew Zisserman
",https://arxiv.org/pdf/2401.10224.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
8,arXiv:2401.10222,"Supervised Fine-tuning in turn Improves Visual Foundation Models

",有监督的微调反过来又改进了Visual Foundation模型,"
Authors:
Xiaohu Jiang, 

Yixiao Ge, 

Yuying Ge, 

Chun Yuan, 

Ying Shan
",https://arxiv.org/pdf/2401.10222.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Artificial Intelligence (cs.AI)']"
9,arXiv:2401.10220,"AutoFT: Robust Fine-Tuning by Optimizing Hyperparameters on OOD Data

",AutoFT：通过优化OOD数据的超参数进行稳健微调,"
Authors:
Caroline Choi, 

Yoonho Lee, 

Annie Chen, 

Allan Zhou, 

Aditi Raghunathan, 

Chelsea Finn
",https://arxiv.org/pdf/2401.10220.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
