id,title,title_zh,authors,url,subjects,subject_split
arXiv:2601.08832,RAVEN: Erasing Invisible Watermarks via Novel View Synthesis,RAVEN：通过新颖视角合成消除不可见水印,"Fahad Shamshad, Nils Lukas, Karthik Nandakumar",https://arxiv.org/pdf/2601.08832,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.08831,3AM: Segment Anything with Geometric Consistency in Videos,3AM：在视频中通过几何一致性分割任何事物,"Yang-Che Sun, Cheng Sun, Chin-Yang Lin, Fu-En Yang, Min-Hung Chen, Yen-Yu Lin, Yu-Lun Liu",https://arxiv.org/pdf/2601.08831,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.08829,Modeling LLM Agent Reviewer Dynamics in Elo-Ranked Review System,建模大语言模型代理评审员在Elo排名评审系统中的动态,"Hsiang-Wei Huang, Junbin Lu, Kuang-Ming Chen, Jenq-Neng Hwang",https://arxiv.org/pdf/2601.08829,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
arXiv:2601.08828,Motion Attribution for Video Generation,视频生成中的运动归因,"Xindi Wu, Despoina Paschalidou, Jun Gao, Antonio Torralba, Laura Leal-Taixé, Olga Russakovsky, Sanja Fidler, Jonathan Lorraine",https://arxiv.org/pdf/2601.08828,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Multimedia (cs.MM); Robotics (cs.RO)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG),  Multimedia (cs.MM),  Robotics (cs.RO)"
arXiv:2601.08819,Older Adults' Preferences for Feedback Cadence from an Exercise Coach Robot,老年人对锻炼教练机器人反馈节奏的偏好研究,"Roshni Kaushik, Reid Simmons",https://arxiv.org/pdf/2601.08819,"Subjects:
Robotics (cs.RO); Human-Computer Interaction (cs.HC)","Robotics (cs.RO),  Human-Computer Interaction (cs.HC)"
arXiv:2601.08816,MemRec: Collaborative Memory-Augmented Agentic Recommender System,MemRec：协作式记忆增强代理推荐系统,"Weixin Chen, Yuhan Zhao, Jingyuan Huang, Zihe Ye, Clark Mingxuan Ju, Tong Zhao, Neil Shah, Li Chen, Yongfeng Zhang",https://arxiv.org/pdf/2601.08816,"Subjects:
Information Retrieval (cs.IR); Artificial Intelligence (cs.AI)","Information Retrieval (cs.IR),  Artificial Intelligence (cs.AI)"
arXiv:2601.08815,Agent Contracts: A Formal Framework for Resource-Bounded Autonomous AI Systems,代理合约：面向资源受限自主AI系统的形式化框架,"Qing Ye, Jing Tan",https://arxiv.org/pdf/2601.08815,"Subjects:
Multiagent Systems (cs.MA)",Multiagent Systems (cs.MA)
arXiv:2601.08811,Reasoning Matters for 3D Visual Grounding,三维视觉定位中的推理重要性,"Hsiang-Wei Huang, Kuang-Ming Chen, Wenhao Chai, Cheng-Yen Yang, Jen-Hao Cheng, Jenq-Neng Hwang",https://arxiv.org/pdf/2601.08811,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2601.08808,Multiplex Thinking: Reasoning via Token-wise Branch-and-Merge,多路思维：通过标记级分支与合并进行推理,"Yao Tang, Li Dong, Yaru Hao, Qingxiu Dong, Furu Wei, Jiatao Gu",https://arxiv.org/pdf/2601.08808,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2601.08807,S3-CLIP: Video Super Resolution for Person-ReID,S3-CLIP：用于人员重识别的视频超分辨率,"Tamas Endrei, Gyorgy Cserey",https://arxiv.org/pdf/2601.08807,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2601.08806,APEX-SWE,APEX-SWE,"Abhi Kottamasu, Akul Datta, Aakash Barthwal, Chirag Mahapatra, Ajay Arun, Adarsh Hiremath, Brendan Foody, Bertie Vidgen",https://arxiv.org/pdf/2601.08806,"Subjects:
Software Engineering (cs.SE); Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Software Engineering (cs.SE),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
arXiv:2601.08800,MixServe: An Automatic Distributed Serving System for MoE Models with Hybrid Parallelism Based on Fused Communication Algorithm,MixServe：基于融合通信算法的混合并行MoE模型自动分布式服务系统,"Bowen Zhou, Jinrui Jia, Wenhao He, Yong Zhang, Fang Dong",https://arxiv.org/pdf/2601.08800,"Subjects:
Distributed, Parallel, and Cluster Computing (cs.DC)","Distributed, Parallel, and Cluster Computing (cs.DC)"
arXiv:2601.08798,Near-perfect photo-ID of the Hula painted frog with zero-shot deep local-feature matching,通过零样本深度局部特征匹配实现近乎完美的胡拉彩蛙照片识别,"Maayan Yesharim, R. G. Bina Perl, Uri Roll, Sarig Gafny, Eli Geffen, Yoav Ram",https://arxiv.org/pdf/2601.08798,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Quantitative Methods (q-bio.QM)","Computer Vision and Pattern Recognition (cs.CV),  Quantitative Methods (q-bio.QM)"
arXiv:2601.08797,DentalX: Context-Aware Dental Disease Detection with Radiographs,DentalX：基于放射影像的上下文感知牙科疾病检测,"Zhi Qin Tan, Xiatian Zhu, Owen Addison, Yunpeng Li",https://arxiv.org/pdf/2601.08797,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
