id,title,title_zh,authors,url,subjects,subject_split
arXiv:2601.22159,RedSage: A Cybersecurity Generalist LLM,RedSage：网络安全通用大语言模型,"Naufal Suryanto, Muzammal Naseer, Pengfei Li, Syed Talal Wasim, Jinhui Yi, Juergen Gall, Paolo Ceravolo, Ernesto Damiani",https://arxiv.org/pdf/2601.22159,"Subjects:
Cryptography and Security (cs.CR); Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Cryptography and Security (cs.CR),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
arXiv:2601.22158,One-step Latent-free Image Generation with Pixel Mean Flows,基于像素均值流的一步无潜在变量图像生成,"Yiyang Lu, Susie Lu, Qiao Sun, Hanhong Zhao, Zhicheng Jiang, Xianbang Wang, Tianhong Li, Zhengyang Geng, Kaiming He",https://arxiv.org/pdf/2601.22158,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.22157,Discovering Hidden Gems in Model Repositories,模型仓库中的隐藏瑰宝发现,"Jonathan Kahana, Eliahu Horwitz, Yedid Hoshen",https://arxiv.org/pdf/2601.22157,"Subjects:
Machine Learning (cs.LG); Computation and Language (cs.CL)","Machine Learning (cs.LG),  Computation and Language (cs.CL)"
arXiv:2601.22156,Hybrid Linear Attention Done Right: Efficient Distillation and Effective Architectures for Extremely Long Contexts,正确实现混合线性注意力：面向超长上下文的高效知识蒸馏与有效架构,"Yingfa Chen, Zhen Leng Thai, Zihan Zhou, Zhu Zhang, Xingyu Shen, Shuo Wang, Chaojun Xiao, Xu Han, Zhiyuan Liu",https://arxiv.org/pdf/2601.22156,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2601.22155,UEval: A Benchmark for Unified Multimodal Generation,UEval：统一多模态生成基准测试,"Bo Li, Yida Yin, Wenhao Chai, Xingyu Fu, Zhuang Liu",https://arxiv.org/pdf/2601.22155,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Computation and Language (cs.CL)","Computer Vision and Pattern Recognition (cs.CV),  Computation and Language (cs.CL)"
arXiv:2601.22154,Exploring Reasoning Reward Model for Agents,探索面向智能体的推理奖励模型,"Kaixuan Fan, Kaituo Feng, Manyuan Zhang, Tianshuo Peng, Zhixun Li, Yilei Jiang, Shuang Chen, Peng Pei, Xunliang Cai, Xiangyu Yue",https://arxiv.org/pdf/2601.22154,"Subjects:
Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
arXiv:2601.22153,DynamicVLA: A Vision-Language-Action Model for Dynamic Object Manipulation,DynamicVLA：面向动态物体操作的视觉-语言-动作模型,"Haozhe Xie, Beichen Wen, Jiarui Zheng, Zhaoxi Chen, Fangzhou Hong, Haiwen Diao, Ziwei Liu",https://arxiv.org/pdf/2601.22153,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2601.22151,Late Breaking Results: Conversion of Neural Networks into Logic Flows for Edge Computing,最新成果：面向边缘计算的神经网络到逻辑流转换,"Daniel Stein, Shaoyi Huang, Rolf Drechsler, Bing Li, Grace Li Zhang",https://arxiv.org/pdf/2601.22151,"Subjects:
Machine Learning (cs.LG); Systems and Control (eess.SY)","Machine Learning (cs.LG),  Systems and Control (eess.SY)"
arXiv:2601.22150,Do VLMs Perceive or Recall? Probing Visual Perception vs. Memory with Classic Visual Illusions,VLMs是感知还是记忆？用经典视觉错觉探测视觉感知与记忆,"Xiaoxiao Sun, Mingyang Li, Kun yuan, Min Woo Sun, Mark Endo, Shengguang Wu, Changlin Li, Yuhui Zhang, Zeyu Wang, Serena Yeung-Levy",https://arxiv.org/pdf/2601.22150,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.22149,DynaWeb: Model-Based Reinforcement Learning of Web Agents,DynaWeb：网络代理的基于模型的强化学习,"Hang Ding, Peidong Liu, Junqiao Wang, Ziwei Ji, Meng Cao, Rongzhao Zhang, Lynn Ai, Eric Yang, Tianyu Shi, Lei Yu",https://arxiv.org/pdf/2601.22149,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
