id,title,title_zh,authors,url,subjects,subject_split
arXiv:2601.11522,UniX: Unifying Autoregression and Diffusion for Chest X-Ray Understanding and Generation,UniX: 统一自回归和扩散模型用于胸部X光的理解与生成,"Ruiheng Zhang, Jingfeng Yao, Huangxuan Zhao, Hao Yan, Xiao He, Lei Chen, Zhou Wei, Yong Luo, Zengmao Wang, Lefei Zhang, Dacheng Tao, Bo Du",https://arxiv.org/pdf/2601.11522,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.11520,Empirical Coordination over Markov Channel with Independent Source,基于马尔可夫信道的独立源实证协调,"Mengyuan Zhao, Maël Le Treust, Tobias J. Oechtering",https://arxiv.org/pdf/2601.11520,"Subjects:
Information Theory (cs.IT)",Information Theory (cs.IT)
arXiv:2601.11518,How Long Is a Piece of String? A Brief Empirical Analysis of Tokenizers,一根绳子有多长？对分词器的简要实证分析,"Jonathan Roberts, Kai Han, Samuel Albanie",https://arxiv.org/pdf/2601.11518,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
arXiv:2601.11517,Do explanations generalize across large reasoning models?,解释在大型推理模型中是否具有泛化性？,"Koyena Pal, David Bau, Chandan Singh",https://arxiv.org/pdf/2601.11517,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
arXiv:2601.11516,Building Production-Ready Probes For Gemini,为Gemini构建生产就绪的探测器,"János Kramár, Joshua Engels, Zheng Wang, Bilal Chughtai, Rohin Shah, Neel Nanda, Arthur Conmy",https://arxiv.org/pdf/2601.11516,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
arXiv:2601.11514,ShapeR: Robust Conditional 3D Shape Generation from Casual Captures,ShapeR: 从非正式捕捉中生成鲁棒条件三维形状,"Yawar Siddiqui, Duncan Frost, Samir Aroudj, Armen Avetisyan, Henry Howard-Jenkins, Daniel DeTone, Pierre Moulon, Qirui Wu, Zhengqin Li, Julian Straub, Richard Newcombe, Jakob Engel",https://arxiv.org/pdf/2601.11514,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG)"
arXiv:2601.11513,Capacity Constraints Make Admissions Processes Less Predictable,容量限制使录取流程变得不可预测,"Evan Dong, Nikhil Garg, Sarah Dean",https://arxiv.org/pdf/2601.11513,"Subjects:
Computers and Society (cs.CY)",Computers and Society (cs.CY)
arXiv:2601.11510,Applying Formal Methods Tools to an Electronic Warfare Codebase (Experience report),将形式化方法工具应用于电子战代码库（经验报告）,"Letitia W. Li, Denley Lam, Vu Le, Daniel Mitchell, Mark J. Gerken, Robert B. Ross",https://arxiv.org/pdf/2601.11510,"Subjects:
Logic in Computer Science (cs.LO); Software Engineering (cs.SE)","Logic in Computer Science (cs.LO),  Software Engineering (cs.SE)"
arXiv:2601.11508,ReScene4D: Temporally Consistent Semantic Instance Segmentation of Evolving Indoor 3D Scenes,ReScene4D: 演化室内三维场景的时序一致语义实例分割,"Emily Steiner, Jianhao Zheng, Henry Howard-Jenkins, Chris Xie, Iro Armeni",https://arxiv.org/pdf/2601.11508,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.11507,Industry Influence in High-Profile Social Media Research,高调社交媒体研究中的行业影响,"Joseph Bak-Coleman, Jevin West, Cailin O'Connor, Carl T. Bergstrom",https://arxiv.org/pdf/2601.11507,"Subjects:
Social and Information Networks (cs.SI)",Social and Information Networks (cs.SI)
arXiv:2601.11505,MetaboNet: The Largest Publicly Available Consolidated Dataset for Type 1 Diabetes Management,MetaboNet: 1型糖尿病管理的最大公开整合数据集,"Miriam K. Wolff, Peter Calhoun, Eleonora Maria Aiello, Yao Qin, Sam F. Royston",https://arxiv.org/pdf/2601.11505,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Systems and Control (eess.SY); Quantitative Methods (q-bio.QM)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Systems and Control (eess.SY),  Quantitative Methods (q-bio.QM)"
arXiv:2601.11501,Coding Schemes for the Noisy Torn Paper Channel,噪声撕纸信道的编码方案,"Frederik Walter, Maria Abu-Sini, Nils Weinhardt, Antonia Wachter-Zeh",https://arxiv.org/pdf/2601.11501,"Subjects:
Information Theory (cs.IT)",Information Theory (cs.IT)
arXiv:2601.11500,QUPID: A Partitioned Quantum Neural Network for Anomaly Detection in Smart Grid,QUPID: 用于智能电网异常检测的分区量子神经网络,"Hoang M. Ngo, Tre' R. Jeter, Jung Taek Seo, My T. Thai",https://arxiv.org/pdf/2601.11500,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2601.11499,On the Probability of First Success in Differential Evolution: Hazard Identities and Tail Bounds,差分进化中首次成功概率的研究：风险恒等式与尾部界限,"Dimitar Nedanovski, Svetoslav Nenov, Dimitar Pilev",https://arxiv.org/pdf/2601.11499,"Subjects:
Neural and Evolutionary Computing (cs.NE); Machine Learning (cs.LG)","Neural and Evolutionary Computing (cs.NE),  Machine Learning (cs.LG)"
arXiv:2601.11498,Convergence Properties of Good Quantum Codes for Classical Communication,优良量子码在经典通信中的收敛性质,"Alptug Aytekin, Mohamed Nomeir, Lei Hu, Sennur Ulukus",https://arxiv.org/pdf/2601.11498,"Subjects:
Information Theory (cs.IT); Networking and Internet Architecture (cs.NI); Signal Processing (eess.SP); Quantum Physics (quant-ph)","Information Theory (cs.IT),  Networking and Internet Architecture (cs.NI),  Signal Processing (eess.SP),  Quantum Physics (quant-ph)"
arXiv:2601.11496,The Poisoned Apple Effect: Strategic Manipulation of Mediated Markets via Technology Expansion of AI Agents,毒苹果效应：通过AI代理技术扩展对中介市场的策略操控,"Eilam Shapira, Roi Reichart, Moshe Tennenholtz",https://arxiv.org/pdf/2601.11496,"Subjects:
Computer Science and Game Theory (cs.GT); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Multiagent Systems (cs.MA)","Computer Science and Game Theory (cs.GT),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Multiagent Systems (cs.MA)"
arXiv:2601.11493,Efficient error estimators for Generalized Nyström,广义Nystrom方法的高效误差估计器,"Lorenzo Lazzarino, Katherine J. Pearce, Nathaniel Pritchard",https://arxiv.org/pdf/2601.11493,"Subjects:
Numerical Analysis (math.NA)",Numerical Analysis (math.NA)
arXiv:2601.11492,BoxMind: Closed-loop AI strategy optimization for elite boxing validated in the 2024 Olympics,BoxMind: 闭环AI策略优化在2024奥运会拳击项目中的验证,"Kaiwen Wang, Kaili Zheng, Rongrong Deng, Qingmin Fan, Milin Zhang, Zongrui Li, Xuesi Zhou, Bo Han, Liren Chen, Chenyi Guo, Ji Wu",https://arxiv.org/pdf/2601.11492,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2601.11491,Extractive summarization on a CMOS Ising machine,基于CMOS Ising机器的抽取式摘要,"Ziqing Zeng, Abhimanyu Kumar, Chris H. Kim, Ulya R. Karpuzcu, Sachin S. Sapatnekar",https://arxiv.org/pdf/2601.11491,"Subjects:
Machine Learning (cs.LG); Emerging Technologies (cs.ET)","Machine Learning (cs.LG),  Emerging Technologies (cs.ET)"
arXiv:2601.11488,CTest-Metric: A Unified Framework to Assess Clinical Validity of Metrics for CT Report Generation,CTest-Metric: 评估CT报告生成指标临床有效性的统一框架,"Vanshali Sharma, Andrea Mia Bejar, Gorkem Durak, Ulas Bagci",https://arxiv.org/pdf/2601.11488,"Subjects:
Computation and Language (cs.CL); Computer Vision and Pattern Recognition (cs.CV)","Computation and Language (cs.CL),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2601.11487,"Space-Optimal, Computation-Optimal, Topology-Agnostic, Throughput-Scalable Causal Delivery through Hybrid Buffering",通过混合缓冲实现空间最优、计算最优、拓扑无关且吞吐量可扩展的因果传递,Paulo Sérgio Almeida,https://arxiv.org/pdf/2601.11487,"Subjects:
Distributed, Parallel, and Cluster Computing (cs.DC)","Distributed, Parallel, and Cluster Computing (cs.DC)"
arXiv:2601.11483,Tensor field tomography with attenuation and refraction: adjoint operators for the dynamic case and numerical experiments,包含衰减与折射的张量场断层扫描：动态情况下的伴随算子与数值实验,"Lukas Vierus, Thomas Schuster, Bernadette Hahn",https://arxiv.org/pdf/2601.11483,"Subjects:
Numerical Analysis (math.NA)",Numerical Analysis (math.NA)
arXiv:2601.11479,Health Facility Location in Ethiopia: Leveraging LLMs to Integrate Expert Knowledge into Algorithmic Planning,埃塞俄比亚卫生设施选址：利用大语言模型将专家知识整合到算法规划中,"Yohai Trabelsi, Guojun Xiong, Fentabil Getnet, Stéphane Verguet, Milind Tambe",https://arxiv.org/pdf/2601.11479,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2601.11475,Generative Scenario Rollouts for End-to-End Autonomous Driving,生成式场景展开在端到端自动驾驶中的应用,"Rajeev Yasarla, Deepti Hegde, Shizhong Han, Hsin-Pai Cheng, Yunxiao Shi, Meysam Sadeghigooghari, Shweta Mahajan, Apratim Bhattacharyya, Litian Liu, Risheek Garrepalli, Thomas Svantesson, Fatih Porikli, Hong Cai",https://arxiv.org/pdf/2601.11475,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.11471,Low-Rank Key Value Attention,低秩键值注意力,"James O'Neill, Robert Clancy, Mariia Matskevichus, Fergal Reid",https://arxiv.org/pdf/2601.11471,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
