id,title,title_zh,authors,url,subjects,subject_split
arXiv:2601.05251,Mesh4D: 4D Mesh Reconstruction and Tracking from Monocular Video,Mesh4D：从单目视频中进行4D网格重建与追踪,"Zeren Jiang, Chuanxia Zheng, Iro Laina, Diane Larlus, Andrea Vedaldi",https://arxiv.org/pdf/2601.05251,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.05250,QNeRF: Neural Radiance Fields on a Simulated Gate-Based Quantum Computer,QNeRF：基于门的量子计算机模拟上的神经辐射场,"Daniele Lizzio Bosco, Shuteng Wang, Giuseppe Serra, Vladislav Golyanik",https://arxiv.org/pdf/2601.05250,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.05249,RL-AWB: Deep Reinforcement Learning for Auto White Balance Correction in Low-Light Night-time Scenes,RL-AWB：低光夜间场景中的自动白平衡校正深度强化学习,"Yuan-Kang Lee, Kuan-Lin Chen, Chia-Che Chang, Yu-Lun Liu",https://arxiv.org/pdf/2601.05249,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.05248,LaST$_{0}$: Latent Spatio-Temporal Chain-of-Thought for Robotic Vision-Language-Action Model,LaST₀：机器人视觉-语言-动作模型的潜在时空思维链,"Zhuoyang Liu, Jiaming Liu, Hao Chen, Ziyu Guo, Chengkai Hou, Chenyang Gu, Jiale Yu, Xiangju Mi, Renrui Zhang, Zhengping Che, Jian Tang, Pheng-Ann Heng, Shanghang Zhang",https://arxiv.org/pdf/2601.05248,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2601.05247,Random Models and Guarded Logic,随机模型与受保护逻辑,Oskar Fiuk,https://arxiv.org/pdf/2601.05247,"Subjects:
Logic in Computer Science (cs.LO)",Logic in Computer Science (cs.LO)
arXiv:2601.05246,Pixel-Perfect Visual Geometry Estimation,像素级视觉几何估计,"Gangwei Xu, Haotong Lin, Hongcheng Luo, Haiyang Sun, Bing Wang, Guang Chen, Sida Peng, Hangjun Ye, Xin Yang",https://arxiv.org/pdf/2601.05246,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.05245,Optimal Lower Bounds for Online Multicalibration,在线多校准的最优下界,"Natalie Collina, Jiuyao Lu, Georgy Noarov, Aaron Roth",https://arxiv.org/pdf/2601.05245,"Subjects:
Machine Learning (cs.LG); Statistics Theory (math.ST); Machine Learning (stat.ML)","Machine Learning (cs.LG),  Statistics Theory (math.ST),  Machine Learning (stat.ML)"
arXiv:2601.05244,"GREx: Generalized Referring Expression Segmentation, Comprehension, and Generation",GREx：广义指代表达的分割、理解与生成,"Henghui Ding, Chang Liu, Shuting He, Xudong Jiang, Yu-Gang Jiang",https://arxiv.org/pdf/2601.05244,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2601.05243,"Generate, Transfer, Adapt: Learning Functional Dexterous Grasping from a Single Human Demonstration",生成、迁移、适应：从单个人类演示中学习功能灵巧抓取,"Xingyi He, Adhitya Polavaram, Yunhao Cao, Om Deshmukh, Tianrui Wang, Xiaowei Zhou, Kuan Fang",https://arxiv.org/pdf/2601.05243,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2601.05242,GDPO: Group reward-Decoupled Normalization Policy Optimization for Multi-reward RL Optimization,GDPO：多奖励强化学习优化的群体奖励解耦归一化策略优化,"Shih-Yang Liu, Xin Dong, Ximing Lu, Shizhe Diao, Peter Belcak, Mingjie Liu, Min-Hung Chen, Hongxu Yin, Yu-Chiang Frank Wang, Kwang-Ting Cheng, Yejin Choi, Jan Kautz, Pavlo Molchanov",https://arxiv.org/pdf/2601.05242,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
