Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2411.14432,Insight-V: Exploring Long-Chain Visual Reasoning with Multimodal Large Language Models,Insight-V：利用多模态大型语言模型探索长链视觉推理,"Yuhao Dong, Zuyan Liu, Hai-Long Sun, Jingkang Yang, Winston Hu, Yongming Rao, Ziwei Liu",https://arxiv.org/pdf/2411.14432.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
1,arXiv:2411.14431,On Optimal Testing of Linearity,线性度的最优检验,"Vipul Arora, Esty Kelman, Uri Meir",https://arxiv.org/pdf/2411.14431.pdf,"Subjects:
Computational Complexity (cs.CC); Data Structures and Algorithms (cs.DS)","Computational Complexity (cs.CC),  Data Structures and Algorithms (cs.DS)"
2,arXiv:2411.14430,Stable Flow: Vital Layers for Training-Free Image Editing,稳定流：训练自由图像编辑的重要层,"Omri Avrahami, Or Patashnik, Ohad Fried, Egor Nemchinov, Kfir Aberman, Dani Lischinski, Daniel Cohen-Or",https://arxiv.org/pdf/2411.14430.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Graphics (cs.GR); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Graphics (cs.GR),  Machine Learning (cs.LG)"
3,arXiv:2411.14429,Revisiting the Integration of Convolution and Attention for Vision Backbone,再论视觉骨架卷积与注意力的整合,"Lei Zhu, Xinjiang Wang, Wayne Zhang, Rynson W. H. Lau",https://arxiv.org/pdf/2411.14429.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
4,arXiv:2411.14427,Transformer-based Heuristic for Advanced Air Mobility Planning,基于变压器的先进空中机动规划启发式方法,"Jun Xiang, Jun Chen",https://arxiv.org/pdf/2411.14427.pdf,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
5,arXiv:2411.14425,Whack-a-Chip: The Futility of Hardware-Centric Export Controls,Whack-a-Chip：以硬件为中心的出口管制的徒劳,"Ritwik Gupta, Leah Walker, Andrew W. Reddie",https://arxiv.org/pdf/2411.14425.pdf,"Subjects:
Computers and Society (cs.CY); Artificial Intelligence (cs.AI)","Computers and Society (cs.CY),  Artificial Intelligence (cs.AI)"
6,arXiv:2411.14424,Learning Fair Robustness via Domain Mixup,通过域混淆学习公平稳健性,"Meiyu Zhong, Ravi Tandon",https://arxiv.org/pdf/2411.14424.pdf,"Subjects:
Machine Learning (cs.LG); Cryptography and Security (cs.CR); Computers and Society (cs.CY)","Machine Learning (cs.LG),  Cryptography and Security (cs.CR),  Computers and Society (cs.CY)"
7,arXiv:2411.14423,Unleashing the Potential of Multi-modal Foundation Models and Video Diffusion for 4D Dynamic Physical Scene Simulation,释放多模态基础模型和视频扩散在4D动态物理场景仿真中的潜力,"Zhuoman Liu, Weicai Ye, Yan Luximon, Pengfei Wan, Di Zhang",https://arxiv.org/pdf/2411.14423.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
8,arXiv:2411.14421,From RNNs to Foundation Models: An Empirical Study on Commercial Building Energy Consumption,从RNNs到基础模型：商业建筑能耗的实证研究,"Shourya Bose, Yijiang Li, Amy Van Sant, Yu Zhang, Kibaek Kim",https://arxiv.org/pdf/2411.14421.pdf,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
9,arXiv:2411.14420,Aggregating Funnels for Faster Fetch&Add and Queues,聚合漏斗以实现更快的提取和添加以及队列,"Younghun Roh, Yuanhao Wei, Eric Ruppert, Panagiota Fatourou, Siddhartha Jayanti, Julian Shun",https://arxiv.org/pdf/2411.14420.pdf,"Subjects:
Distributed, Parallel, and Cluster Computing (cs.DC)","Distributed, Parallel, and Cluster Computing (cs.DC)"
