Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2412.15216,UIP2P: Unsupervised Instruction-based Image Editing via Cycle Edit Consistency,UIP2P：基于循环编辑一致性的无监督指令图像编辑,"Enis Simsar, Alessio Tonioni, Yongqin Xian, Thomas Hofmann, Federico Tombari",https://arxiv.org/pdf/2412.15216.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
1,arXiv:2412.15215,EnvGS: Modeling View-Dependent Appearance with Environment Gaussian,EnvGS：使用环境高斯对视图相关外观进行建模,"Tao Xie, Xi Chen, Zhen Xu, Yiman Xie, Yudong Jin, Yujun Shen, Sida Peng, Hujun Bao, Xiaowei Zhou",https://arxiv.org/pdf/2412.15215.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
2,arXiv:2412.15214,LeviTor: 3D Trajectory Oriented Image-to-Video Synthesis,LeviTor:3D轨迹定向图像到视频合成,"Hanlin Wang, Hao Ouyang, Qiuyu Wang, Wen Wang, Ka Leong Cheng, Qifeng Chen, Yujun Shen, Limin Wang",https://arxiv.org/pdf/2412.15214.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
3,arXiv:2412.15213,Flowing from Words to Pixels: A Framework for Cross-Modality Evolution,从文字到像素的流动：跨模态进化的框架,"Qihao Liu, Xi Yin, Alan Yuille, Andrew Brown, Mannat Singh",https://arxiv.org/pdf/2412.15213.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
4,arXiv:2412.15212,Scaling 4D Representations,缩放4D表示,"João Carreira, Dilara Gokay, Michael King, Chuhan Zhang, Ignacio Rocco, Aravindh Mahendran, Thomas Albert Keck, Joseph Heyward, Skanda Koppula, Etienne Pot, Goker Erdogan, Yana Hasson, Yi Yang, Klaus Greff, Guillaume Le Moing, Sjoerd van Steenkiste, Daniel Zoran, Drew A. Hudson, Pedro Vélez, Luisa Polanía, Luke Friedman, Chris Duvarney, Ross Goroshin, Kelsey Allen, Jacob Walker, Rishabh Kabra, Eric Aboussouan, Jennifer Sun, Thomas Kipf, Carl Doersch, Viorica Pătrăucean, Dima Damen, Pauline Luc, Mehdi S. M. Sajjadi, Andrew Zisserman",https://arxiv.org/pdf/2412.15212.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
5,arXiv:2412.15211,Generative Multiview Relighting for 3D Reconstruction under Extreme Illumination Variation,极端光照变化下三维重建的生成性多视图重照明,"Hadi Alzayer, Philipp Henzler, Jonathan T. Barron, Jia-Bin Huang, Pratul P. Srinivasan, Dor Verbin",https://arxiv.org/pdf/2412.15211.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
6,arXiv:2412.15210,Tokenisation is NP-Complete,标记化是NP完全的,"Philip Whittington, Gregor Bachmann, Tiago Pimentel",https://arxiv.org/pdf/2412.15210.pdf,"Subjects:
Data Structures and Algorithms (cs.DS); Computation and Language (cs.CL); Formal Languages and Automata Theory (cs.FL)","Data Structures and Algorithms (cs.DS),  Computation and Language (cs.CL),  Formal Languages and Automata Theory (cs.FL)"
7,arXiv:2412.15209,PRIMA: Multi-Image Vision-Language Models for Reasoning Segmentation,PRIMA：用于推理分割的多图像视觉语言模型,"Muntasir Wahed, Kiet A. Nguyen, Adheesh Sunil Juvekar, Xinzhuo Li, Xiaona Zhou, Vedant Shah, Tianjiao Yu, Pinar Yanardag, Ismini Lourentzou",https://arxiv.org/pdf/2412.15209.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
8,arXiv:2412.15208,OpenEMMA: Open-Source Multimodal Model for End-to-End Autonomous Driving,OpenEMMA：端到端自动驾驶的开源多模式模型,"Shuo Xing, Chengyuan Qian, Yuping Wang, Hongyuan Hua, Kexin Tian, Yang Zhou, Zhengzhong Tu",https://arxiv.org/pdf/2412.15208.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG); Robotics (cs.RO)","Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG),  Robotics (cs.RO)"
9,arXiv:2412.15206,AutoTrust: Benchmarking Trustworthiness in Large Vision Language Models for Autonomous Driving,AutoTrust：自动驾驶大视觉语言模型的可信度基准,"Shuo Xing, Hongyuan Hua, Xiangbo Gao, Shenzhe Zhu, Renjie Li, Kexin Tian, Xiaopeng Li, Heng Huang, Tianbao Yang, Zhangyang Wang, Yang Zhou, Huaxiu Yao, Zhengzhong Tu",https://arxiv.org/pdf/2412.15206.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG); Robotics (cs.RO)","Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG),  Robotics (cs.RO)"
