Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2409.10231,High-level quantum algorithm programming using Silq,基于Silq的高级量子算法编程,"Viktorija Bezganovic, Marco Lewis, Sadegh Soudjani, Paolo Zuliani",https://arxiv.org/pdf/2409.10231.pdf,"Subjects:
Quantum Physics (quant-ph); Data Structures and Algorithms (cs.DS); Programming Languages (cs.PL)","Quantum Physics (quant-ph),  Data Structures and Algorithms (cs.DS),  Programming Languages (cs.PL)"
1,arXiv:2409.10230,Speech as a Biomarker for Disease Detection,语音作为疾病检测的生物标志物,"Catarina Botelho, Alberto Abad, Tanja Schultz, Isabel Trancoso",https://arxiv.org/pdf/2409.10230.pdf,"Subjects:
Audio and Speech Processing (eess.AS); Sound (cs.SD)","Audio and Speech Processing (eess.AS),  Sound (cs.SD)"
2,arXiv:2409.10210,RF-GML: Reference-Free Generative Machine Listener,RF-GML：无参考生成机器监听器,"Arijit Biswas, Guanxin Jiang",https://arxiv.org/pdf/2409.10210.pdf,"Subjects:
Audio and Speech Processing (eess.AS); Sound (cs.SD)","Audio and Speech Processing (eess.AS),  Sound (cs.SD)"
3,arXiv:2409.10157,Emo-DPO: Controllable Emotional Speech Synthesis through Direct Preference Optimization,Emo DPO：通过直接偏好优化实现可控情绪语音合成,"Xiaoxue Gao, Chen Zhang, Yiming Chen, Huayun Zhang, Nancy F. Chen",https://arxiv.org/pdf/2409.10157.pdf,"Subjects:
Audio and Speech Processing (eess.AS); Sound (cs.SD); Signal Processing (eess.SP)","Audio and Speech Processing (eess.AS),  Sound (cs.SD),  Signal Processing (eess.SP)"
4,arXiv:2409.10131,Room impulse response prototyping using receiver distance estimations for high quality room equalisation algorithms,使用接收器距离估计的高质量房间均衡算法的房间脉冲响应原型,"James Brooks-Park, Martin Bo Møller, Jan Østergaard, Søren Bech, Steven van de Par",https://arxiv.org/pdf/2409.10131.pdf,"Subjects:
Audio and Speech Processing (eess.AS); Sound (cs.SD)","Audio and Speech Processing (eess.AS),  Sound (cs.SD)"
5,arXiv:2409.10123,Wavenumber-Domain Near-Field Channel Estimation: Beyond the Fresnel Bound,波数域近场信道估计：超越菲涅耳界限,"Xufeng Guo, Yuanbin Chen, Ying Wang, Zhaocheng Wang, Chau Yuen",https://arxiv.org/pdf/2409.10123.pdf,"Subjects:
Signal Processing (eess.SP); Information Theory (cs.IT)","Signal Processing (eess.SP),  Information Theory (cs.IT)"
6,arXiv:2409.10120,Data-Centric Strategies for Overcoming PET/CT Heterogeneity: Insights from the AutoPET III Lesion Segmentation Challenge,克服PET/CT异质性的以数据为中心的策略：来自AutoPET III损伤分割挑战的见解,"Balint Kovacs, Shuhan Xiao, Maximilian Rokuss, Constantin Ulrich, Fabian Isensee, Klaus H. Maier-Hein",https://arxiv.org/pdf/2409.10120.pdf,"Subjects:
Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV)","Image and Video Processing (eess.IV),  Computer Vision and Pattern Recognition (cs.CV)"
7,arXiv:2409.10105,Participation Factors for Nonlinear Autonomous Dynamical Systems in the Koopman Operator Framework,Koopman算子框架下非线性自治动力系统的参与因子,"Kenji Takamichi, Yoshihiko Susuki, Marcos Netto",https://arxiv.org/pdf/2409.10105.pdf,"Subjects:
Dynamical Systems (math.DS); Systems and Control (eess.SY)","Dynamical Systems (math.DS),  Systems and Control (eess.SY)"
8,arXiv:2409.10100,Space-Time Wave Localisation in Systems of Subwavelength Resonators,亚波长谐振腔系统中的时空波局部化,"Habib Ammari, Erik Orvehed Hiltunen, Liora Rueff",https://arxiv.org/pdf/2409.10100.pdf,"Subjects:
Analysis of PDEs (math.AP); Mathematical Physics (math-ph); Numerical Analysis (math.NA); Optics (physics.optics)","Analysis of PDEs (math.AP),  Mathematical Physics (math-ph),  Numerical Analysis (math.NA),  Optics (physics.optics)"
9,arXiv:2409.10089,Cross-modality image synthesis from TOF-MRA to CTA using diffusion-based models,基于扩散模型的TOF-MRA到CTA的跨模态图像合成,"Alexander Koch, Orhun Utku Aydin, Adam Hilbert, Jana Rieger, Satoru Tanioka, Fujimaro Ishida, Dietmar Frey",https://arxiv.org/pdf/2409.10089.pdf,"Subjects:
Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV)","Image and Video Processing (eess.IV),  Computer Vision and Pattern Recognition (cs.CV)"
10,arXiv:2409.10058,StyleTTS-ZS: Efficient High-Quality Zero-Shot Text-to-Speech Synthesis with Distilled Time-Varying Style Diffusion,样式TS-ZS：蒸馏时变样式扩散的高效高质量零样本文本到速度合成,"Yinghao Aaron Li, Xilin Jiang, Cong Han, Nima Mesgarani",https://arxiv.org/pdf/2409.10058.pdf,"Subjects:
Audio and Speech Processing (eess.AS); Sound (cs.SD)","Audio and Speech Processing (eess.AS),  Sound (cs.SD)"
11,arXiv:2409.10056,TBDM-Net: Bidirectional Dense Networks with Gender Information for Speech Emotion Recognition,TBDM-Net:用于语音情感识别的具有性别信息的双向密集网络,"Vlad Striletchi, Cosmin Striletchi, Adriana Stan",https://arxiv.org/pdf/2409.10056.pdf,"Subjects:
Audio and Speech Processing (eess.AS); Sound (cs.SD)","Audio and Speech Processing (eess.AS),  Sound (cs.SD)"
12,arXiv:2409.10023,Reinforcement learning-based statistical search strategy for an axion model from flavor,基于强化学习的风味轴子模型统计搜索策略,"Satsuki Nishimura, Coh Miyao, Hajime Otsuka",https://arxiv.org/pdf/2409.10023.pdf,"Subjects:
High Energy Physics - Phenomenology (hep-ph); Machine Learning (cs.LG); High Energy Physics - Theory (hep-th)","High Energy Physics - Phenomenology (hep-ph),  Machine Learning (cs.LG),  High Energy Physics - Theory (hep-th)"
13,arXiv:2409.09988,DNN-based ensemble singing voice synthesis with interactions between singers,基于DNN的歌手间互动的合唱声音合成,"Hiroaki Hyodo, Shinnosuke Takamichi, Tomohiko Nakamura, Junya Koguchi, Hiroshi Saruwatari",https://arxiv.org/pdf/2409.09988.pdf,"Subjects:
Audio and Speech Processing (eess.AS); Sound (cs.SD)","Audio and Speech Processing (eess.AS),  Sound (cs.SD)"
14,arXiv:2409.09961,Solving Monotone Variational Inequalities with Best Response Dynamics,用最佳响应动力学求解单调变分不等式,"Yu-Wen Chen, Can Kizilkale, Murat Arcak",https://arxiv.org/pdf/2409.09961.pdf,"Subjects:
Optimization and Control (math.OC); Systems and Control (eess.SY)","Optimization and Control (math.OC),  Systems and Control (eess.SY)"
15,arXiv:2409.09932,Space-time adaptive ADER-DG finite element method with LST-DG predictor and a posteriori sub-cell WENO finite-volume limiting for simulation of non-stationary compressible multicomponent reactive flows,采用LST-DG预测器和后验子单元WENO有限体积限制的时空自适应ADER-DG有限元法模拟非稳态可压缩多组分反应流,I.S Popov,https://arxiv.org/pdf/2409.09932.pdf,"Subjects:
Fluid Dynamics (physics.flu-dyn); Analysis of PDEs (math.AP); Numerical Analysis (math.NA); Applied Physics (physics.app-ph); Computational Physics (physics.comp-ph)","Fluid Dynamics (physics.flu-dyn),  Analysis of PDEs (math.AP),  Numerical Analysis (math.NA),  Applied Physics (physics.app-ph),  Computational Physics (physics.comp-ph)"
16,arXiv:2409.09914,A Study on Zero-shot Non-intrusive Speech Assessment using Large Language Models,基于大型语言模型的零样本非侵入性语音评估研究,"Ryandhimas E. Zezario, Sabato M. Siniscalchi, Hsin-Min Wang, Yu Tsao",https://arxiv.org/pdf/2409.09914.pdf,"Subjects:
Audio and Speech Processing (eess.AS); Sound (cs.SD)","Audio and Speech Processing (eess.AS),  Sound (cs.SD)"
17,arXiv:2409.09911,Space-time adaptive ADER-DG finite element method with LST-DG predictor and a posteriori sub-cell ADER-WENO finite-volume limiting for multidimensional detonation waves simulation,基于LST-DG预测器和后验子单元ADER-WENO有限体积限制的时空自适应ADER-DG有限元法用于多维爆轰波模拟,I.S. Popov,https://arxiv.org/pdf/2409.09911.pdf,"Subjects:
Fluid Dynamics (physics.flu-dyn); Analysis of PDEs (math.AP); Numerical Analysis (math.NA); Applied Physics (physics.app-ph); Computational Physics (physics.comp-ph)","Fluid Dynamics (physics.flu-dyn),  Analysis of PDEs (math.AP),  Numerical Analysis (math.NA),  Applied Physics (physics.app-ph),  Computational Physics (physics.comp-ph)"
18,arXiv:2409.09906,Variance-reduced first-order methods for deterministically constrained stochastic nonconvex optimization with strong convergence guarantees,具有强收敛保证的确定性约束随机非凸优化的降方差一阶方法,"Zhaosong Lu, Sanyou Mei, Yifeng Xiao",https://arxiv.org/pdf/2409.09906.pdf,"Subjects:
Optimization and Control (math.OC); Machine Learning (cs.LG); Numerical Analysis (math.NA); Machine Learning (stat.ML)","Optimization and Control (math.OC),  Machine Learning (cs.LG),  Numerical Analysis (math.NA),  Machine Learning (stat.ML)"
19,arXiv:2409.09903,Learning large softmax mixtures with warm start EM,使用热启动EM学习大型softmax混合物,"Xin Bing, Florentina Bunea, Jonathan Niles-Weed, Marten Wegkamp",https://arxiv.org/pdf/2409.09903.pdf,"Subjects:
Machine Learning (stat.ML); Machine Learning (cs.LG); Statistics Theory (math.ST); Methodology (stat.ME)","Machine Learning (stat.ML),  Machine Learning (cs.LG),  Statistics Theory (math.ST),  Methodology (stat.ME)"
20,arXiv:2409.09824,Christoffel Matrices and Sturmian Determinants,Christoffel矩阵和Sturmian行列式,"Christophe Reutenauer, Jeffrey Shallit",https://arxiv.org/pdf/2409.09824.pdf,"Subjects:
Combinatorics (math.CO); Discrete Mathematics (cs.DM); Number Theory (math.NT)","Combinatorics (math.CO),  Discrete Mathematics (cs.DM),  Number Theory (math.NT)"
21,arXiv:2409.09820,Introducing DAIMYO: a first-time-right dynamic design architecture and its application to tail-sitter UAS development,介绍DAIMYO：一种首次正确的动态设计架构及其在尾坐式无人机开发中的应用,"Jolan Wauters, Tom Lefebvre, Joris Degroote, Ivo Couckuyt, Guillaume Crevecoeur",https://arxiv.org/pdf/2409.09820.pdf,"Subjects:
Optimization and Control (math.OC); Robotics (cs.RO); Systems and Control (eess.SY)","Optimization and Control (math.OC),  Robotics (cs.RO),  Systems and Control (eess.SY)"
22,arXiv:2409.09800,Accuracy of the Ensemble Kalman Filter in the Near-Linear Setting,近线性环境下集成卡尔曼滤波器的精度,"Edoardo Calvello, Pierre Monmarché, Andrew M. Stuart, Urbain Vaes",https://arxiv.org/pdf/2409.09800.pdf,"Subjects:
Statistics Theory (math.ST); Dynamical Systems (math.DS); Numerical Analysis (math.NA); Optimization and Control (math.OC)","Statistics Theory (math.ST),  Dynamical Systems (math.DS),  Numerical Analysis (math.NA),  Optimization and Control (math.OC)"
23,arXiv:2409.09797,Domain and Content Adaptive Convolutions for Cross-Domain Adenocarcinoma Segmentation,跨域腺癌分割的域和内容自适应卷积,"Frauke Wilm, Mathias Öttl, Marc Aubreville, Katharina Breininger",https://arxiv.org/pdf/2409.09797.pdf,"Subjects:
Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV)","Image and Video Processing (eess.IV),  Computer Vision and Pattern Recognition (cs.CV)"
24,arXiv:2409.09796,Universal Topology Refinement for Medical Image Segmentation with Polynomial Feature Synthesis,基于多项式特征合成的医学图像分割通用拓扑细化,"Liu Li, Hanchun Wang, Matthew Baugh, Qiang Ma, Weitong Zhang, Cheng Ouyang, Daniel Rueckert, Bernhard Kainz",https://arxiv.org/pdf/2409.09796.pdf,"Subjects:
Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV)","Image and Video Processing (eess.IV),  Computer Vision and Pattern Recognition (cs.CV)"
25,arXiv:2409.09781,RandALO: Out-of-sample risk estimation in no time flat,RandALO：无时间平面的样本外风险估计,"Parth T. Nobel, Daniel LeJeune, Emmanuel J. Candès",https://arxiv.org/pdf/2409.09781.pdf,"Subjects:
Statistics Theory (math.ST); Machine Learning (cs.LG); Optimization and Control (math.OC); Computation (stat.CO); Machine Learning (stat.ML)","Statistics Theory (math.ST),  Machine Learning (cs.LG),  Optimization and Control (math.OC),  Computation (stat.CO),  Machine Learning (stat.ML)"
