Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2408.12661,Non-Borda elections under relaxed IIA conditions,放宽国际投资协定条件下的非博达选举,Gabriel Gendler,https://arxiv.org/pdf/2408.12661.pdf,"Subjects:
Computer Science and Game Theory (cs.GT)",Computer Science and Game Theory (cs.GT)
1,arXiv:2408.12659,Disentangled Structural and Featural Representation for Task-Agnostic Graph Valuation,任务不可知图评价的解耦结构和特征表示,"Ali Falahati, Mohammad Mohammadi Amiri",https://arxiv.org/pdf/2408.12659.pdf,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Information Theory (cs.IT); Machine Learning (stat.ML)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Information Theory (cs.IT),  Machine Learning (stat.ML)"
2,arXiv:2408.12658,Hierarchical Generative Modeling of Melodic Vocal Contours in Hindustani Classical Music,印度斯坦古典音乐旋律声乐轮廓的层次生成建模,"Nithya Shikarpur, Krishna Maneesha Dendukuri, Yusong Wu, Antoine Caillon, Cheng-Zhi Anna Huang",https://arxiv.org/pdf/2408.12658.pdf,"Subjects:
Sound (cs.SD); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Audio and Speech Processing (eess.AS)","Sound (cs.SD),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG),  Audio and Speech Processing (eess.AS)"
3,arXiv:2408.12657,Ten Problems in Geobotics,地质学中的十个问题,"Mikkel Abrahamsen, Dan Halperin",https://arxiv.org/pdf/2408.12657.pdf,"Subjects:
Computational Geometry (cs.CG); Robotics (cs.RO)","Computational Geometry (cs.CG),  Robotics (cs.RO)"
4,arXiv:2408.12655,Improving Radiography Machine Learning Workflows via Metadata Management for Training Data Selection,通过元数据管理改进射线照相机器学习工作流程以进行训练数据选择,"Mirabel Reid, Christine Sweeney, Oleg Korobkin",https://arxiv.org/pdf/2408.12655.pdf,"Subjects:
Machine Learning (cs.LG); Human-Computer Interaction (cs.HC)","Machine Learning (cs.LG),  Human-Computer Interaction (cs.HC)"
5,arXiv:2408.12638,AI-driven Transformer Model for Fault Prediction in Non-Linear Dynamic Automotive System,非线性动态汽车系统故障预测的AI驱动变压器模型,Priyanka Kumar,https://arxiv.org/pdf/2408.12638.pdf,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
6,arXiv:2408.12637,Building and better understanding vision-language models: insights and future directions,构建和更好地理解视觉语言模型：见解和未来方向,"Hugo Laurençon, Andrés Marafioti, Victor Sanh, Léo Tronchon",https://arxiv.org/pdf/2408.12637.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
7,arXiv:2408.12635,Information and motor constraints shape melodic diversity across cultures,信息和运动限制塑造了跨文化的旋律多样性,"John M McBride, Nahie Kim, Yuri Nishikawa, Mekhmed Saadakeev, Marcus T Pearce, Tsvi Tlusty",https://arxiv.org/pdf/2408.12635.pdf,"Subjects:
Sound (cs.SD); Information Theory (cs.IT); Audio and Speech Processing (eess.AS); Physics and Society (physics.soc-ph)","Sound (cs.SD),  Information Theory (cs.IT),  Audio and Speech Processing (eess.AS),  Physics and Society (physics.soc-ph)"
8,arXiv:2408.12634,Joint Hypergraph Rewiring and Memory-Augmented Forecasting Techniques in Digital Twin Technology,数字孪生技术中的联合超图重连和记忆增强预测技术,"Sagar Srinivas Sakhinana, Krishna Sai Sudhir Aripirala, Shivam Gupta, Venkataramana Runkana",https://arxiv.org/pdf/2408.12634.pdf,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
9,arXiv:2408.12633,Melody predominates over harmony in the evolution of musical scales across 96 countries,在96个国家的音阶演变中，旋律比和声更重要,"John M McBride, Elizabeth Phillips, Patrick E Savage, Steven Brown, Tsvi Tlusty",https://arxiv.org/pdf/2408.12633.pdf,"Subjects:
Sound (cs.SD); Audio and Speech Processing (eess.AS); Physics and Society (physics.soc-ph)","Sound (cs.SD),  Audio and Speech Processing (eess.AS),  Physics and Society (physics.soc-ph)"
10,arXiv:2408.12629,Data-Free Class Incremental Gesture Recognition via Synthetic Feature Sampling,基于合成特征采样的无数据类增量手势识别,"Zhenyu Lu, Hao Tang",https://arxiv.org/pdf/2408.12629.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
11,arXiv:2408.12623,On Woolhouse's Cotton-Spinning Problem,Woolhouse棉纺问题研究,"Jan Friso Groote, Tim A.C. Willemse",https://arxiv.org/pdf/2408.12623.pdf,"Subjects:
Logic in Computer Science (cs.LO)",Logic in Computer Science (cs.LO)
12,arXiv:2408.12622,"The AI Risk Repository: A Comprehensive Meta-Review, Database, and Taxonomy of Risks From Artificial Intelligence",人工智能风险库：人工智能风险的综合元综述、数据库和分类,"Peter Slattery, Alexander K. Saeri, Emily A. C. Grundy, Jess Graham, Michael Noetel, Risto Uuk, James Dao, Soroush Pour, Stephen Casper, Neil Thompson",https://arxiv.org/pdf/2408.12622.pdf,"Subjects:
Artificial Intelligence (cs.AI); Cryptography and Security (cs.CR); Emerging Technologies (cs.ET); Machine Learning (cs.LG); Systems and Control (eess.SY)","Artificial Intelligence (cs.AI),  Cryptography and Security (cs.CR),  Emerging Technologies (cs.ET),  Machine Learning (cs.LG),  Systems and Control (eess.SY)"
13,arXiv:2408.12619,Educational Customization by Homogenous Grouping of e-Learners based on their Learning Styles,基于学习风格的电子学习者同质分组教育定制,"Mohammadreza amiri, GholamAli montazer, Ebrahim Mousavi",https://arxiv.org/pdf/2408.12619.pdf,"Subjects:
Human-Computer Interaction (cs.HC); Artificial Intelligence (cs.AI)","Human-Computer Interaction (cs.HC),  Artificial Intelligence (cs.AI)"
14,arXiv:2408.12617,Can GPT-4 Models Detect Misleading Visualizations?,GPT-4模型能否检测到误导的视觉效果？,"Jason Alexander, Priyal Nanda, Kai-Cheng Yang, Ali Sarvghad",https://arxiv.org/pdf/2408.12617.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Computers and Society (cs.CY); Social and Information Networks (cs.SI)","Computer Vision and Pattern Recognition (cs.CV),  Computers and Society (cs.CY),  Social and Information Networks (cs.SI)"
15,arXiv:2408.12616,Semantic Communication based on Large Language Model for Underwater Image Transmission,基于大型语言模型的水下图像传输语义交流,"Weilong Chen, Wenxuan Xu, Haoran Chen, Xinran Zhang, Zhijin Qin, Yanru Zhang, Zhu Han",https://arxiv.org/pdf/2408.12616.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
16,arXiv:2408.12614,Image-Feature Weak-to-Strong Consistency: An Enhanced Paradigm for Semi-Supervised Learning,弱一致性到强一致性的图像特征：半监督学习的增强范式,"Zhiyu Wu, Jinshi Cui",https://arxiv.org/pdf/2408.12614.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
17,arXiv:2408.12613,Deceptive uses of Artificial Intelligence in elections strengthen support for AI ban,人工智能在选举中的欺骗性使用加强了对人工智能禁令的支持,"Andreas Jungherr, Adrian Rauchfleisch, Alexander Wuttke",https://arxiv.org/pdf/2408.12613.pdf,"Subjects:
Computers and Society (cs.CY); Artificial Intelligence (cs.AI)","Computers and Society (cs.CY),  Artificial Intelligence (cs.AI)"
18,arXiv:2408.12611,Using generative AI to support standardization work -- the case of 3GPP,利用生成式人工智能支持标准化工作——以3GPP为例,"Miroslaw Staron, Jonathan Strom, Albin Karlsson, Wilhelm Meding",https://arxiv.org/pdf/2408.12611.pdf,"Subjects:
Computers and Society (cs.CY); Computation and Language (cs.CL)","Computers and Society (cs.CY),  Computation and Language (cs.CL)"
19,arXiv:2408.12610,Using a negative spatial auto-correlation index to evaluate and improve intrinsic TagMap's multi-scale visualization capabilities,使用负空间自相关指数来评估和改进内在TagMap的多尺度可视化能力,"Zhiwei Wei, Nai Yang",https://arxiv.org/pdf/2408.12610.pdf,"Subjects:
Human-Computer Interaction (cs.HC); Information Retrieval (cs.IR)","Human-Computer Interaction (cs.HC),  Information Retrieval (cs.IR)"
20,arXiv:2408.12609,Enhanced Prediction of Multi-Agent Trajectories via Control Inference and State-Space Dynamics,通过控制推理和状态空间动力学增强多智能体轨迹预测,"Yu Zhang, Yongxiang Zou, Haoyu Zhang, Zeyu Liu, Houcheng Li, Long Cheng",https://arxiv.org/pdf/2408.12609.pdf,"Subjects:
Robotics (cs.RO); Artificial Intelligence (cs.AI)","Robotics (cs.RO),  Artificial Intelligence (cs.AI)"
21,arXiv:2408.12608,A frugal Spiking Neural Network for unsupervised classification of continuous multivariate temporal data,一种用于连续多元时态数据无监督分类的节俭尖峰神经网络,"Sai Deepesh Pokala, Marie Bernert, Takuya Nanami, Takashi Kohno, Timothée Lévi, Blaise Yvert",https://arxiv.org/pdf/2408.12608.pdf,"Subjects:
Neural and Evolutionary Computing (cs.NE); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Neural and Evolutionary Computing (cs.NE),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
22,arXiv:2408.12607,Interactive Design-of-Experiments: Optimizing a Cooling System,交互式实验设计：优化冷却系统,"Rainer Splechtna, Majid Behravan, Mario Jelovic, Denis Gracanin, Helwig Hauser, Kresimir Matkovic",https://arxiv.org/pdf/2408.12607.pdf,"Subjects:
Human-Computer Interaction (cs.HC); Machine Learning (cs.LG)","Human-Computer Interaction (cs.HC),  Machine Learning (cs.LG)"
23,arXiv:2408.12606,Towards Non-invasive and Personalized Management of Breast Cancer Patients from Multiparametric MRI via A Large Mixture-of-Modality-Experts Model,通过大型模式专家混合模型从多参数MRI对癌症患者进行无创和个性化管理,"Luyang Luo, Mingxiang Wu, Mei Li, Yi Xin, Qiong Wang, Varut Vardhanabhuti, Winnie CW Chu, Zhenhui Li, Juan Zhou, Pranav Rajpurkar, Hao Chen",https://arxiv.org/pdf/2408.12606.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
24,arXiv:2408.12604,Generational Computation Reduction in Informal Counterexample-Driven Genetic Programming,非正式反例驱动遗传编程中的生成计算约简,"Thomas Helmuth, Edward Pantridge, James Gunder Frazier, Lee Spector",https://arxiv.org/pdf/2408.12604.pdf,"Subjects:
Neural and Evolutionary Computing (cs.NE); Artificial Intelligence (cs.AI); Software Engineering (cs.SE)","Neural and Evolutionary Computing (cs.NE),  Artificial Intelligence (cs.AI),  Software Engineering (cs.SE)"
25,arXiv:2408.12603,Sleeper Social Bots: a new generation of AI disinformation bots are already a political threat,Sleeper Social Bots：新一代人工智能虚假信息机器人已经成为政治威胁,"Jaiv Doshi, Ines Novacic, Curtis Fletcher, Mats Borges, Elea Zhong, Mark C. Marino, Jason Gan, Sophia Mager, Dane Sprague, Melinda Xia",https://arxiv.org/pdf/2408.12603.pdf,"Subjects:
Computers and Society (cs.CY); Artificial Intelligence (cs.AI)","Computers and Society (cs.CY),  Artificial Intelligence (cs.AI)"
