Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2407.20232,Specify and Edit: Overcoming Ambiguity in Text-Based Image Editing,指定和编辑：克服基于文本的图像编辑中的歧义,"Ekaterina Iakovleva, Fabio Pizzati, Philip Torr, Stéphane Lathuilière",https://arxiv.org/pdf/2407.20232.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
1,arXiv:2407.20230,SAPG: Split and Aggregate Policy Gradients,SAPG：分割和聚合政策梯度,"Jayesh Singla, Ananye Agarwal, Deepak Pathak",https://arxiv.org/pdf/2407.20230.pdf,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV); Robotics (cs.RO); Systems and Control (eess.SY)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Computer Vision and Pattern Recognition (cs.CV),  Robotics (cs.RO),  Systems and Control (eess.SY)"
2,arXiv:2407.20229,Improving 2D Feature Representations by 3D-Aware Fine-Tuning,通过3D感知微调改进2D特征表示,"Yuanwen Yue, Anurag Das, Francis Engelmann, Siyu Tang, Jan Eric Lenssen",https://arxiv.org/pdf/2407.20229.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
3,arXiv:2407.20228,FlexAttention for Efficient High-Resolution Vision-Language Models,FlexAttention用于高效的高分辨率视觉语言模型,"Junyan Li, Delin Chen, Tianle Cai, Peihao Chen, Yining Hong, Zhenfang Chen, Yikang Shen, Chuang Gan",https://arxiv.org/pdf/2407.20228.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
4,arXiv:2407.20226,Models of random spanning trees,随机生成树模型,"Eric Babson, Moon Duchin, Annina Iseli, Pietro Poggi-Corradini, Dylan Thurston, Jamie Tucker-Foltz",https://arxiv.org/pdf/2407.20226.pdf,"Subjects:
Discrete Mathematics (cs.DM); Combinatorics (math.CO); Probability (math.PR)","Discrete Mathematics (cs.DM),  Combinatorics (math.CO),  Probability (math.PR)"
5,arXiv:2407.20224,Can Editing LLMs Inject Harm?,编辑LLM会带来伤害吗？,"Canyu Chen, Baixiang Huang, Zekun Li, Zhaorun Chen, Shiyang Lai, Xiongxiao Xu, Jia-Chen Gu, Jindong Gu, Huaxiu Yao, Chaowei Xiao, Xifeng Yan, William Yang Wang, Philip Torr, Dawn Song, Kai Shu",https://arxiv.org/pdf/2407.20224.pdf,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
6,arXiv:2407.20223,Correspondence-Free SE(3) Point Cloud Registration in RKHS via Unsupervised Equivariant Learning,通过无监督等变学习在RKHS中实现无通信SE（3）点云注册,"Ray Zhang, Zheming Zhou, Min Sun, Omid Ghasemalizadeh, Cheng-Hao Kuo, Ryan Eustice, Maani Ghaffari, Arnie Sen",https://arxiv.org/pdf/2407.20223.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Robotics (cs.RO)","Computer Vision and Pattern Recognition (cs.CV),  Robotics (cs.RO)"
7,arXiv:2407.20219,Global Structure-from-Motion Revisited,从运动看全球结构,"Linfei Pan, Dániel Baráth, Marc Pollefeys, Johannes L. Schönberger",https://arxiv.org/pdf/2407.20219.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
8,arXiv:2407.20214,SANGRIA: Surgical Video Scene Graph Optimization for Surgical Workflow Prediction,SANGRIA：用于手术工作流程预测的手术视频场景图优化,"Çağhan Köksal, Ghazal Ghazaei, Felix Holm, Azade Farshad, Nassir Navab",https://arxiv.org/pdf/2407.20214.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
9,arXiv:2407.20213,Registering Neural 4D Gaussians for Endoscopic Surgery,神经4D高斯配准用于内窥镜手术,"Yiming Huang, Beilei Cui, Ikemura Kei, Jiekai Zhang, Long Bai, Hongliang Ren",https://arxiv.org/pdf/2407.20213.pdf,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
10,arXiv:2407.20212,Distributed Quantum Approximate Optimization Algorithm on Integrated High-Performance Computing and Quantum Computing Systems for Large-Scale Optimization,用于大规模优化的集成高性能计算和量子计算系统的分布式量子近似优化算法,"Seongmin Kim, Tengfei Luo, Eungkyu Lee, In-Saeng Suh",https://arxiv.org/pdf/2407.20212.pdf,"Subjects:
Distributed, Parallel, and Cluster Computing (cs.DC); Computational Engineering, Finance, and Science (cs.CE)","Distributed, Parallel, and Cluster Computing (cs.DC),  Computational Engineering, Finance, and Science (cs.CE)"
11,arXiv:2407.20209,Characterizing Dynamical Stability of Stochastic Gradient Descent in Overparameterized Learning,过参数化学习中随机梯度下降的动态稳定性表征,"Dennis Chemnitz, Maximilian Engel",https://arxiv.org/pdf/2407.20209.pdf,"Subjects:
Machine Learning (cs.LG); Dynamical Systems (math.DS); Probability (math.PR)","Machine Learning (cs.LG),  Dynamical Systems (math.DS),  Probability (math.PR)"
12,arXiv:2407.20208,Supertrust: Evolution-based superalignment strategy for safe coexistence,超级信任：基于进化的安全共存超级对齐策略,James M. Mazzu,https://arxiv.org/pdf/2407.20208.pdf,"Subjects:
Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Neural and Evolutionary Computing (cs.NE)","Artificial Intelligence (cs.AI),  Machine Learning (cs.LG),  Neural and Evolutionary Computing (cs.NE)"
13,arXiv:2407.20207,QAEA-DR: A Unified Text Augmentation Framework for Dense Retrieval,QAEA-DR：一个用于密集检索的统一文本增强框架,"Hongming Tan, Shaoxiong Zhan, Hai Lin, Hai-Tao Zheng, Wai Kin (Victor)Chan",https://arxiv.org/pdf/2407.20207.pdf,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Information Retrieval (cs.IR)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Information Retrieval (cs.IR)"
14,arXiv:2407.20205,Fast computation of permanents over $\mathbb{F}_3$ via $\mathbb{F}_2$ arithmetic,$\mathbb上永久值的快速计算{F}_3$通过$\mathbb{F}_2$算术,Danny Scheinerman,https://arxiv.org/pdf/2407.20205.pdf,"Subjects:
Data Structures and Algorithms (cs.DS); Combinatorics (math.CO)","Data Structures and Algorithms (cs.DS),  Combinatorics (math.CO)"
15,arXiv:2407.20204,Constant-Cost Communication is not Reducible to k-Hamming Distance,恒定成本通信不能简化为k-Hamming距离,"Yuting Fang, Mika Göös, Nathaniel Harms, Pooya Hatami",https://arxiv.org/pdf/2407.20204.pdf,"Subjects:
Computational Complexity (cs.CC)",Computational Complexity (cs.CC)
16,arXiv:2407.20203,"Privileged Reinforcement and Communication Learning for Distributed, Bandwidth-limited Multi-robot Exploration",分布式带宽受限多机器人探索的特权强化和通信学习,"Yixiao Ma, Jingsong Liang, Yuhong Cao, Derek Ming Siang Tan, Guillaume Sartoretti",https://arxiv.org/pdf/2407.20203.pdf,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
17,arXiv:2407.20197,Learning Random Numbers to Realize Appendable Memory System for Artificial Intelligence to Acquire New Knowledge after Deployment,学习随机数实现人工智能可追加记忆系统部署后获取新知识,Kazunori D Yamada,https://arxiv.org/pdf/2407.20197.pdf,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Neural and Evolutionary Computing (cs.NE)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Neural and Evolutionary Computing (cs.NE)"
18,arXiv:2407.20194,Radiance Fields for Robotic Teleoperation,机器人遥操作的辐射场,"Maximum Wilder-Smith, Vaishakh Patil, Marco Hutter",https://arxiv.org/pdf/2407.20194.pdf,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
19,arXiv:2407.20192,Time series forecasting with high stakes: A field study of the air cargo industry,高风险时间序列预测：航空货运业的实地研究,"Abhinav Garg, Naman Shukla",https://arxiv.org/pdf/2407.20192.pdf,"Subjects:
Machine Learning (cs.LG); Systems and Control (eess.SY)","Machine Learning (cs.LG),  Systems and Control (eess.SY)"
20,arXiv:2407.20189,Aligning Query Representation with Rewritten Query and Relevance Judgments in Conversational Search,会话搜索中查询表示与重写查询和相关性判断的对齐,"Fengran Mo, Chen Qu, Kelong Mao, Yihong Wu, Zhan Su, Kaiyu Huang, Jian-Yun Nie",https://arxiv.org/pdf/2407.20189.pdf,"Subjects:
Information Retrieval (cs.IR); Computation and Language (cs.CL)","Information Retrieval (cs.IR),  Computation and Language (cs.CL)"
21,arXiv:2407.20187,Eliminating Majority Illusion is Easy,消除多数错觉很容易,"Jack Dippel, Max Dupré la Tour, April Niu, Sanjukta Roy, Adrian Vetta",https://arxiv.org/pdf/2407.20187.pdf,"Subjects:
Multiagent Systems (cs.MA)",Multiagent Systems (cs.MA)
22,arXiv:2407.20183,MindSearch: Mimicking Human Minds Elicits Deep AI Searcher,MindSearch:模仿人类思维，引发深度人工智能搜索,"Zehui Chen, Kuikun Liu, Qiuchen Wang, Jiangning Liu, Wenwei Zhang, Kai Chen, Feng Zhao",https://arxiv.org/pdf/2407.20183.pdf,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
23,arXiv:2407.20181,Blockchain for Large Language Model Security and Safety: A Holistic Survey,区块链用于大型语言模型安全：一项全面调查,"Caleb Geren, Amanda Board, Gaby G. Dagher, Tim Andersen, Jun Zhuang",https://arxiv.org/pdf/2407.20181.pdf,"Subjects:
Cryptography and Security (cs.CR); Artificial Intelligence (cs.AI); Distributed, Parallel, and Cluster Computing (cs.DC); Machine Learning (cs.LG)","Cryptography and Security (cs.CR),  Artificial Intelligence (cs.AI),  Distributed, Parallel, and Cluster Computing (cs.DC),  Machine Learning (cs.LG)"
24,arXiv:2407.20179,Theia: Distilling Diverse Vision Foundation Models for Robot Learning,Theia：提炼机器人学习的多样化视觉基础模型,"Jinghuan Shang, Karl Schmeckpeper, Brandon B. May, Maria Vittoria Minniti, Tarik Kelestemur, David Watkins, Laura Herlant",https://arxiv.org/pdf/2407.20179.pdf,"Subjects:
Robotics (cs.RO); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)","Robotics (cs.RO),  Artificial Intelligence (cs.AI),  Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG)"
25,arXiv:2407.20177,AutoScale: Automatic Prediction of Compute-optimal Data Composition for Training LLMs,AutoScale：训练LLM的计算最优数据组合的自动预测,"Feiyang Kang, Yifan Sun, Bingbing Wen, Si Chen, Dawn Song, Rafid Mahmood, Ruoxi Jia",https://arxiv.org/pdf/2407.20177.pdf,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Machine Learning (stat.ML)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Machine Learning (stat.ML)"
26,arXiv:2407.20176,Emotion-Driven Melody Harmonization via Melodic Variation and Functional Representation,通过旋律变异和功能表征实现情感驱动的旋律协调,"Jingyue Huang, Yi-Hsuan Yang",https://arxiv.org/pdf/2407.20176.pdf,"Subjects:
Sound (cs.SD); Artificial Intelligence (cs.AI); Audio and Speech Processing (eess.AS)","Sound (cs.SD),  Artificial Intelligence (cs.AI),  Audio and Speech Processing (eess.AS)"
27,arXiv:2407.20175,Towards Localized Fine-Grained Control for Facial Expression Generation,面向面部表情生成的局部精细控制,"Tuomas Varanka, Huai-Qian Khor, Yante Li, Mengting Wei, Hanwei Kung, Nicu Sebe, Guoying Zhao",https://arxiv.org/pdf/2407.20175.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
28,arXiv:2407.20174,Advancing Multimodal Large Language Models in Chart Question Answering with Visualization-Referenced Instruction Tuning,利用可视化参考指令调优推进图表问答中的多模态大型语言模型,"Xingchen Zeng, Haichuan Lin, Yilin Ye, Wei Zeng",https://arxiv.org/pdf/2407.20174.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
29,arXiv:2407.20171,Diffusion Feedback Helps CLIP See Better,扩散反馈帮助CLIP看得更好,"Wenxuan Wang, Quan Sun, Fan Zhang, Yepeng Tang, Jing Liu, Xinlong Wang",https://arxiv.org/pdf/2407.20171.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
30,arXiv:2407.20170,Propagation of Uncertainty with the Koopman Operator,Koopman算子的不确定性传播,"Simone Servadio, Giovanni Lavezzi, Christian Hofmann, Di Wu, Richard Linares",https://arxiv.org/pdf/2407.20170.pdf,"Subjects:
Information Theory (cs.IT)",Information Theory (cs.IT)
31,arXiv:2407.20165,Meta-Learning for Adaptive Control with Automated Mirror Descent,用于自动镜像下降自适应控制的元学习,"Sunbochen Tang, Haoyuan Sun, Navid Azizan",https://arxiv.org/pdf/2407.20165.pdf,"Subjects:
Systems and Control (eess.SY)",Systems and Control (eess.SY)
32,arXiv:2407.20164,Language-Conditioned Offline RL for Multi-Robot Navigation,多机器人导航的语言条件离线RL,"Steven Morad, Ajay Shankar, Jan Blumenkamp, Amanda Prorok",https://arxiv.org/pdf/2407.20164.pdf,"Subjects:
Robotics (cs.RO); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Robotics (cs.RO),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
33,arXiv:2407.20158,Machine Learning for predicting chaotic systems,用于预测混沌系统的机器学习,"Christof Schötz, Alistair White, Maximilian Gelbrecht, Niklas Boers",https://arxiv.org/pdf/2407.20158.pdf,"Subjects:
Machine Learning (cs.LG); Chaotic Dynamics (nlin.CD)","Machine Learning (cs.LG),  Chaotic Dynamics (nlin.CD)"
