Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2402.02021,"Transfer Learning in ECG Diagnosis: Is It Effective?

",心电图诊断中的迁移学习：有效吗？,"
Authors:
Cuong V. Nguyen, 

Cuong D.Do
",https://arxiv.org/pdf/2402.02021.pdf,"
Subjects: Machine Learning (cs.LG); Computer Vision and Pattern Recognition (cs.CV)



","['Machine Learning (cs.LG)', 'Computer Vision and Pattern Recognition (cs.CV)']"
1,arXiv:2402.02020,"NeuV-SLAM: Fast Neural Multiresolution Voxel Optimization for RGBD Dense  SLAM

",NeuV SLAM：RGBD密集SLAM的快速神经多分辨率体素优化,"
Authors:
Wenzhi Guo, 

Bing Wang, 

Lijun Chen
",https://arxiv.org/pdf/2402.02020.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Robotics (cs.RO)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Robotics (cs.RO)']"
2,arXiv:2402.02018,"The Landscape and Challenges of HPC Research and LLMs

",HPC研究和LLM的前景和挑战,"
Authors:
Le Chen, 

Nesreen K. Ahmed, 

Akash Dutta, 

Arijit Bhattacharjee, 

Sixing Yu, 

Quazi Ishtiaque Mahmud, 

Waqwoya Abebe, 

Hung Phan, 

Aishwarya Sarkar, 

Branden Butler, 

Niranjan Hasabnis, 

Gal Oren, 

Vy A. Vo, 

Juan Pablo Munoz, 

Theodore L. Willke, 

Tim Mattson, 

Ali Jannesari
",https://arxiv.org/pdf/2402.02018.pdf,"
Subjects: Machine Learning (cs.LG)
",['Machine Learning (cs.LG)']
3,arXiv:2402.02017,"Value-Aided Conditional Supervised Learning for Offline RL

",离线RL的值辅助条件监督学习,"
Authors:
Jeonghye Kim, 

Suyoung Lee, 

Woojun Kim, 

Youngchul Sung
",https://arxiv.org/pdf/2402.02017.pdf,"
Subjects: Machine Learning (cs.LG)
",['Machine Learning (cs.LG)']
4,arXiv:2402.02012,"Precise Knowledge Transfer via Flow Matching

",通过流匹配实现精确的知识转移,"
Authors:
Shitong Shao, 

Zhiqiang Shen, 

Linrui Gong, 

Huanran Chen, 

Xu Dai
",https://arxiv.org/pdf/2402.02012.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
5,arXiv:2402.02010,"GenFormer: A Deep-Learning-Based Approach for Generating Multivariate  Stochastic Processes

",GenFormer:一种基于深度学习的多变量随机过程生成方法,"
Authors:
Haoran Zhao, 

Wayne Isaac Tan Uy
",https://arxiv.org/pdf/2402.02010.pdf,"
Subjects: Machine Learning (cs.LG); Machine Learning (stat.ML)



","['Machine Learning (cs.LG)', 'Machine Learning (stat.ML)']"
6,arXiv:2402.02009,"Robust Multi-Task Learning with Excess Risks

",具有超额风险的鲁棒多任务学习,"
Authors:
Yifei He, 

Shiji Zhou, 

Guojun Zhang, 

Hyokun Yun, 

Yi Xu, 

Belinda Zeng, 

Trishul Chilimbi, 

Han Zhao
",https://arxiv.org/pdf/2402.02009.pdf,"
Subjects: Machine Learning (cs.LG)
",['Machine Learning (cs.LG)']
7,arXiv:2402.02008,"How well do LLMs cite relevant medical references? An evaluation  framework and analyses

",LLM引用相关医学参考文献的情况如何？评估框架和分析,"
Authors:
Kevin Wu, 

Eric Wu, 

Ally Cassasola, 

Angela Zhang, 

Kevin Wei, 

Teresa Nguyen, 

Sith Riantawan, 

Patricia Shi Riantawan, 

Daniel E. Ho, 

James Zou
",https://arxiv.org/pdf/2402.02008.pdf,"
Subjects: Computation and Language (cs.CL); Artificial Intelligence (cs.AI)



","['Computation and Language (cs.CL)', 'Artificial Intelligence (cs.AI)']"
8,arXiv:2402.02007,"Understanding Time Series Anomaly State Detection through One-Class  Classification

",从一类分类理解时间序列异常状态检测,"
Authors:
Hanxu Zhou, 

Yuan Zhang, 

Guangjie Leng, 

Ruofan Wang, 

Zhi-Qin John Xu
",https://arxiv.org/pdf/2402.02007.pdf,"
Subjects: Machine Learning (cs.LG)
",['Machine Learning (cs.LG)']
9,arXiv:2402.02006,"PresAIse, An Enterprises Prescriptive AI Solution

",PresAIse，一个企业规定的人工智能解决方案,"
Authors:
Wei Sun, 

Scott McFaddin, 

Linh Ha Tran, 

Shivaram Subramanian, 

Kristjan Greenewald, 

Yeshi Tenzin, 

Zack Xue, 

Youssef Drissi, 

Markus Ettl
",https://arxiv.org/pdf/2402.02006.pdf,"
Subjects: Machine Learning (cs.LG)
",['Machine Learning (cs.LG)']
10,arXiv:2402.02005,"Topology-Informed Graph Transformer

",拓扑知情图转换器,"
Authors:
Yun Young Choi, 

Sun Woo Park, 

Minho Lee, 

Youngho Woo
",https://arxiv.org/pdf/2402.02005.pdf,"
Subjects: Machine Learning (cs.LG)
",['Machine Learning (cs.LG)']
