Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2402.14818,"PALO: A Polyglot Large Multimodal Model for 5B People

",PALO：一个适用于5B人群的Polyglot大型多模式模型,"
Authors:
Muhammad Maaz, 

Hanoona Rasheed, 

Abdelrahman Shaker, 

Salman Khan, 

Hisham Cholakal, 

Rao M. Anwer, 

Tim Baldwin, 

Michael Felsberg, 

Fahad S. Khan
",https://arxiv.org/pdf/2402.14818.pdf,"
Subjects: Computation and Language (cs.CL); Computer Vision and Pattern Recognition (cs.CV)



","['Computation and Language (cs.CL)', 'Computer Vision and Pattern Recognition (cs.CV)']"
1,arXiv:2402.14817,"Cameras as Rays: Pose Estimation via Ray Diffusion

",相机作为光线：通过光线扩散进行姿态估计,"
Authors:
Jason Y. Zhang, 

Amy Lin, 

Moneish Kumar, 

Tzu-Hsuan Yang, 

Deva Ramanan, 

Shubham Tulsiani
",https://arxiv.org/pdf/2402.14817.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
2,arXiv:2402.14815,"Demographic Bias of Expert-Level Vision-Language Foundation Models in  Medical Imaging

",医学影像学专家级视觉语言基础模型的人口统计学偏差,"
Authors:
Yuzhe Yang, 

Yujia Liu, 

Xin Liu, 

Avanti Gulhane, 

Domenico Mastrodicasa, 

Wei Wu, 

Edward J Wang, 

Dushyant W Sahani, 

Shwetak Patel
",https://arxiv.org/pdf/2402.14815.pdf,"
Subjects: Computers and Society (cs.CY); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)



","['Computers and Society (cs.CY)', 'Artificial Intelligence (cs.AI)', 'Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)']"
3,arXiv:2402.14812,"WeakSAM: Segment Anything Meets Weakly-supervised Instance-level  Recognition

",WeakSAM：分段任何东西都符合弱监督的实例级识别,"
Authors:
Lianghui Zhu, 

Junwei Zhou, 

Yan Liu, 

Xin Hao, 

Wenyu Liu, 

Xinggang Wang
",https://arxiv.org/pdf/2402.14812.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Artificial Intelligence (cs.AI)']"
4,arXiv:2402.14811,"Fine-Tuning Enhances Existing Mechanisms: A Case Study on Entity  Tracking

",微调增强现有机制：以实体跟踪为例,"
Authors:
Nikhil Prakash, 

Tamar Rott Shaham, 

Tal Haklay, 

Yonatan Belinkov, 

David Bau
",https://arxiv.org/pdf/2402.14811.pdf,"
Subjects: Computation and Language (cs.CL); Machine Learning (cs.LG)



","['Computation and Language (cs.CL)', 'Machine Learning (cs.LG)']"
5,arXiv:2402.14810,"GeneOH Diffusion: Towards Generalizable Hand-Object Interaction  Denoising via Denoising Diffusion

",GeneOH扩散：通过去噪扩散实现广义手物交互去噪,"
Authors:
Xueyi Liu, 

Li Yi
",https://arxiv.org/pdf/2402.14810.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Graphics (cs.GR); Machine Learning (cs.LG)



","['Computer Vision and Pattern Recognition (cs.CV)', 'Artificial Intelligence (cs.AI)', 'Graphics (cs.GR)', 'Machine Learning (cs.LG)']"
6,arXiv:2402.14809,"CriticBench: Benchmarking LLMs for Critique-Correct Reasoning

",CriticBench:批判正确推理的基准LLM,"
Authors:
Zicheng Lin, 

Zhibin Gou, 

Tian Liang, 

Ruilin Luo, 

Haowei Liu, 

Yujiu Yang
",https://arxiv.org/pdf/2402.14809.pdf,"
Subjects: Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)



","['Computation and Language (cs.CL)', 'Artificial Intelligence (cs.AI)', 'Machine Learning (cs.LG)']"
7,arXiv:2402.14808,"RelayAttention for Efficient Large Language Model Serving with Long  System Prompts

",具有长系统提示的高效大型语言模型的松弛注意,"
Authors:
Lei Zhu, 

Xinjiang Wang, 

Wayne Zhang, 

Rynson W.H. Lau
",https://arxiv.org/pdf/2402.14808.pdf,"
Subjects: Computation and Language (cs.CL)
",['Computation and Language (cs.CL)']
8,arXiv:2402.14807,"A Decision-Language Model (DLM) for Dynamic Restless Multi-Armed Bandit  Tasks in Public Health

",公共卫生中动态不停歇多武装匪徒任务的决策语言模型（DLM）,"
Authors:
Nikhil Behari, 

Edwin Zhang, 

Yunfan Zhao, 

Aparna Taneja, 

Dheeraj Nagaraj, 

Milind Tambe
",https://arxiv.org/pdf/2402.14807.pdf,"
Subjects: Multiagent Systems (cs.MA); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)



","['Multiagent Systems (cs.MA)', 'Artificial Intelligence (cs.AI)', 'Machine Learning (cs.LG)']"
9,arXiv:2402.14806,"Difference Learning for Air Quality Forecasting Transport Emulation

",差分学习在空气质量预测运输仿真中的应用,"
Authors:
Reed River Chen, 

Christopher Ribaudo, 

Jennifer Sleeman, 

Chace Ashcraft, 

Collin Kofroth, 

Marisa Hughes, 

Ivanka Stajner, 

Kevin Viner, 

Kai Wang
",https://arxiv.org/pdf/2402.14806.pdf,"
Subjects: Machine Learning (cs.LG); Atmospheric and Oceanic Physics (physics.ao-ph)



","['Machine Learning (cs.LG)', 'Atmospheric and Oceanic Physics (physics.ao-ph)']"
