id,title,title_zh,authors,url,subjects,subject_split
arXiv:2602.06965,MedMO: Grounding and Understanding Multimodal Large Language Model for Medical Images,MedMO：面向医学图像的多模态大语言模型的定位与理解,"Ankan Deria, Komal Kumar, Adinath Madhavrao Dukre, Eran Segal, Salman Khan, Imran Razzak",https://arxiv.org/pdf/2602.06965,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.06964,Learning a Generative Meta-Model of LLM Activations,学习大语言模型激活状态的生成式元模型,"Grace Luo, Jiahai Feng, Trevor Darrell, Alec Radford, Jacob Steinhardt",https://arxiv.org/pdf/2602.06964,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
arXiv:2602.06960,InftyThink+: Effective and Efficient Infinite-Horizon Reasoning via Reinforcement Learning,InftyThink+：通过强化学习实现高效且有效的无限时间范围推理,"Yuchen Yan, Liang Jiang, Jin Jiang, Shuaicheng Li, Zujie Wen, Zhiqiang Zhang, Jun Zhou, Jian Shao, Yueting Zhuang, Yongliang Shen",https://arxiv.org/pdf/2602.06960,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
arXiv:2602.06959,CineScene: Implicit 3D as Effective Scene Representation for Cinematic Video Generation,CineScene：用于电影视频生成的隐式三维场景表示,"Kaiyi Huang, Yukun Huang, Yu Li, Jianhong Bai, Xintao Wang, Zinan Lin, Xuefei Ning, Jiwen Yu, Pengfei Wan, Yu Wang, Xihui Liu",https://arxiv.org/pdf/2602.06959,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.06955,Improving Credit Card Fraud Detection with an Optimized Explainable Boosting Machine,通过优化的可解释提升机模型提升信用卡欺诈检测,"Reza E. Fazel, Arash Bakhtiary, Siavash A. Bigdeli",https://arxiv.org/pdf/2602.06955,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2602.06953,DAWN: Dependency-Aware Fast Inference for Diffusion LLMs,DAWN：面向扩散大语言模型的依赖感知快速推理,"Lizhuo Luo, Zhuoran Shi, Jiajun Luo, Zhi Wang, Shen Ren, Wenya Wang, Tianwei Zhang",https://arxiv.org/pdf/2602.06953,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
arXiv:2602.06949,DreamDojo: A Generalist Robot World Model from Large-Scale Human Videos,DreamDojo：基于大规模人类视频的通用机器人世界模型,"Shenyuan Gao, William Liang, Kaiyuan Zheng, Ayaan Malik, Seonghyeon Ye, Sihyun Yu, Wei-Cheng Tseng, Yuzhu Dong, Kaichun Mo, Chen-Hsuan Lin, Qianli Ma, Seungjun Nah, Loic Magne, Jiannan Xiang, Yuqi Xie, Ruijie Zheng, Dantong Niu, You Liang Tan, K.R. Zentner, George Kurian, Suneel Indupuru, Pooya Jannaty, Jinwei Gu, Jun Zhang, Jitendra Malik, Pieter Abbeel, Ming-Yu Liu, Yuke Zhu, Joel Jang, Linxi ""Jim"" Fan",https://arxiv.org/pdf/2602.06949,"Subjects:
Robotics (cs.RO); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)","Robotics (cs.RO),  Artificial Intelligence (cs.AI),  Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG)"
arXiv:2602.06948,Agentic Uncertainty Reveals Agentic Overconfidence,代理不确定性揭示代理过度自信,"Jean Kaddour, Srijan Patel, Gbètondji Dovonon, Leo Richter, Pasquale Minervini, Matt J. Kusner",https://arxiv.org/pdf/2602.06948,"Subjects:
Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2602.06945,Distributed Knowledge in Simplicial Models,单纯形模型中的分布式知识,"Éric Goubault, Jérémy Ledent, Sergio Rajsbaum",https://arxiv.org/pdf/2602.06945,"Subjects:
Logic in Computer Science (cs.LO); Distributed, Parallel, and Cluster Computing (cs.DC)","Logic in Computer Science (cs.LO),  Distributed, Parallel, and Cluster Computing (cs.DC)"
arXiv:2602.06944,Optimal Derivative Feedback Control for an Active Magnetic Levitation System: An Experimental Study on Data-Driven Approaches,主动磁悬浮系统的最优导数反馈控制：基于数据驱动方法的实验研究,"Saber Omidi, Rene Akupan Ebunle, Se Young Yoon",https://arxiv.org/pdf/2602.06944,"Subjects:
Systems and Control (eess.SY); Machine Learning (cs.LG)","Systems and Control (eess.SY),  Machine Learning (cs.LG)"
