id,title,title_zh,authors,url,subjects,subject_split
arXiv:2602.10117,Biases in the Blind Spot: Detecting What LLMs Fail to Mention,Biases in the Blind Spot: Detecting What LLMs Fail to Mention,"Iván Arcuschin, David Chanin, Adrià Garriga-Alonso, Oana-Maria Camburu",https://arxiv.org/pdf/2602.10117,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
arXiv:2602.10116,SAGE: Scalable Agentic 3D Scene Generation for Embodied AI,SAGE: Scalable Agentic 3D Scene Generation for Embodied AI,"Hongchi Xia, Xuan Li, Zhaoshuo Li, Qianli Ma, Jiashu Xu, Ming-Yu Liu, Yin Cui, Tsung-Yi Lin, Wei-Chiu Ma, Shenlong Wang, Shuran Song, Fangyin Wei",https://arxiv.org/pdf/2602.10116,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Robotics (cs.RO)","Computer Vision and Pattern Recognition (cs.CV),  Robotics (cs.RO)"
arXiv:2602.10115,Quantum Multiple Rotation Averaging,Quantum Multiple Rotation Averaging,"Shuteng Wang, Natacha Kuete Meli, Michael Möller, Vladislav Golyanik",https://arxiv.org/pdf/2602.10115,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.10114,Decoupled MPPI-Based Multi-Arm Motion Planning,Decoupled MPPI-Based Multi-Arm Motion Planning,"Dan Evron, Elias Goldsztejn, Ronen I. Brafman",https://arxiv.org/pdf/2602.10114,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.10113,ConsID-Gen: View-Consistent and Identity-Preserving Image-to-Video Generation,ConsID-Gen: View-Consistent and Identity-Preserving Image-to-Video Generation,"Mingyang Wu, Ashirbad Mishra, Soumik Dey, Shuo Xing, Naveen Ravipati, Hansi Wu, Binbin Li, Zhengzhong Tu",https://arxiv.org/pdf/2602.10113,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.10111,Learning Agile Quadrotor Flight in the Real World,Learning Agile Quadrotor Flight in the Real World,"Yunfan Ren, Zhiyuan Zhu, Jiaxu Xing, Davide Scaramuzza",https://arxiv.org/pdf/2602.10111,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.10109,ST4VLA: Spatially Guided Training for Vision-Language-Action Models,ST4VLA: Spatially Guided Training for Vision-Language-Action Models,"Jinhui Ye, Fangjing Wang, Ning Gao, Junqiu Yu, Yangkun Zhu, Bin Wang, Jinyu Zhang, Weiyang Jin, Yanwei Fu, Feng Zheng, Yilun Chen, Jiangmiao Pang",https://arxiv.org/pdf/2602.10109,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.10106,EgoHumanoid: Unlocking In-the-Wild Loco-Manipulation with Robot-Free Egocentric Demonstration,EgoHumanoid: Unlocking In-the-Wild Loco-Manipulation with Robot-Free Egocentric Demonstration,"Modi Shi, Shijia Peng, Jin Chen, Haoran Jiang, Yinghui Li, Di Huang, Ping Luo, Hongyang Li, Li Chen",https://arxiv.org/pdf/2602.10106,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.10105,DexImit: Learning Bimanual Dexterous Manipulation from Monocular Human Videos,DexImit: Learning Bimanual Dexterous Manipulation from Monocular Human Videos,"Juncheng Mu, Sizhe Yang, Yiming Bao, Hojin Bae, Tianming Wei, Linning Xu, Boyi Li, Huazhe Xu, Jiangmiao Pang",https://arxiv.org/pdf/2602.10105,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.10104,Olaf-World: Orienting Latent Actions for Video World Modeling,Olaf-World: Orienting Latent Actions for Video World Modeling,"Yuxin Jiang, Yuchao Gu, Ivor W. Tsang, Mike Zheng Shou",https://arxiv.org/pdf/2602.10104,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2602.10102,VideoWorld 2: Learning Transferable Knowledge from Real-world Videos,VideoWorld 2: Learning Transferable Knowledge from Real-world Videos,"Zhongwei Ren, Yunchao Wei, Xiao Yu, Guixun Luo, Yao Zhao, Bingyi Kang, Jiashi Feng, Xiaojie Jin",https://arxiv.org/pdf/2602.10102,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.10101,Robo3R: Enhancing Robotic Manipulation with Accurate Feed-Forward 3D Reconstruction,Robo3R: Enhancing Robotic Manipulation with Accurate Feed-Forward 3D Reconstruction,"Sizhe Yang, Linning Xu, Hao Li, Juncheng Mu, Jia Zeng, Dahua Lin, Jiangmiao Pang",https://arxiv.org/pdf/2602.10101,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.10100,Towards Explainable Federated Learning: Understanding the Impact of Differential Privacy,Towards Explainable Federated Learning: Understanding the Impact of Differential Privacy,"Júlio Oliveira, Rodrigo Ferreira, André Riker, Glaucio H. S. Carvalho, Eirini Eleni Tsilopoulou",https://arxiv.org/pdf/2602.10100,"Subjects:
Machine Learning (cs.LG); Cryptography and Security (cs.CR)","Machine Learning (cs.LG),  Cryptography and Security (cs.CR)"
arXiv:2602.10099,Learning on the Manifold: Unlocking Standard Diffusion Transformers with Representation Encoders,Learning on the Manifold: Unlocking Standard Diffusion Transformers with Representation Encoders,"Amandeep Kumar, Vishal M. Patel",https://arxiv.org/pdf/2602.10099,"Subjects:
Machine Learning (cs.LG); Computer Vision and Pattern Recognition (cs.CV)","Machine Learning (cs.LG),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2602.10098,VLA-JEPA: Enhancing Vision-Language-Action Model with Latent World Model,VLA-JEPA: Enhancing Vision-Language-Action Model with Latent World Model,"Jingwen Sun, Wenyao Zhang, Zekun Qi, Shaojie Ren, Zezhi Liu, Hanxin Zhu, Guangzhong Sun, Xin Jin, Zhibo Chen",https://arxiv.org/pdf/2602.10098,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2602.10097,Step-resolved data attribution for looped transformers,Step-resolved data attribution for looped transformers,"Georgios Kaissis, David Mildenberger, Juan Felipe Gomez, Martin J. Menten, Eleni Triantafillou",https://arxiv.org/pdf/2602.10097,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
arXiv:2602.10096,The Complexity of Proper Equilibrium in Extensive-Form and Polytope Games,The Complexity of Proper Equilibrium in Extensive-Form and Polytope Games,"Brian Hu Zhang, Ioannis Anagnostides, Kiriaki Fragkia, Maria-Florina Balcan, Tuomas Sandholm",https://arxiv.org/pdf/2602.10096,"Subjects:
Computer Science and Game Theory (cs.GT)",Computer Science and Game Theory (cs.GT)
arXiv:2602.10095,Causality in Video Diffusers is Separable from Denoising,Causality in Video Diffusers is Separable from Denoising,"Xingjian Bai, Guande He, Zhengqi Li, Eli Shechtman, Xun Huang, Zongze Wu",https://arxiv.org/pdf/2602.10095,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2602.10094,4RC: 4D Reconstruction via Conditional Querying Anytime and Anywhere,4RC: 4D Reconstruction via Conditional Querying Anytime and Anywhere,"Yihang Luo, Shangchen Zhou, Yushi Lan, Xingang Pan, Chen Change Loy",https://arxiv.org/pdf/2602.10094,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.10093,"UniVTAC: A Unified Simulation Platform for Visuo-Tactile Manipulation Data Generation, Learning, and Benchmarking","UniVTAC: A Unified Simulation Platform for Visuo-Tactile Manipulation Data Generation, Learning, and Benchmarking","Baijun Chen, Weijie Wan, Tianxing Chen, Xianda Guo, Congsheng Xu, Yuanyang Qi, Haojie Zhang, Longyan Wu, Tianling Xu, Zixuan Li, Yizhe Wu, Rui Li, Xiaokang Yang, Ping Luo, Wei Sui, Yao Mu",https://arxiv.org/pdf/2602.10093,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.10092,Quantum-Audit: Evaluating the Reasoning Limits of LLMs on Quantum Computing,Quantum-Audit: Evaluating the Reasoning Limits of LLMs on Quantum Computing,"Mohamed Afane, Kayla Laufer, Wenqi Wei, Ying Mao, Junaid Farooq, Ying Wang, Juntao Chen",https://arxiv.org/pdf/2602.10092,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
arXiv:2602.10090,Agent World Model: Infinity Synthetic Environments for Agentic Reinforcement Learning,Agent World Model: Infinity Synthetic Environments for Agentic Reinforcement Learning,"Zhaoyang Wang, Canwen Xu, Boyi Liu, Yite Wang, Siwei Han, Zhewei Yao, Huaxiu Yao, Yuxiong He",https://arxiv.org/pdf/2602.10090,"Subjects:
Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Machine Learning (cs.LG)","Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Machine Learning (cs.LG)"
arXiv:2602.10085,CODE-SHARP: Continuous Open-ended Discovery and Evolution of Skills as Hierarchical Reward Programs,CODE-SHARP: Continuous Open-ended Discovery and Evolution of Skills as Hierarchical Reward Programs,"Richard Bornemann, Pierluigi Vito Amadori, Antoine Cully",https://arxiv.org/pdf/2602.10085,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2602.10083,Allocation Proportionality of OWA--Based Committee Scoring Rules,Allocation Proportionality of OWA--Based Committee Scoring Rules,"Daria Boratyn, Dariusz Stolicki",https://arxiv.org/pdf/2602.10083,"Subjects:
Computer Science and Game Theory (cs.GT)",Computer Science and Game Theory (cs.GT)
arXiv:2602.10081,Anagent For Enhancing Scientific Table & Figure Analysis,Anagent For Enhancing Scientific Table & Figure Analysis,"Xuehang Guo, Zhiyong Lu, Tom Hope, Qingyun Wang",https://arxiv.org/pdf/2602.10081,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
arXiv:2602.10080,Beyond a Single Queue: Multi-Level-Multi-Queue as an Effective Design for SSSP problems on GPUs,Beyond a Single Queue: Multi-Level-Multi-Queue as an Effective Design for SSSP problems on GPUs,"Zhengding Hu, Jingwen Sun, Le Jiang, Yuhao Wang, Junqing Lin, Yi Zong, Guangzhong Sun",https://arxiv.org/pdf/2602.10080,"Subjects:
Data Structures and Algorithms (cs.DS)",Data Structures and Algorithms (cs.DS)
arXiv:2602.10079,Can Image Splicing and Copy-Move Forgery Be Detected by the Same Model? Forensim: An Attention-Based State-Space Approach,Can Image Splicing and Copy-Move Forgery Be Detected by the Same Model? Forensim: An Attention-Based State-Space Approach,"Soumyaroop Nandi, Prem Natarajan",https://arxiv.org/pdf/2602.10079,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.10074,CAPID: Context-Aware PII Detection for Question-Answering Systems,CAPID: Context-Aware PII Detection for Question-Answering Systems,"Mariia Ponomarenko, Sepideh Abedini, Masoumeh Shafieinejad, D.B.Emerson, Shubhankar Mohapatra, Xi He",https://arxiv.org/pdf/2602.10074,"Subjects:
Cryptography and Security (cs.CR); Computation and Language (cs.CL)","Cryptography and Security (cs.CR),  Computation and Language (cs.CL)"
arXiv:2602.10073,Some conditions implying if P=NP then P=PSPACE,Some conditions implying if P=NP then P=PSPACE,Ismael Rodriguez,https://arxiv.org/pdf/2602.10073,"Subjects:
Computational Complexity (cs.CC)",Computational Complexity (cs.CC)
arXiv:2602.10069,Humanoid Factors: Design Principles for AI Humanoids in Human Worlds,Humanoid Factors: Design Principles for AI Humanoids in Human Worlds,"Xinyuan Liu, Eren Sadikoglu, Ransalu Senanayake, Lixiao Huang",https://arxiv.org/pdf/2602.10069,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.10067,Features as Rewards: Scalable Supervision for Open-Ended Tasks via Interpretability,Features as Rewards: Scalable Supervision for Open-Ended Tasks via Interpretability,"Aaditya Vikram Prasad, Connor Watts, Jack Merullo, Dhruvil Gala, Owen Lewis, Thomas McGrath, Ekdeep Singh Lubana",https://arxiv.org/pdf/2602.10067,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2602.10063,Chain of Mindset: Reasoning with Adaptive Cognitive Modes,Chain of Mindset: Reasoning with Adaptive Cognitive Modes,"Tianyi Jiang, Arctanx An, Hengyi Feng, Naixin Zhai, Haodong Li, Xiaomin Yu, Jiahui Liu, Hanwen Du, Shuo Zhang, Zhi Yang, Jie Huang, Yuhua Li, Yongxin Ni, Huacan Wang, Ronghao Chen",https://arxiv.org/pdf/2602.10063,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2602.10062,Vendi Novelty Scores for Out-of-Distribution Detection,Vendi Novelty Scores for Out-of-Distribution Detection,"Amey P. Pasarkar, Adji Bousso Dieng",https://arxiv.org/pdf/2602.10062,"Subjects:
Machine Learning (cs.LG); Computer Vision and Pattern Recognition (cs.CV)","Machine Learning (cs.LG),  Computer Vision and Pattern Recognition (cs.CV)"
