id,title,title_zh,authors,url,subjects,subject_split
arXiv:2602.09024,Autoregressive Image Generation with Masked Bit Modeling,基于掩码位建模的自回归图像生成,"Qihang Yu, Qihao Liu, Ju He, Xinyang Zhang, Yang Liu, Liang-Chieh Chen, Xi Chen",https://arxiv.org/pdf/2602.09024,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.09023,TwinRL-VLA: Digital Twin-Driven Reinforcement Learning for Real-World Robotic Manipulation,TwinRL-VLA：数字孪生驱动的现实世界机器人操作强化学习,"Qinwen Xu, Jiaming Liu, Rui Zhou, Shaojun Shi, Nuowei Han, Zhuoyang Liu, Chenyang Gu, Shuo Gu, Yang Yue, Gao Huang, Wenzhao Zheng, Sirui Han, Peng Jia, Shanghang Zhang",https://arxiv.org/pdf/2602.09023,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.09022,WorldCompass: Reinforcement Learning for Long-Horizon World Models,WorldCompass：面向长视野世界模型的强化学习,"Zehan Wang, Tengfei Wang, Haiyu Zhang, Xuhui Zuo, Junta Wu, Haoyuan Wang, Wenqiang Sun, Zhenwei Wang, Chenjie Cao, Hengshuang Zhao, Chunchao Guo, Zhou Zhao",https://arxiv.org/pdf/2602.09022,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.09021,$χ_{0}$: Resource-Aware Robust Manipulation via Taming Distributional Inconsistencies,χ₀：通过驯服分布不一致性实现资源感知的鲁棒操作,"Checheng Yu, Chonghao Sima, Gangcheng Jiang, Hai Zhang, Haoguang Mai, Hongyang Li, Huijie Wang, Jin Chen, Kaiyang Wu, Li Chen, Lirui Zhao, Modi Shi, Ping Luo, Qingwen Bu, Shijia Peng, Tianyu Li, Yibo Yuan",https://arxiv.org/pdf/2602.09021,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2602.09018,"Robustness Is a Function, Not a Number: A Factorized Comprehensive Study of OOD Robustness in Vision-Based Driving",鲁棒性是一个函数而非数值：基于视觉驾驶的分布外鲁棒性因子化综合研究,"Amir Mallak, Alaa Maalouf",https://arxiv.org/pdf/2602.09018,"Subjects:
Robotics (cs.RO); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)","Robotics (cs.RO),  Artificial Intelligence (cs.AI),  Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG)"
arXiv:2602.09017,Contact-Anchored Policies: Contact Conditioning Creates Strong Robot Utility Models,接触锚定策略：接触条件化构建强效机器人效用模型,"Zichen Jeff Cui, Omar Rayyan, Haritheja Etukuru, Bowen Tan, Zavier Andrianarivo, Zicheng Teng, Yihang Zhou, Krish Mehta, Nicholas Wojno, Kevin Yuanbo Wu, Manan H Anjaria, Ziyuan Wu, Manrong Mao, Guangxun Zhang, Binit Shah, Yejin Kim, Soumith Chintala, Lerrel Pinto, Nur Muhammad Mahi Shafiullah",https://arxiv.org/pdf/2602.09017,"Subjects:
Robotics (cs.RO); Machine Learning (cs.LG)","Robotics (cs.RO),  Machine Learning (cs.LG)"
arXiv:2602.09016,Raster2Seq: Polygon Sequence Generation for Floorplan Reconstruction,Raster2Seq：用于平面图重建的多边形序列生成,"Hao Phung, Hadar Averbuch-Elor",https://arxiv.org/pdf/2602.09016,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.09015,CIC-Trap4Phish: A Unified Multi-Format Dataset for Phishing and Quishing Attachment Detection,CIC-Trap4Phish：用于网络钓鱼和二维码钓鱼附件检测的统一多格式数据集,"Fatemeh Nejati, Mahdi Rabbani, Morteza Eskandarian, Mansur Mirani, Gunjan Piya, Igor Opushnyev, Ali A. Ghorbani, Sajjad Dadkhah",https://arxiv.org/pdf/2602.09015,"Subjects:
Cryptography and Security (cs.CR); Artificial Intelligence (cs.AI)","Cryptography and Security (cs.CR),  Artificial Intelligence (cs.AI)"
arXiv:2602.09014,ArcFlow: Unleashing 2-Step Text-to-Image Generation via High-Precision Non-Linear Flow Distillation,ArcFlow：通过高精度非线性流蒸馏释放两步文本到图像生成,"Zihan Yang (1), Shuyuan Tu (1), Licheng Zhang (1), Qi Dai (2), Yu-Gang Jiang (1), Zuxuan Wu (1) ((1) Fudan University, (2) Microsoft Research Asia)",https://arxiv.org/pdf/2602.09014,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2602.09013,Dexterous Manipulation Policies from RGB Human Videos via 3D Hand-Object Trajectory Reconstruction,基于RGB人类视频的灵巧操作策略：通过三维手-物体轨迹重建,"Hongyi Chen, Tony Dong, Tiancheng Wu, Liquan Wang, Yash Jangir, Yaru Niu, Yufei Ye, Homanga Bharadhwaj, Zackory Erickson, Jeffrey Ichnowski",https://arxiv.org/pdf/2602.09013,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
