id,title,title_zh,authors,url,subjects,subject_split
arXiv:2602.11154,SurfPhase: 3D Interfacial Dynamics in Two-Phase Flows from Sparse Videos,SurfPhase：从稀疏视频中解析两相流的三维界面动力学,"Yue Gao, Hong-Xing Yu, Sanghyeon Chang, Qianxi Fu, Bo Zhu, Yoonjin Won, Juan Carlos Niebles, Jiajun Wu",https://arxiv.org/pdf/2602.11154,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.11152,Utilitarian Distortion Under Probabilistic Voting,概率投票下的效用主义扭曲,"Hamidreza Alipour, Mohak Goyal",https://arxiv.org/pdf/2602.11152,"Subjects:
Computer Science and Game Theory (cs.GT)",Computer Science and Game Theory (cs.GT)
arXiv:2602.11151,Diffusion-Pretrained Dense and Contextual Embeddings,基于扩散预训练的密集上下文嵌入,"Sedigheh Eslami, Maksim Gaiduk, Markus Krimmel, Louis Milliken, Bo Wang, Denis Bykov",https://arxiv.org/pdf/2602.11151,"Subjects:
Machine Learning (cs.LG); Computation and Language (cs.CL); Information Retrieval (cs.IR)","Machine Learning (cs.LG),  Computation and Language (cs.CL),  Information Retrieval (cs.IR)"
arXiv:2602.11150,YOR: Your Own Mobile Manipulator for Generalizable Robotics,YOR：面向通用机器人任务的个性化移动机械臂,"Manan H Anjaria, Mehmet Enes Erciyes, Vedant Ghatnekar, Neha Navarkar, Haritheja Etukuru, Xiaole Jiang, Kanad Patel, Dhawal Kabra, Nicholas Wojno, Radhika Ajay Prayage, Soumith Chintala, Lerrel Pinto, Nur Muhammad Mahi Shafiullah, Zichen Jeff Cui",https://arxiv.org/pdf/2602.11150,"Subjects:
Robotics (cs.RO); Machine Learning (cs.LG)","Robotics (cs.RO),  Machine Learning (cs.LG)"
arXiv:2602.11149,Data Repetition Beats Data Scaling in Long-CoT Supervised Fine-Tuning,长链思维监督微调中数据重复优于数据扩展,"Dawid J. Kopiczko, Sagar Vaze, Tijmen Blankevoort, Yuki M. Asano",https://arxiv.org/pdf/2602.11149,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
arXiv:2602.11147,Let Leaders Play Games: Improving Timing in Leader-based Consensus,让领导者玩游戏：基于领导者共识的时序优化,"Rasheed M, Parth Desai, Sujit Gujar",https://arxiv.org/pdf/2602.11147,"Subjects:
Computer Science and Game Theory (cs.GT)",Computer Science and Game Theory (cs.GT)
arXiv:2602.11146,Beyond VLM-Based Rewards: Diffusion-Native Latent Reward Modeling,超越基于VLM的奖励：扩散原生潜在奖励建模,"Gongye Liu, Bo Yang, Yida Zhi, Zhizhou Zhong, Lei Ke, Didan Deng, Han Gao, Yongxiang Huang, Kaihao Zhang, Hongbo Fu, Wenhan Luo",https://arxiv.org/pdf/2602.11146,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2602.11145,SCRAPL: Scattering Transform with Random Paths for Machine Learning,SCRAPL：用于机器学习的随机路径散射变换,"Christopher Mitcheltree, Vincent Lostanlen, Emmanouil Benetos, Mathieu Lagrange",https://arxiv.org/pdf/2602.11145,"Subjects:
Sound (cs.SD); Machine Learning (cs.LG); Audio and Speech Processing (eess.AS)","Sound (cs.SD),  Machine Learning (cs.LG),  Audio and Speech Processing (eess.AS)"
arXiv:2602.11144,GENIUS: Generative Fluid Intelligence Evaluation Suite,GENIUS：生成式流体智能评估套件,"Ruichuan An, Sihan Yang, Ziyu Guo, Wei Dai, Zijun Shen, Haodong Li, Renrui Zhang, Xinyu Wei, Guopeng Li, Wenshan Wu, Wentao Zhang",https://arxiv.org/pdf/2602.11144,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2602.11143,APEX: Learning Adaptive High-Platform Traversal for Humanoid Robots,APEX：学习适应性高平台穿越的人形机器人,"Yikai Wang, Tingxuan Leng, Changyi Lin, Shiqi Liu, Shir Simon, Bingqing Chen, Jonathan Francis, Ding Zhao",https://arxiv.org/pdf/2602.11143,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.11142,Data-Efficient Hierarchical Goal-Conditioned Reinforcement Learning via Normalizing Flows,通过归一化流实现高效数据分层目标条件强化学习,"Shaswat Garg, Matin Moezzi, Brandon Da Silva",https://arxiv.org/pdf/2602.11142,"Subjects:
Robotics (cs.RO); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Robotics (cs.RO),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2602.11141,LCIP: Loss-Controlled Inverse Projection of High-Dimensional Image Data,LCIP：基于损失控制的高维图像数据逆投影,"Yu Wang, Frederik L. Dennig, Michael Behrisch, Alexandru Telea",https://arxiv.org/pdf/2602.11141,"Subjects:
Human-Computer Interaction (cs.HC); Machine Learning (cs.LG)","Human-Computer Interaction (cs.HC),  Machine Learning (cs.LG)"
arXiv:2602.11139,"TabICLv2: A better, faster, scalable, and open tabular foundation model",TabICLv2：更优、更快、可扩展的开源表格基础模型,"Jingang Qu, David Holzmüller, Gaël Varoquaux, Marine Le Morvan",https://arxiv.org/pdf/2602.11139,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2602.11137,Weight Decay Improves Language Model Plasticity,权重衰减提升语言模型可塑性,"Tessa Han, Sebastian Bordt, Hanlin Zhang, Sham Kakade",https://arxiv.org/pdf/2602.11137,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
arXiv:2602.11136,FormalJudge: A Neuro-Symbolic Paradigm for Agentic Oversight,FormalJudge：代理监督的神经符号范式,"Jiayi Zhou, Yang Sheng, Hantao Lou, Yaodong Yang, Jie Fu",https://arxiv.org/pdf/2602.11136,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2602.11133,Just on Time: Token-Level Early Stopping for Diffusion Language Models,Just on Time：扩散语言模型的标记级早停机制,"Zahar Kohut, Severyn Shykula, Dmytro Khamula, Mykola Vysotskyi, Taras Rumezhak, Volodymyr Karpiv",https://arxiv.org/pdf/2602.11133,"Subjects:
Machine Learning (cs.LG); Computation and Language (cs.CL)","Machine Learning (cs.LG),  Computation and Language (cs.CL)"
arXiv:2602.11130,From Circuits to Dynamics: Understanding and Stabilizing Failure in 3D Diffusion Transformers,从电路到动态：理解并稳定三维扩散Transformer中的失效现象,"Maximilian Plattner, Fabian Paischer, Johannes Brandstetter, Arturs Berzins",https://arxiv.org/pdf/2602.11130,"Subjects:
Machine Learning (cs.LG); Computer Vision and Pattern Recognition (cs.CV)","Machine Learning (cs.LG),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2602.11128,Asymmetric Prompt Weighting for Reinforcement Learning with Verifiable Rewards,可验证奖励强化学习的非对称提示加权,"Reinhard Heckel, Mahdi Soltanolkotabi, Christos Thramboulidis",https://arxiv.org/pdf/2602.11128,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2602.11126,The Offline-Frontier Shift: Diagnosing Distributional Limits in Generative Multi-Objective Optimization,离线前沿偏移：生成式多目标优化中的分布限制诊断,"Stephanie Holly, Alexandru-Ciprian Zăvoianu, Siegfried Silber, Sepp Hochreiter, Werner Zellinger",https://arxiv.org/pdf/2602.11126,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2602.11125,Min-Sum Uniform Coverage Problem by Autonomous Mobile Robots,自主移动机器人最小化总和均匀覆盖问题,"Animesh Maiti, Abhinav Chakraborty, Bibhuti Das, Subhash Bhagat, Krishnendu Mukhopadhyaya",https://arxiv.org/pdf/2602.11125,"Subjects:
Distributed, Parallel, and Cluster Computing (cs.DC); Robotics (cs.RO)","Distributed, Parallel, and Cluster Computing (cs.DC),  Robotics (cs.RO)"
arXiv:2602.11124,PhyCritic: Multimodal Critic Models for Physical AI,PhyCritic：面向物理人工智能的多模态评论模型,"Tianyi Xiong, Shihao Wang, Guilin Liu, Yi Dong, Ming Li, Heng Huang, Jan Kautz, Zhiding Yu",https://arxiv.org/pdf/2602.11124,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.11123,From Natural Language to Materials Discovery:The Materials Knowledge Navigation Agent,从自然语言到材料发现：材料知识导航代理,"Genmao Zhuang, Amir Barati Farimani",https://arxiv.org/pdf/2602.11123,"Subjects:
Machine Learning (cs.LG); Materials Science (cond-mat.mtrl-sci)","Machine Learning (cs.LG),  Materials Science (cond-mat.mtrl-sci)"
arXiv:2602.11117,HairWeaver: Few-Shot Photorealistic Hair Motion Synthesis with Sim-to-Real Guided Video Diffusion,HairWeaver：基于仿真到现实引导的视频扩散的少样本逼真头发运动合成,"Di Chang, Ji Hou, Aljaz Bozic, Assaf Neuberger, Felix Juefei-Xu, Olivier Maury, Gene Wei-Chin Lin, Tuur Stuyck, Doug Roble, Mohammad Soleymani, Stephane Grabli",https://arxiv.org/pdf/2602.11117,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2602.11116,Multi-UAV Trajectory Optimization for Bearing-Only Localization in GPS Denied Environments,多无人机轨迹优化用于无GPS环境中的仅方位定位,"Alfonso Sciacchitano, Liraz Mudrik, Sean Kragelund, Isaac Kaminer",https://arxiv.org/pdf/2602.11116,"Subjects:
Systems and Control (eess.SY); Robotics (cs.RO); Optimization and Control (math.OC)","Systems and Control (eess.SY),  Robotics (cs.RO),  Optimization and Control (math.OC)"
arXiv:2602.11114,Learning to Compose for Cross-domain Agentic Workflow Generation,学习组合用于跨领域代理工作流生成,"Jialiang Wang, Shengxiang Xu, Hanmo Liu, Jiachuan Wang, Yuyu Luo, Shimin Di, Min-Ling Zhang, Lei Chen",https://arxiv.org/pdf/2602.11114,"Subjects:
Multiagent Systems (cs.MA); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Software Engineering (cs.SE)","Multiagent Systems (cs.MA),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG),  Software Engineering (cs.SE)"
arXiv:2602.11113,A receding-horizon multi-contact motion planner for legged robots in challenging environments,面向挑战性环境的腿部机器人多接触运动规划器,"Daniel S. J. Derwent, Simon Watson, Bruno V. Adorno",https://arxiv.org/pdf/2602.11113,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2602.11109,Drift-Randomized Milstein-Galerkin Finite Element Method for Semilinear Stochastic Evolution Equations,漂移随机化Milstein-Galerkin有限元方法用于半线性随机发展方程,"Xiao Qi, Yue Wu, Yubin Yan",https://arxiv.org/pdf/2602.11109,"Subjects:
Numerical Analysis (math.NA); Probability (math.PR)","Numerical Analysis (math.NA),  Probability (math.PR)"
