Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2310.04643,"Semi-implicit method of high-index saddle dynamics and application to  construct solution landscape

",高指标鞍动力学的半隐式方法及其在溶液景观构建中的应用,"
Authors:
Yue Luo, 

Lei Zhang, 

Pingwen Zhang, 

Zhiyi Zhang, 

Xiangcheng Zheng
",https://arxiv.org/pdf/2310.04643.pdf,"
Subjects: Numerical Analysis (math.NA)
",['Numerical Analysis (math.NA)']
1,arXiv:2310.04641,"Towards Equitable Peering: A Proposal for a Fair Peering Fee Between  ISPs and Content Providers

",走向公平对等：ISP和内容提供商之间公平对等费用的提案,"
Authors:
Ali Nikkhah, 

Scott Jordan
",https://arxiv.org/pdf/2310.04641.pdf,"
Subjects: Networking and Internet Architecture (cs.NI)
",['Networking and Internet Architecture (cs.NI)']
2,arXiv:2310.04639,"X-Transfer: A Transfer Learning-Based Framework for Robust GAN-Generated  Fake Image Detection

",X-Transfer：一种基于迁移学习的鲁棒GAN生成伪图像检测框架,"
Authors:
Lei Zhang, 

Hao Chen, 

Shu Hu, 

Bin Zhu, 

Xi Wu, 

Jinrong Hu, 

Xin Wang
",https://arxiv.org/pdf/2310.04639.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
3,arXiv:2310.04637,"Efficient State Estimation with Constrained Rao-Blackwellized Particle  Filter

",带约束Rao-Blackellized粒子滤波器的有效状态估计,"
Authors:
Shuai Li, 

Siwei Lyu, 

Jeff Trinkle
",https://arxiv.org/pdf/2310.04637.pdf,"
Subjects: Robotics (cs.RO)
",['Robotics (cs.RO)']
4,arXiv:2310.04633,"Unbiased and Robust: External Attention-enhanced Graph Contrastive  Learning for Cross-domain Sequential Recommendation

",无偏和稳健：跨领域顺序推荐的外部注意增强图对比学习,"
Authors:
Xinhua Wang, 

Houping Yue, 

Zizheng Wang, 

Liancheng Xu, 

Jinyu Zhang
",https://arxiv.org/pdf/2310.04633.pdf,"
Subjects: Information Retrieval (cs.IR)
",['Information Retrieval (cs.IR)']
5,arXiv:2310.04632,"Automatic Anonymization of Swiss Federal Supreme Court Rulings

",瑞士联邦最高法院裁决的自动匿名,"
Authors:
Joel Niklaus, 

Robin Mamié, 

Matthias Stürmer, 

Daniel Brunner, 

Marcel Gygli
",https://arxiv.org/pdf/2310.04632.pdf,"
Subjects: Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)



","['Computation and Language (cs.CL)', 'Artificial Intelligence (cs.AI)', 'Machine Learning (cs.LG)']"
6,arXiv:2310.04631,"Trust in Generative AI among students: An Exploratory Study

",学生对生成型人工智能的信任：一项探索性研究,"
Authors:
Matin Amoozadeh, 

David Daniels, 

Daye Nam, 

Stella Chen, 

Michael Hilton, 

Sruti Srinivasa Ragavan, 

Mohammad Amin Alipour
",https://arxiv.org/pdf/2310.04631.pdf,"
Subjects: Human-Computer Interaction (cs.HC)
",['Human-Computer Interaction (cs.HC)']
7,arXiv:2310.04628,"(Re)framing Built Heritage through the Machinic Gaze

",通过机械的凝视重新构建建筑遗产,"
Authors:
Vanicka Arora, 

Liam Magee, 

Luke Munn
",https://arxiv.org/pdf/2310.04628.pdf,"
Subjects: Computers and Society (cs.CY)
",['Computers and Society (cs.CY)']
8,arXiv:2310.04627,"Profit: Benchmarking Personalization and Robustness Trade-off in  Federated Prompt Tuning

",利润：联合即时调整中的基准个性化和稳健性权衡,"
Authors:
Liam Collins, 

Shanshan Wu, 

Sewoong Oh, 

Khe Chai Sim
",https://arxiv.org/pdf/2310.04627.pdf,"
Subjects: Machine Learning (cs.LG)
",['Machine Learning (cs.LG)']
9,arXiv:2310.04625,"Copy Suppression: Comprehensively Understanding an Attention Head

",复制抑制：全面理解一个注意力头,"
Authors:
Callum McDougall, 

Arthur Conmy, 

Cody Rushing, 

Thomas McGrath, 

Neel Nanda
",https://arxiv.org/pdf/2310.04625.pdf,"
Subjects: Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computation and Language (cs.CL)



","['Machine Learning (cs.LG)', 'Artificial Intelligence (cs.AI)', 'Computation and Language (cs.CL)']"
10,arXiv:2310.04623,"Deconstructing Cooperation and Ostracism via Multi-Agent Reinforcement  Learning

",通过多智能体强化学习解构合作与排斥,"
Authors:
Atsushi Ueshima, 

Shayegan Omidshafiei, 

Hirokazu Shirado
",https://arxiv.org/pdf/2310.04623.pdf,"
Subjects: Multiagent Systems (cs.MA); Artificial Intelligence (cs.AI); Social and Information Networks (cs.SI)



","['Multiagent Systems (cs.MA)', 'Artificial Intelligence (cs.AI)', 'Social and Information Networks (cs.SI)']"
11,arXiv:2310.04621,"Model Compression in Practice: Lessons Learned from Practitioners  Creating On-device Machine Learning Experiences

",实践中的模型压缩：从业者创造设备上机器学习体验的经验教训,"
Authors:
Fred Hohman, 

Mary Beth Kery, 

Donghao Ren, 

Dominik Moritz
",https://arxiv.org/pdf/2310.04621.pdf,"
Subjects: Human-Computer Interaction (cs.HC); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)



","['Human-Computer Interaction (cs.HC)', 'Artificial Intelligence (cs.AI)', 'Machine Learning (cs.LG)']"
12,arXiv:2310.04618,"KyberMat: Efficient Accelerator for Matrix-Vector Polynomial  Multiplication in CRYSTALS-Kyber Scheme via NTT and Polyphase Decomposition

",KyberMat：通过NTT和多相分解实现CRYSTALS Kyber格式中矩阵向量多项式乘法的有效加速器,"
Authors:
Weihang Tan, 

Yingjie Lao, 

Keshab K. Parhi
",https://arxiv.org/pdf/2310.04618.pdf,"
Subjects: Cryptography and Security (cs.CR); Hardware Architecture (cs.AR)



","['Cryptography and Security (cs.CR)', 'Hardware Architecture (cs.AR)']"
