id,title,title_zh,authors,url,subjects,subject_split
arXiv:2512.13690,DiffusionBrowser: Interactive Diffusion Previews via Multi-Branch Decoders,DiffusionBrowser：通过多分支解码器实现交互式扩散预览,"Susung Hong, Chongjian Ge, Zhifei Zhang, Jui-Hsien Wang",https://arxiv.org/pdf/2512.13690,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Graphics (cs.GR); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Graphics (cs.GR),  Machine Learning (cs.LG)"
arXiv:2512.13689,LitePT: Lighter Yet Stronger Point Transformer,LitePT：更轻量但更强的点变换器,"Yuanwen Yue, Damien Robert, Jianyuan Wang, Sunghwan Hong, Jan Dirk Wegner, Christian Rupprecht, Konrad Schindler",https://arxiv.org/pdf/2512.13689,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.13687,Towards Scalable Pre-training of Visual Tokenizers for Generation,迈向生成任务中视觉标记器的可扩展预训练,"Jingfeng Yao, Yuda Song, Yucong Zhou, Xinggang Wang",https://arxiv.org/pdf/2512.13687,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.13686,Lyra: A Hardware-Accelerated RISC-V Verification Framework with Generative Model-Based Processor Fuzzing,Lyra：基于生成模型的处理器模糊测试RISC-V硬件加速验证框架,"Juncheng Huo, Yunfan Gao, Xinxin Liu, Sa Wang, Yungang Bao, Xitong Gao, Kan Shi",https://arxiv.org/pdf/2512.13686,"Subjects:
Hardware Architecture (cs.AR)",Hardware Architecture (cs.AR)
arXiv:2512.13685,Beyond surface form: A pipeline for semantic analysis in Alzheimer's Disease detection from spontaneous speech,超越表层形式：从自发性语音中阿尔茨海默病检测的语义分析流水线,"Dylan Phelps, Rodrigo Wilkens, Edward Gow-Smith, Lilian Hubner, Bárbara Malcorra, César Rennó-Costa, Marco Idiart, Maria-Cruz Villa-Uriol, Aline Villavicencio",https://arxiv.org/pdf/2512.13685,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
arXiv:2512.13684,Recurrent Video Masked Autoencoders,循环视频掩码自编码器,"Daniel Zoran, Nikhil Parthasarathy, Yi Yang, Drew A Hudson, Joao Carreira, Andrew Zisserman",https://arxiv.org/pdf/2512.13684,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.13683,I-Scene: 3D Instance Models are Implicit Generalizable Spatial Learners,I-Scene：3D实例模型作为隐式可泛化空间学习器,"Lu Ling, Yunhao Ge, Yichen Sheng, Aniket Bera",https://arxiv.org/pdf/2512.13683,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.13680,LASER: Layer-wise Scale Alignment for Training-Free Streaming 4D Reconstruction,LASER：分层尺度对齐的无训练流式4D重建,"Tianye Ding, Yiming Xie, Yiqing Liang, Moitreya Chatterjee, Pedro Miraldo, Huaizu Jiang",https://arxiv.org/pdf/2512.13680,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.13678,Feedforward 3D Editing via Text-Steerable Image-to-3D,通过文本可操控图像到3D的前馈3D编辑,"Ziqi Ma, Hongqiao Chen, Yisong Yue, Georgia Gkioxari",https://arxiv.org/pdf/2512.13678,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2512.13677,JoVA: Unified Multimodal Learning for Joint Video-Audio Generation,JoVA：联合视频-音频生成的统一多模态学习,"Xiaohu Huang, Hao Zhou, Qiangpeng Yang, Shilei Wen, Kai Han",https://arxiv.org/pdf/2512.13677,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
