id,title,title_zh,authors,url,subjects,subject_split
arXiv:2512.04085,"Unique Lives, Shared World: Learning from Single-Life Videos",独特的生活，共享的世界：从单一生活视频中学习,"Tengda Han, Sayna Ebrahimi, Dilara Gokay, Li Yang Ku, Maks Ovsjanikov, Iva Babukova, Daniel Zoran, Viorica Patraucean, Joao Carreira, Andrew Zisserman, Dima Damen",https://arxiv.org/pdf/2512.04085,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.04084,SimFlow: Simplified and End-to-End Training of Latent Normalizing Flows,SimFlow：简化且端到端训练的潜在归一化流,"Qinyu Zhao, Guangting Zheng, Tao Yang, Rui Zhu, Xingjian Leng, Stephen Gould, Liang Zheng",https://arxiv.org/pdf/2512.04084,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.04082,PosterCopilot: Toward Layout Reasoning and Controllable Editing for Professional Graphic Design,PosterCopilot：面向专业图形设计的布局推理与可控编辑,"Jiazhe Wei, Ken Li, Tianyu Lao, Haofan Wang, Liang Wang, Caifeng Shan, Chenyang Si",https://arxiv.org/pdf/2512.04082,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.04077,Semi-Markov Decision Process Framework for Age of Incorrect Information Minimization,半马尔可夫决策框架用于最小化错误信息年龄,"Ismail Cosandal, Sennur Ulukus, Nail Akar",https://arxiv.org/pdf/2512.04077,"Subjects:
Information Theory (cs.IT); Signal Processing (eess.SP); Systems and Control (eess.SY)","Information Theory (cs.IT),  Signal Processing (eess.SP),  Systems and Control (eess.SY)"
arXiv:2512.04076,Radiance Meshes for Volumetric Reconstruction,用于体积重建的辐射网格,"Alexander Mai, Trevor Hedstrom, George Kopanas, Janne Kontkanen, Falko Kuester, Jonathan T. Barron",https://arxiv.org/pdf/2512.04076,"Subjects:
Graphics (cs.GR); Computer Vision and Pattern Recognition (cs.CV)","Graphics (cs.GR),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2512.04074,Well-quasi-orders on embedded planar graphs,嵌入平面图上的良拟序,"Corentin Lunel, Clément Maria",https://arxiv.org/pdf/2512.04074,"Subjects:
Computational Geometry (cs.CG); Discrete Mathematics (cs.DM); Geometric Topology (math.GT)","Computational Geometry (cs.CG),  Discrete Mathematics (cs.DM),  Geometric Topology (math.GT)"
arXiv:2512.04072,SkillFactory: Self-Distillation For Learning Cognitive Behaviors,SkillFactory：用于学习认知行为的自蒸馏,"Zayne Sprague, Jack Lu, Manya Wadhwa, Sedrick Keh, Mengye Ren, Greg Durrett",https://arxiv.org/pdf/2512.04072,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
arXiv:2512.04069,SpaceTools: Tool-Augmented Spatial Reasoning via Double Interactive RL,SpaceTools：通过双重交互强化学习的工具增强空间推理,"Siyi Chen, Mikaela Angelina Uy, Chan Hee Song, Faisal Ladhak, Adithyavairavan Murali, Qing Qu, Stan Birchfield, Valts Blukis, Jonathan Tremblay",https://arxiv.org/pdf/2512.04069,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Robotics (cs.RO)","Computer Vision and Pattern Recognition (cs.CV),  Robotics (cs.RO)"
arXiv:2512.04068,Learning Steerable Clarification Policies with Collaborative Self-play,通过协作自博弈学习可转向的澄清策略,"Jonathan Berant, Maximillian Chen, Adam Fisch, Reza Aghajani, Fantine Huot, Mirella Lapata, Jacob Eisenstein",https://arxiv.org/pdf/2512.04068,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2512.04065,"Fare Comparison App of Uber, Ola and Rapido",优步、Ola和Rapido的乘车费用比较应用,"Ashlesha Gopinath Sawant, Sahil S. Jadhav, Vidhan R. Jain, Shriraj S. Jagtap, Prachi Jadhav, Soham Jadhav, Ichha Raina",https://arxiv.org/pdf/2512.04065,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
arXiv:2512.04062,Eval Factsheets: A Structured Framework for Documenting AI Evaluations,Eval Factsheets：用于记录AI评估的结构化框架,"Florian Bordes, Candace Ross, Justine T Kao, Evangelia Spiliopoulou, Adina Williams",https://arxiv.org/pdf/2512.04062,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
