id,title,title_zh,authors,url,subjects,subject_split
arXiv:2512.05967,Enhancing Retrieval-Augmented Generation with Entity Linking for Educational Platforms,通过实体链接增强检索增强生成以用于教育平台,"Francesco Granata, Francesco Poggi, Misael Mongiovì",https://arxiv.org/pdf/2512.05967,"Subjects:
Information Retrieval (cs.IR); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Machine Learning (cs.LG)","Information Retrieval (cs.IR),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Machine Learning (cs.LG)"
arXiv:2512.05965,EditThinker: Unlocking Iterative Reasoning for Any Image Editor,EditThinker：为任意图像编辑器解锁迭代推理,"Hongyu Li, Manyuan Zhang, Dian Zheng, Ziyu Guo, Yimeng Jia, Kaituo Feng, Hao Yu, Yexin Liu, Yan Feng, Peng Pei, Xunliang Cai, Linjiang Huang, Hongsheng Li, Si Liu",https://arxiv.org/pdf/2512.05965,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.05964,Training-Time Action Conditioning for Efficient Real-Time Chunking,训练时动作条件化以实现高效的实时分块,"Kevin Black, Allen Z. Ren, Michael Equi, Sergey Levine",https://arxiv.org/pdf/2512.05964,"Subjects:
Robotics (cs.RO); Artificial Intelligence (cs.AI)","Robotics (cs.RO),  Artificial Intelligence (cs.AI)"
arXiv:2512.05962,"Whatever Remains Must Be True: Filtering Drives Reasoning in LLMs, Shaping Diversity",剩余即为真：过滤驱动大语言模型的推理并塑造多样性,"Germán Kruszewski, Pierre Erbacher, Jos Rozen, Marc Dymetman",https://arxiv.org/pdf/2512.05962,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
arXiv:2512.05960,AQUA-Net: Adaptive Frequency Fusion and Illumination Aware Network for Underwater Image Enhancement,AQUA-Net：用于水下图像增强的自适应频率融合与光照感知网络,"Munsif Ali, Najmul Hassan, Lucia Ventura, Davide Di Bari, Simonepietro Canese",https://arxiv.org/pdf/2512.05960,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2512.05959,M4-RAG: A Massive-Scale Multilingual Multi-Cultural Multimodal RAG,M4-RAG：大规模多语言多文化多模态检索增强生成框架,"David Anugraha, Patrick Amadeus Irawan, Anshul Singh, En-Shiun Annie Lee, Genta Indra Winata",https://arxiv.org/pdf/2512.05959,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2512.05958,MaxShapley: Towards Incentive-compatible Generative Search with Fair Context Attribution,MaxShapley：通过公平上下文归属实现激励相容的生成式搜索,"Sara Patel, Mingxun Zhou, Giulia Fanti",https://arxiv.org/pdf/2512.05958,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
arXiv:2512.05955,SIMPACT: Simulation-Enabled Action Planning using Vision-Language Models,SIMPACT：基于视觉-语言模型的仿真驱动动作规划框架,"Haowen Liu, Shaoxiong Yao, Haonan Chen, Jiawei Gao, Jiayuan Mao, Jia-Bin Huang, Yilun Du",https://arxiv.org/pdf/2512.05955,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2512.05954,SymPyBench: A Dynamic Benchmark for Scientific Reasoning with Executable Python Code,SymPyBench：包含可执行Python代码的科学推理动态基准,"Shima Imani, Seungwhan Moon, Adel Ahmadyan, Lu Zhang, Kirmani Ahmed, Babak Damavandi",https://arxiv.org/pdf/2512.05954,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2512.05953,Correspondence-Oriented Imitation Learning: Flexible Visuomotor Control with 3D Conditioning,面向对应关系的模仿学习：基于三维条件化的灵活视觉-运动控制,"Yunhao Cao, Zubin Bhaumik, Jessie Jia, Xingyi He, Kuan Fang",https://arxiv.org/pdf/2512.05953,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2512.05951,Trusted AI Agents in the Cloud,云环境中的可信AI代理,"Teofil Bodea, Masanori Misono, Julian Pritzi, Patrick Sabanic, Thore Sommer, Harshavardhan Unnibhavi, David Schall, Nuno Santos, Dimitrios Stavrakakis, Pramod Bhatotia",https://arxiv.org/pdf/2512.05951,"Subjects:
Cryptography and Security (cs.CR); Artificial Intelligence (cs.AI); Multiagent Systems (cs.MA)","Cryptography and Security (cs.CR),  Artificial Intelligence (cs.AI),  Multiagent Systems (cs.MA)"
arXiv:2512.05950,Impugan: Learning Conditional Generative Models for Robust Data Imputation,Impugan：学习条件生成模型以实现鲁棒数据插补,"Zalish Mahmud, Anantaa Kotal, Aritran Piplai",https://arxiv.org/pdf/2512.05950,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
