id,title,title_zh,authors,url,subjects,subject_split
arXiv:2512.03046,MagicQuillV2: Precise and Interactive Image Editing with Layered Visual Cues,MagicQuillV2：基于分层视觉线索的精确交互式图像编辑,"Zichen Liu, Yue Yu, Hao Ouyang, Qiuyu Wang, Shuailei Ma, Ka Leong Cheng, Wen Wang, Qingyan Bai, Yuxuan Zhang, Yanhong Zeng, Yixuan Li, Xing Zhu, Yujun Shen, Qifeng Chen",https://arxiv.org/pdf/2512.03046,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.03045,CAMEO: Correspondence-Attention Alignment for Multi-View Diffusion Models,CAMEO：多视角扩散模型的对应注意力对齐,"Minkyung Kwon, Jinhyeok Choi, Jiho Park, Seonghu Jeon, Jinhyuk Jang, Junyoung Seo, Minseop Kwak, Jin-Hwa Kim, Seungryong Kim",https://arxiv.org/pdf/2512.03045,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.03044,Video2Act: A Dual-System Video Diffusion Policy with Robotic Spatio-Motional Modeling,Video2Act：具有机器人空间运动建模的双系统视频扩散策略,"Yueru Jia, Jiaming Liu, Shengbang Liu, Rui Zhou, Wanhe Yu, Yuyang Yan, Xiaowei Chi, Yandong Guo, Boxin Shi, Shanghang Zhang",https://arxiv.org/pdf/2512.03044,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2512.03043,OneThinker: All-in-one Reasoning Model for Image and Video,OneThinker：面向图像和视频的一体化推理模型,"Kaituo Feng, Manyuan Zhang, Hongyu Li, Kaixuan Fan, Shuang Chen, Yilei Jiang, Dian Zheng, Peiwen Sun, Yiyuan Zhang, Haoze Sun, Yan Feng, Peng Pei, Xunliang Cai, Xiangyu Yue",https://arxiv.org/pdf/2512.03043,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.03042,PPTArena: A Benchmark for Agentic PowerPoint Editing,PPTArena：智能PPT编辑基准测试,"Michael Ofengenden, Yunze Man, Ziqi Pang, Yu-Xiong Wang",https://arxiv.org/pdf/2512.03042,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2512.03041,MultiShotMaster: A Controllable Multi-Shot Video Generation Framework,MultiShotMaster：可控多镜头视频生成框架,"Qinghe Wang, Xiaoyu Shi, Baolu Li, Weikang Bian, Quande Liu, Huchuan Lu, Xintao Wang, Pengfei Wan, Kun Gai, Xu Jia",https://arxiv.org/pdf/2512.03041,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.03040,Video4Spatial: Towards Visuospatial Intelligence with Context-Guided Video Generation,Video4Spatial：基于上下文引导的视频生成与空间智能,"Zeqi Xiao, Yiwei Zhao, Lingxiao Li, Yushi Lan, Yu Ning, Rahul Garg, Roshni Cooper, Mohammad H. Taghavi, Xingang Pan",https://arxiv.org/pdf/2512.03040,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2512.03036,ViSAudio: End-to-End Video-Driven Binaural Spatial Audio Generation,ViSAudio：端到端视频驱动的双耳空间音频生成,"Mengchen Zhang, Qi Chen, Tong Wu, Zihan Liu, Dahua Lin",https://arxiv.org/pdf/2512.03036,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2512.03035,Learning Physically Consistent Lagrangian Control Models Without Acceleration Measurements,无需加速度测量的物理一致性拉格朗日控制模型学习,"Ibrahim Laiche, Mokrane Boudaoud, Patrick Gallinari, Pascal Morin",https://arxiv.org/pdf/2512.03035,"Subjects:
Systems and Control (eess.SY); Machine Learning (cs.LG)","Systems and Control (eess.SY),  Machine Learning (cs.LG)"
arXiv:2512.03034,MAViD: A Multimodal Framework for Audio-Visual Dialogue Understanding and Generation,MAViD：面向音视频对话理解和生成的多模态框架,"Youxin Pang, Jiajun Liu, Lingfeng Tan, Yong Zhang, Feng Gao, Xiang Deng, Zhuoliang Kang, Xiaoming Wei, Yebin Liu",https://arxiv.org/pdf/2512.03034,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
