id,title,title_zh,authors,url,subjects,subject_split
arXiv:2512.15716,Spatia: Video Generation with Updatable Spatial Memory,Spatia：基于可更新空间记忆的视频生成,"Jinjing Zhao, Fangyun Wei, Zhening Liu, Hongyang Zhang, Chang Xu, Yan Lu",https://arxiv.org/pdf/2512.15716,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2512.15715,In Pursuit of Pixel Supervision for Visual Pre-training,追求像素监督的视觉预训练,"Lihe Yang, Shang-Wen Li, Yang Li, Xinjie Lei, Dong Wang, Abdelrahman Mohamed, Hengshuang Zhao, Hu Xu",https://arxiv.org/pdf/2512.15715,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.15713,DiffusionVL: Translating Any Autoregressive Models into Diffusion Vision Language Models,DiffusionVL：将任意自回归模型转化为扩散视觉语言模型,"Lunbin Zeng, Jingfeng Yao, Bencheng Liao, Hongyuan Tao, Wenyu Liu, Xinggang Wang",https://arxiv.org/pdf/2512.15713,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.15712,Predictive Concept Decoders: Training Scalable End-to-End Interpretability Assistants,预测性概念解码器：训练可扩展的端到端可解释性助手,"Vincent Huang, Dami Choi, Daniel D. Johnson, Sarah Schwettmann, Jacob Steinhardt",https://arxiv.org/pdf/2512.15712,"Subjects:
Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Machine Learning (cs.LG)","Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Machine Learning (cs.LG)"
arXiv:2512.15711,Gaussian Pixel Codec Avatars: A Hybrid Representation for Efficient Rendering,高斯像素编解码化身：一种用于高效渲染的混合表示,"Divam Gupta, Anuj Pahuja, Nemanja Bartolovic, Tomas Simon, Forrest Iandola, Giljoo Nam",https://arxiv.org/pdf/2512.15711,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Graphics (cs.GR)","Computer Vision and Pattern Recognition (cs.CV),  Graphics (cs.GR)"
arXiv:2512.15710,Artism: AI-Driven Dual-Engine System for Art Generation and Critique,艺术主义：AI驱动的双引擎艺术生成与评论系统,"Shuai Liu, Yiqing Tian, Yang Chen, Mar Canet Sola",https://arxiv.org/pdf/2512.15710,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2512.15708,Multi-View Foundation Models,多视角基础模型,"Leo Segre, Or Hirschorn, Shai Avidan",https://arxiv.org/pdf/2512.15708,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.15707,GateFusion: Hierarchical Gated Cross-Modal Fusion for Active Speaker Detection,GateFusion：用于说话人检测的层次化门控跨模态融合,"Yu Wang, Juhyung Ha, Frangil M. Ramirez, Yuchen Wang, David J. Crandall",https://arxiv.org/pdf/2512.15707,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.15706,Learning Model Parameter Dynamics in a Combination Therapy for Bladder Cancer from Sparse Biological Data,从稀疏生物数据中学习膀胱癌联合治疗中的模型参数动态,"Kayode Olumoyin, Lamees El Naqa, Katarzyna Rejniak",https://arxiv.org/pdf/2512.15706,"Subjects:
Machine Learning (cs.LG); Cell Behavior (q-bio.CB)","Machine Learning (cs.LG),  Cell Behavior (q-bio.CB)"
arXiv:2512.15705,Dynamic Rebatching for Efficient Early-Exit Inference with DREX,动态重批处理：基于DREX的高效早期退出推理,"Xuting Liu, Daniel Alexander, Siva Kesava Reddy Kakarla, Behnaz Arzani, Vincent Liu",https://arxiv.org/pdf/2512.15705,"Subjects:
Distributed, Parallel, and Cluster Computing (cs.DC); Machine Learning (cs.LG)","Distributed, Parallel, and Cluster Computing (cs.DC),  Machine Learning (cs.LG)"
arXiv:2512.15703,Time integration of quantized tensor trains using the interpolative dynamical low-rank approximation,使用插值动态低秩近似的时间积分量化张量列车,"Erika Ye, Chao Yang",https://arxiv.org/pdf/2512.15703,"Subjects:
Numerical Analysis (math.NA)",Numerical Analysis (math.NA)
arXiv:2512.15702,End-to-End Training for Autoregressive Video Diffusion via Self-Resampling,通过自重采样实现自回归视频扩散的端到端训练,"Yuwei Guo, Ceyuan Yang, Hao He, Yang Zhao, Meng Wei, Zhenheng Yang, Weilin Huang, Dahua Lin",https://arxiv.org/pdf/2512.15702,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
