id,title,title_zh,authors,url,subjects,subject_split
arXiv:2512.14699,MemFlow: Flowing Adaptive Memory for Consistent and Efficient Long Video Narratives,MemFlow：用于一致且高效的长视频叙事的流动自适应内存,"Sihui Ji, Xi Chen, Shuai Yang, Xin Tao, Pengfei Wan, Hengshuang Zhao",https://arxiv.org/pdf/2512.14699,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.14698,TimeLens: Rethinking Video Temporal Grounding with Multimodal LLMs,TimeLens：基于多模态大语言模型的视频时序定位再思考,"Jun Zhang, Teng Wang, Yuying Ge, Yixiao Ge, Xinhao Li, Ying Shan, Limin Wang",https://arxiv.org/pdf/2512.14698,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Multimedia (cs.MM)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Multimedia (cs.MM)"
arXiv:2512.14697,Spherical Leech Quantization for Visual Tokenization and Generation,球面水蛭量化：用于视觉标记化和生成,"Yue Zhao, Hanwen Jiang, Zhenlin Xu, Chutong Yang, Ehsan Adeli, Philipp Krähenbühl",https://arxiv.org/pdf/2512.14697,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Signal Processing (eess.SP)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG),  Signal Processing (eess.SP)"
arXiv:2512.14696,CRISP: Contact-Guided Real2Sim from Monocular Video with Planar Scene Primitives,CRISP：基于单目视频和平面场景基元的接触引导真实到模拟,"Zihan Wang, Jiashun Wang, Jeff Tan, Yiwen Zhao, Jessica Hodgins, Shubham Tulsiani, Deva Ramanan",https://arxiv.org/pdf/2512.14696,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Graphics (cs.GR); Robotics (cs.RO)","Computer Vision and Pattern Recognition (cs.CV),  Graphics (cs.GR),  Robotics (cs.RO)"
arXiv:2512.14693,Universal Reasoning Model,通用推理模型,"Zitian Gao, Lynx Chen, Yihao Xiao, He Xing, Ran Tao, Haoming Luo, Joey Zhou, Bryan Dai",https://arxiv.org/pdf/2512.14693,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2512.14692,Native and Compact Structured Latents for 3D Generation,原生紧凑结构化潜在变量用于三维生成,"Jianfeng Xiang, Xiaoxue Chen, Sicheng Xu, Ruicheng Wang, Zelong Lv, Yu Deng, Hongyuan Zhu, Yue Dong, Hao Zhao, Nicholas Jing Yuan, Jiaolong Yang",https://arxiv.org/pdf/2512.14692,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2512.14691,MMGR: Multi-Modal Generative Reasoning,MMGR：多模态生成推理,"Zefan Cai, Haoyi Qiu, Tianyi Ma, Haozhe Zhao, Gengze Zhou, Kung-Hsiang Huang, Parisa Kordjamshidi, Minjia Zhang, Xiao Wen, Jiuxiang Gu, Nanyun Peng, Junjie Hu",https://arxiv.org/pdf/2512.14691,"Subjects:
Computation and Language (cs.CL); Computer Vision and Pattern Recognition (cs.CV)","Computation and Language (cs.CL),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2512.14689,CHIP: Adaptive Compliance for Humanoid Control through Hindsight Perturbation,CHIP：通过事后扰动实现人形控制的自适应合规性,"Sirui Chen, Zi-ang Cao, Zhengyi Luo, Fernando Castañeda, Chenran Li, Tingwu Wang, Ye Yuan, Linxi ""Jim"" Fan, C. Karen Liu, Yuke Zhu",https://arxiv.org/pdf/2512.14689,"Subjects:
Robotics (cs.RO); Machine Learning (cs.LG)","Robotics (cs.RO),  Machine Learning (cs.LG)"
arXiv:2512.14687,Spoken DialogSum: An Emotion-Rich Conversational Dataset for Spoken Dialogue Summarization,Spoken DialogSum：用于语音对话摘要的情感丰富对话数据集,"Yen-Ju Lu, Kunxiao Gao, Mingrui Liang, Helin Wang, Thomas Thebaud, Laureano Moro-Velazquez, Najim Dehak, Jesus Villalba",https://arxiv.org/pdf/2512.14687,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Audio and Speech Processing (eess.AS)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG),  Audio and Speech Processing (eess.AS)"
arXiv:2512.14686,Bias-Variance Trade-off for Clipped Stochastic First-Order Methods: From Bounded Variance to Infinite Mean,截断随机一阶方法的偏差-方差权衡：从有界方差到无限均值,Chuan He,https://arxiv.org/pdf/2512.14686,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Optimization and Control (math.OC); Computation (stat.CO); Machine Learning (stat.ML)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Optimization and Control (math.OC),  Computation (stat.CO),  Machine Learning (stat.ML)"
