id,title,title_zh,authors,url,subjects,subject_split
arXiv:2512.08931,Astra: General Interactive World Model with Autoregressive Denoising,Astra：具有自回归去噪的通用交互式世界模型,"Yixuan Zhu, Jiaqi Feng, Wenzhao Zheng, Yuan Gao, Xin Tao, Pengfei Wan, Jie Zhou, Jiwen Lu",https://arxiv.org/pdf/2512.08931,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2512.08930,Selfi: Self Improving Reconstruction Engine via 3D Geometric Feature Alignment,Selfi：通过三维几何特征对齐实现的自改进重建引擎,"Youming Deng, Songyou Peng, Junyi Zhang, Kathryn Heal, Tiancheng Sun, John Flynn, Steve Marschner, Lucy Chai",https://arxiv.org/pdf/2512.08930,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Graphics (cs.GR)","Computer Vision and Pattern Recognition (cs.CV),  Graphics (cs.GR)"
arXiv:2512.08925,Toward Practical Forecasts of Public Sentiments via Convexification for Mean Field Games: Evidence from Real World COVID-19 Discussion Data,通过凸化实现公共情绪实用预测的平均场博弈：来自真实世界新冠疫情讨论数据的证据,"Shi Chen, Michael V. Klibanov, Kevin McGoff, Trung Truong, Wangjiaxuan Xin, Shuhua Yin",https://arxiv.org/pdf/2512.08925,"Subjects:
Numerical Analysis (math.NA)",Numerical Analysis (math.NA)
arXiv:2512.08924,Efficiently Reconstructing Dynamic Scenes One D4RT at a Time,逐帧动态场景高效重建：D4RT方法,"Chuhan Zhang, Guillaume Le Moing, Skanda Koppula, Ignacio Rocco, Liliane Momeni, Junyu Xie, Shuyang Sun, Rahul Sukthankar, Joëlle K. Barral, Raia Hadsell, Zoubin Ghahramani, Andrew Zisserman, Junlin Zhang, Mehdi S. M. Sajjadi",https://arxiv.org/pdf/2512.08924,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.08923,"Same Content, Different Answers: Cross-Modal Inconsistency in MLLMs",相同内容，不同答案：多模态大语言模型中的跨模态不一致性,"Angela van Sprang, Laurens Samson, Ana Lucic, Erman Acar, Sennay Ghebreab, Yuki M. Asano",https://arxiv.org/pdf/2512.08923,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2512.08922,Unified Diffusion Transformer for High-fidelity Text-Aware Image Restoration,统一扩散变换器用于高保真文本感知图像修复,"Jin Hyeon Kim, Paul Hyunbin Cho, Claire Kim, Jaewon Min, Jaeeun Lee, Jihye Park, Yeji Choi, Seungryong Kim",https://arxiv.org/pdf/2512.08922,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.08920,OSMO: Open-Source Tactile Glove for Human-to-Robot Skill Transfer,OSMO：用于人到机器人技能迁移的开源触觉手套,"Jessica Yin, Haozhi Qi, Youngsun Wi, Sayantan Kundu, Mike Lambeta, William Yang, Changhao Wang, Tingfan Wu, Jitendra Malik, Tess Hellebrekers",https://arxiv.org/pdf/2512.08920,"Subjects:
Robotics (cs.RO); Machine Learning (cs.LG)","Robotics (cs.RO),  Machine Learning (cs.LG)"
arXiv:2512.08918,Improved Pseudorandom Codes from Permuted Puzzles,基于排列谜题的改进伪随机码生成,"Miranda Christ, Noah Golowich, Sam Gunn, Ankur Moitra, Daniel Wichs",https://arxiv.org/pdf/2512.08918,"Subjects:
Cryptography and Security (cs.CR)",Cryptography and Security (cs.CR)
arXiv:2512.08912,LiDAS: Lighting-driven Dynamic Active Sensing for Nighttime Perception,LiDAS：光照驱动的动态主动感知用于夜间感知,"Simon de Moreau, Andrei Bursuc, Hafid El-Idrissi, Fabien Moutarde",https://arxiv.org/pdf/2512.08912,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Robotics (cs.RO)","Computer Vision and Pattern Recognition (cs.CV),  Robotics (cs.RO)"
arXiv:2512.08910,Exploring the Garden of Forking Paths in Empirical Software Engineering Research: A Multiverse Analysis,探索实证软件工程研究中的分叉路径花园：多重宇宙分析,"Nathan Cassee, Robert Feldt",https://arxiv.org/pdf/2512.08910,"Subjects:
Software Engineering (cs.SE)",Software Engineering (cs.SE)
