id,title,title_zh,authors,url,subjects,subject_split
arXiv:2512.07834,Voxify3D: Pixel Art Meets Volumetric Rendering,Voxify3D：像素艺术与体积渲染的结合,"Yi-Chuan Huang, Jiewen Chan, Hao-Jen Chien, Yu-Lun Liu",https://arxiv.org/pdf/2512.07834,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.07833,Relational Visual Similarity,关系型视觉相似性,"Thao Nguyen, Sicheng Mo, Krishna Kumar Singh, Yilin Wang, Jing Shi, Nicholas Kolkin, Eli Shechtman, Yong Jae Lee, Yuheng Li",https://arxiv.org/pdf/2512.07833,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2512.07832,Do Generalisation Results Generalise?,泛化结果是否具有泛化性？,"Matteo Boglioni, Andrea Sgobbi, Gabriel Tavernini, Francesco Rita, Marius Mosbach, Tiago Pimentel",https://arxiv.org/pdf/2512.07832,"Subjects:
Computation and Language (cs.CL); Machine Learning (cs.LG)","Computation and Language (cs.CL),  Machine Learning (cs.LG)"
arXiv:2512.07831,UnityVideo: Unified Multi-Modal Multi-Task Learning for Enhancing World-Aware Video Generation,UnityVideo：统一的多模态多任务学习以增强世界感知的视频生成,"Jiehui Huang, Yuechen Zhang, Xu He, Yuan Gao, Zhi Cen, Bin Xia, Yan Zhou, Xin Tao, Pengfei Wan, Jiaya Jia",https://arxiv.org/pdf/2512.07831,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.07829,One Layer Is Enough: Adapting Pretrained Visual Encoders for Image Generation,一层即足够：适配预训练视觉编码器进行图像生成,"Yuan Gao, Chen Chen, Tianrong Chen, Jiatao Gu",https://arxiv.org/pdf/2512.07829,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2512.07828,The Adoption and Usage of AI Agents: Early Evidence from Perplexity,AI代理的采用与使用：来自Perplexity的早期证据,"Jeremy Yang, Noah Yonack, Kate Zyskowski, Denis Yarats, Johnny Ho, Jerry Ma",https://arxiv.org/pdf/2512.07828,"Subjects:
Machine Learning (cs.LG); General Economics (econ.GN)","Machine Learning (cs.LG),  General Economics (econ.GN)"
arXiv:2512.07827,An Adaptive Multi-Layered Honeynet Architecture for Threat Behavior Analysis via Deep Learning,基于深度学习的自适应多层蜜网架构用于威胁行为分析,Lukas Johannes Möller,https://arxiv.org/pdf/2512.07827,"Subjects:
Cryptography and Security (cs.CR); Distributed, Parallel, and Cluster Computing (cs.DC); Machine Learning (cs.LG)","Cryptography and Security (cs.CR),  Distributed, Parallel, and Cluster Computing (cs.DC),  Machine Learning (cs.LG)"
arXiv:2512.07826,OpenVE-3M: A Large-Scale High-Quality Dataset for Instruction-Guided Video Editing,OpenVE-3M：用于指令引导视频编辑的大规模高质量数据集,"Haoyang He, Jie Wang, Jiangning Zhang, Zhucun Xue, Xingyuan Bu, Qiangpeng Yang, Shilei Wen, Lei Xie",https://arxiv.org/pdf/2512.07826,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2512.07824,Studying the Role of Reusing Crowdsourcing Knowledge in Software Development,研究软件开发中众包知识重用的作用,Rabe Abdalkareem,https://arxiv.org/pdf/2512.07824,"Subjects:
Software Engineering (cs.SE)",Software Engineering (cs.SE)
arXiv:2512.07821,WorldReel: 4D Video Generation with Consistent Geometry and Motion Modeling,WorldReel：通过几何与运动建模的一致性4D视频生成,"Shaoheng Fang, Hanwen Jiang, Yunpeng Bai, Niloy J. Mitra, Qixing Huang",https://arxiv.org/pdf/2512.07821,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
