Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2312.05334,"ProsDectNet: Bridging the Gap in Prostate Cancer Detection via  Transrectal B-mode Ultrasound Imaging

",ProsDectNet:通过经直肠B型超声成像弥合癌症前列腺检测的差距,"
Authors:
Sulaiman Vesal, 

Indrani Bhattacharya, 

Hassan Jahanandish, 

Xinran Li, 

Zachary Kornberg, 

Steve Ran Zhou, 

Elijah Richard Sommer, 

Moon Hyung Choi, 

Richard E. Fan, 

Geoffrey A. Sonn, 

Mirabela Rusu
",https://arxiv.org/pdf/2312.05334.pdf,"
Subjects: Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV)



","['Image and Video Processing (eess.IV)', 'Computer Vision and Pattern Recognition (cs.CV)']"
1,arXiv:2312.05320,"Uncertainty-aware Surrogate Models for Airfoil Flow Simulations with  Denoising Diffusion Probabilistic Models

",具有去噪扩散概率模型的翼型流动模拟的不确定性代理模型,"
Authors:
Qiang Liu, 

Nils Thuerey
",https://arxiv.org/pdf/2312.05320.pdf,"
Subjects: Fluid Dynamics (physics.flu-dyn); Machine Learning (cs.LG)



","['Fluid Dynamics (physics.flu-dyn)', 'Machine Learning (cs.LG)']"
2,arXiv:2312.05279,"Quantitative perfusion maps using a novelty spatiotemporal convolutional  neural network

",使用新颖的时空卷积神经网络的定量灌注图,"
Authors:
Anbo Cao, 

Pin-Yu Le, 

Zhonghui Qie, 

Haseeb Hassan, 

Yingwei Guo, 

Asim Zaman, 

Jiaxi Lu, 

Xueqiang Zeng, 

Huihui Yang, 

Xiaoqiang Miao, 

Taiyu Han, 

Guangtao Huang, 

Yan Kang, 

Yu Luo, 

Jia Guo
",https://arxiv.org/pdf/2312.05279.pdf,"
Subjects: Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV)



","['Image and Video Processing (eess.IV)', 'Computer Vision and Pattern Recognition (cs.CV)']"
3,arXiv:2312.05273,"Evaluating Zero-Shot Scoring for In Vitro Antibody Binding Prediction  with Experimental Validation

",零样本评分用于体外抗体结合预测的实验验证,"
Authors:
Divya Nori, 

Simon V. Mathis, 

Amir Shanehsazzadeh
",https://arxiv.org/pdf/2312.05273.pdf,"
Subjects: Quantitative Methods (q-bio.QM); Artificial Intelligence (cs.AI); Biomolecules (q-bio.BM)



","['Quantitative Methods (q-bio.QM)', 'Artificial Intelligence (cs.AI)', 'Biomolecules (q-bio.BM)']"
4,arXiv:2312.05258,"Automated Small Kidney Cancer Detection in Non-Contrast Computed  Tomography

",癌症非对比计算机断层扫描的自动检测,"
Authors:
William McGough, 

Thomas Buddenkotte, 

Stephan Ursprung, 

Zeyu Gao, 

Grant Stewart, 

Mireia Crispin-Ortuzar
",https://arxiv.org/pdf/2312.05258.pdf,"
Subjects: Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG); Quantitative Methods (q-bio.QM)



","['Image and Video Processing (eess.IV)', 'Computer Vision and Pattern Recognition (cs.CV)', 'Machine Learning (cs.LG)', 'Quantitative Methods (q-bio.QM)']"
5,arXiv:2312.05256,"Holistic Evaluation of GPT-4V for Biomedical Imaging

",GPT-4V在生物医学成像中的整体评价,"
Authors:
Zhengliang Liu, 

Hanqi Jiang, 

Tianyang Zhong, 

Zihao Wu, 

Chong Ma, 

Yiwei Li, 

Xiaowei Yu, 

Yutong Zhang, 

Yi Pan, 

Peng Shu, 

Yanjun Lyu, 

Lu Zhang, 

Junjie Yao, 

Peixin Dong, 

Chao Cao, 

Zhenxiang Xiao, 

Jiaqi Wang, 

Huan Zhao, 

Shaochen Xu, 

Yaonai Wei, 

Jingyuan Chen, 

Haixing Dai, 

Peilong Wang, 

Hao He, 

Zewei Wang, 

Xinyu Wang, 

Xu Zhang, 

Lin Zhao, 

Yiheng Liu, 

Kai Zhang, 

Liheng Yan, 

Lichao Sun, 

Jun Liu, 

Ning Qiang, 

Bao Ge, 

Xiaoyan Cai, 

Shijie Zhao, 

Xintao Hu, 

Yixuan Yuan, 

Gang Li, 

Shu Zhang, 

Xin Zhang, 

Xi Jiang, 

Tuo Zhang, 

Dinggang Shen, 

Quanzheng Li, 

Wei Liu, 

Xiang Li, 

Dajiang Zhu, 

Tianming Liu
",https://arxiv.org/pdf/2312.05256.pdf,"
Subjects: Image and Video Processing (eess.IV); Artificial Intelligence (cs.AI)



","['Image and Video Processing (eess.IV)', 'Artificial Intelligence (cs.AI)']"
6,arXiv:2305.04967,"UQ for Credit Risk Management: A deep evidence regression approach

",信用风险管理的UQ：一种深度证据回归方法,"
Authors:
Ashish Dhiman
",https://arxiv.org/pdf/2305.04967.pdf,"
Subjects: Risk Management (q-fin.RM); Computational Engineering, Finance, and Science (cs.CE); Machine Learning (cs.LG)



","['Risk Management (q-fin.RM)', 'Computational Engineering, Finance, and Science (cs.CE)', 'Machine Learning (cs.LG)']"
7,arXiv:2312.05253,"KBFormer: A Diffusion Model for Structured Entity Completion

",KBFormer:一个结构化实体完成的扩散模型,"
Authors:
Ouail Kitouni, 

Niklas Nolte, 

James Hensman, 

Bhaskar Mitra
",https://arxiv.org/pdf/2312.05253.pdf,"
Subjects: Machine Learning (cs.LG); Artificial Intelligence (cs.AI)



","['Machine Learning (cs.LG)', 'Artificial Intelligence (cs.AI)']"
8,arXiv:2312.05251,"Reconstructing Hands in 3D with Transformers

",用变形金刚在三维重建双手,"
Authors:
Georgios Pavlakos, 

Dandan Shan, 

Ilija Radosavovic, 

Angjoo Kanazawa, 

David Fouhey, 

Jitendra Malik
",https://arxiv.org/pdf/2312.05251.pdf,"
Subjects: Computer Vision and Pattern Recognition (cs.CV)
",['Computer Vision and Pattern Recognition (cs.CV)']
9,arXiv:2312.05250,"TaskMet: Task-Driven Metric Learning for Model Learning

",TaskMet：用于模型学习的任务驱动度量学习,"
Authors:
Dishank Bansal, 

Ricky T. Q. Chen, 

Mustafa Mukadam, 

Brandon Amos
",https://arxiv.org/pdf/2312.05250.pdf,"
Subjects: Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Optimization and Control (math.OC); Machine Learning (stat.ML)



","['Machine Learning (cs.LG)', 'Artificial Intelligence (cs.AI)', 'Optimization and Control (math.OC)', 'Machine Learning (stat.ML)']"
