Unnamed: 0,id,title,title_zh,authors,url,subjects,subject_split
0,arXiv:2503.01016,Generative Motion Infilling From Imprecisely Timed Keyframes,从时间不精确的关键帧生成运动填充,"Purvi Goel, Haotian Zhang, C. Karen Liu, Kayvon Fatahalian",https://arxiv.org/pdf/2503.01016.pdf,"Subjects:
Graphics (cs.GR); Computer Vision and Pattern Recognition (cs.CV)","Graphics (cs.GR),  Computer Vision and Pattern Recognition (cs.CV)"
1,arXiv:2503.01015,Optimizing Curve-Based Selection with On-Body Surfaces in Virtual Environments,在虚拟环境中优化基于曲线的体表选择,"Xiang Li, Per Ola Kristensson",https://arxiv.org/pdf/2503.01015.pdf,"Subjects:
Human-Computer Interaction (cs.HC)",Human-Computer Interaction (cs.HC)
2,arXiv:2503.01013,Explainable Multi-modal Time Series Prediction with LLM-in-the-Loop,可解释的多模态时间序列预测与LLM循环集成,"Yushan Jiang, Wenchao Yu, Geon Lee, Dongjin Song, Kijung Shin, Wei Cheng, Yanchi Liu, Haifeng Chen",https://arxiv.org/pdf/2503.01013.pdf,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
3,arXiv:2503.01011,AlphaPIG: The Nicest Way to Prolong Interactive Gestures in Extended Reality,AlphaPIG：在扩展现实中延长交互手势的最友好方式,"Yi Li, Florian Fischer, Tim Dwyer, Barrett Ens, Robert Crowther, Per Ola Kristensson, Benjamin Tag",https://arxiv.org/pdf/2503.01011.pdf,"Subjects:
Human-Computer Interaction (cs.HC)",Human-Computer Interaction (cs.HC)
4,arXiv:2503.01010,Coupled general Riemann problems for the Euler equations,欧拉方程的耦合广义黎曼问题,"Zhifang Du, Aleksey Sikstel",https://arxiv.org/pdf/2503.01010.pdf,"Subjects:
Numerical Analysis (math.NA)",Numerical Analysis (math.NA)
5,arXiv:2503.01009,An Exact Solver for Satisfiability Modulo Counting with Probabilistic Circuits,一个精确求解器：基于概率电路的可满足性模计数,"Jinzhao Li, Nan Jiang, Yexiang Xue",https://arxiv.org/pdf/2503.01009.pdf,"Subjects:
Artificial Intelligence (cs.AI); Logic in Computer Science (cs.LO)","Artificial Intelligence (cs.AI),  Logic in Computer Science (cs.LO)"
6,arXiv:2503.01007,From Vague Instructions to Task Plans: A Feedback-Driven HRC Task Planning Framework based on LLMs,从模糊指令到任务计划：基于大语言模型的反馈驱动人机协作任务规划框架,"Afagh Mehri Shervedani, Matthew R. Walter, Milos Zefran",https://arxiv.org/pdf/2503.01007.pdf,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
7,arXiv:2503.01006,Underdamped Diffusion Bridges with Applications to Sampling,欠阻尼扩散桥及其在采样中的应用,"Denis Blessing, Julius Berner, Lorenz Richter, Gerhard Neumann",https://arxiv.org/pdf/2503.01006.pdf,"Subjects:
Machine Learning (cs.LG); Machine Learning (stat.ML)","Machine Learning (cs.LG),  Machine Learning (stat.ML)"
8,arXiv:2503.01003,A Semantic Search Pipeline for Causality-driven Adhoc Information Retrieval,用于因果关系驱动的临时信息检索的语义搜索管道,"Dhairya Dalal, Sharmi Dev Gupta, Bentolhoda Binaei",https://arxiv.org/pdf/2503.01003.pdf,"Subjects:
Information Retrieval (cs.IR); Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Information Retrieval (cs.IR),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
9,arXiv:2503.01001,Towards An Efficient LLM Training Paradigm for CTR Prediction,迈向高效的LLM训练范式用于CTR预测,"Allen Lin, Renqin Cai, Yun He, Hanchao Yu, Jing Qian, Rui Li, Qifan Wang, James Caverlee",https://arxiv.org/pdf/2503.01001.pdf,"Subjects:
Information Retrieval (cs.IR)",Information Retrieval (cs.IR)
10,arXiv:2503.01000,Privacy vs. Profit: The Impact of Google's Manifest Version 3 (MV3) Update on Ad Blocker Effectiveness,隐私与利润：谷歌Manifest版本3（MV3）更新对广告拦截器效果的影响,"Karlo Lukic, Lazaros Papadopoulos",https://arxiv.org/pdf/2503.01000.pdf,"Subjects:
Computers and Society (cs.CY); General Economics (econ.GN)","Computers and Society (cs.CY),  General Economics (econ.GN)"
11,arXiv:2503.00999,Federated Conversational Recommender System,联邦对话推荐系统,"Allen Lin, Jianling Wang, Ziwei Zhu, James Caverlee",https://arxiv.org/pdf/2503.00999.pdf,"Subjects:
Information Retrieval (cs.IR)",Information Retrieval (cs.IR)
12,arXiv:2503.00995,Evaluating Polish linguistic and cultural competency in large language models,评估大型语言模型中的波兰语言和文化能力,"Sławomir Dadas, Małgorzata Grębowiec, Michał Perełkiewicz, Rafał Poświata",https://arxiv.org/pdf/2503.00995.pdf,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
13,arXiv:2503.00992,Evidence of conceptual mastery in the application of rules by Large Language Models,大型语言模型在规则应用中的概念掌握证据,"José Luiz Nunes, Guilherme FCF Almeida, Brian Flanagan",https://arxiv.org/pdf/2503.00992.pdf,"Subjects:
Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Human-Computer Interaction (cs.HC)","Artificial Intelligence (cs.AI),  Computation and Language (cs.CL),  Human-Computer Interaction (cs.HC)"
14,arXiv:2503.00989,A four-field mixed formulation for incompressible finite elasticity,不可压缩有限弹性的四场混合公式,"Guosheng Fu, Michael Neunteufel, Joachim Schöberl, Adam Zdunek",https://arxiv.org/pdf/2503.00989.pdf,"Subjects:
Numerical Analysis (math.NA)",Numerical Analysis (math.NA)
15,arXiv:2503.00986,Modeling Fine-Grained Hand-Object Dynamics for Egocentric Video Representation Learning,建模细粒度手-物体动态以进行第一人称视频表示学习,"Baoqi Pei, Yifei Huang, Jilan Xu, Guo Chen, Yuping He, Lijin Yang, Yali Wang, Weidi Xie, Yu Qiao, Fei Wu, Limin Wang",https://arxiv.org/pdf/2503.00986.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
16,arXiv:2503.00985,Enhancing Text Editing for Grammatical Error Correction: Arabic as a Case Study,增强文本编辑以进行语法错误纠正：以阿拉伯语为例,"Bashar Alhafni, Nizar Habash",https://arxiv.org/pdf/2503.00985.pdf,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
17,arXiv:2503.00984,Machine Learning for Health symposium 2024 -- Findings track,2024年健康机器学习研讨会——研究成果专题,"Stefan Hegselmann, Helen Zhou, Elizabeth Healey, Trenton Chang, Caleb Ellington, Vishwali Mhasawade, Sana Tonekaboni, Peniel Argaw, Haoran Zhang",https://arxiv.org/pdf/2503.00984.pdf,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
18,arXiv:2503.00979,Dialogue Without Limits: Constant-Sized KV Caches for Extended Responses in LLMs,无界对话：恒定大小KV缓存助力LLM生成扩展响应,"Ravi Ghadia, Avinash Kumar, Gaurav Jain, Prashant Nair, Poulami Das",https://arxiv.org/pdf/2503.00979.pdf,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
19,arXiv:2503.00976,"Design, Implementation and Practical Evaluation of an Opportunistic Communications Protocol Based on Bluetooth Mesh and libp2p",基于蓝牙Mesh和libp2p的机会通信协议的设计、实现与实践评估,"Ángel Niebla-Montero, Iván Froiz-Míguez, Paula Fraga-Lamas, Tiago M. Fernández-Caramés",https://arxiv.org/pdf/2503.00976.pdf,"Subjects:
Networking and Internet Architecture (cs.NI)",Networking and Internet Architecture (cs.NI)
20,arXiv:2503.00975,Molecule Generation for Target Protein Binding with Hierarchical Consistency Diffusion Model,基于层次一致性扩散模型的目标蛋白结合分子生成,"Guanlue Li, Chenran Jiang, Ziqi Gao, Yu Liu, Chenyang Liu, Jiean Chen, Yong Huang, Jia Li",https://arxiv.org/pdf/2503.00975.pdf,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
21,arXiv:2503.00974,SAF: Scalable Acceleration Framework for dynamic and flexible scaling of FPGAs,SAF：可扩展加速框架，用于FPGA的动态灵活扩展,"Masudul Hassan Quraishi, Michael Riera, Fengbo Ren, Aman Arora, Aviral Shrivastava",https://arxiv.org/pdf/2503.00974.pdf,"Subjects:
Distributed, Parallel, and Cluster Computing (cs.DC)","Distributed, Parallel, and Cluster Computing (cs.DC)"
22,arXiv:2503.00972,Semantic-ICP: Iterative Closest Point for Non-rigid Multi-Organ Point Cloud Registration,语义-ICP：用于非刚性多器官点云配准的迭代最近点算法,"Wanwen Chen, Carson Studders, Jamie J.Y. Kwon, Emily H.T. Pang, Eitan Prisman, Septimiu E. Salcudean",https://arxiv.org/pdf/2503.00972.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
23,arXiv:2503.00971,An Efficient and Uncertainty-aware Reinforcement Learning Framework for Quality Assurance in Extrusion Additive Manufacturing,一种高效且不确定性感知的强化学习框架，用于挤出增材制造中的质量保证,"Xiaohan Li, Sebastian Pattinson",https://arxiv.org/pdf/2503.00971.pdf,"Subjects:
Systems and Control (eess.SY)",Systems and Control (eess.SY)
24,arXiv:2503.00967,How Do Teachers Create Pedagogical Chatbots?: Current Practices and Challenges,教师如何创建教学聊天机器人？：当前实践与挑战,"Minju Yoo, Hyoungwook Jin, Juho Kim",https://arxiv.org/pdf/2503.00967.pdf,"Subjects:
Human-Computer Interaction (cs.HC)",Human-Computer Interaction (cs.HC)
25,arXiv:2503.00963,Unisolvence of randomized MultiQuadric Kansa collocation for convection-diffusion with mixed boundary conditions,随机多二次Kansa配置法在混合边界条件下对流扩散问题的唯一可解性,"Maryam Mohammadi, Alvise Sommariva, Marco Vianello",https://arxiv.org/pdf/2503.00963.pdf,"Subjects:
Numerical Analysis (math.NA)",Numerical Analysis (math.NA)
26,arXiv:2503.00962,Using Synthetic Images to Augment Small Medical Image Datasets,利用合成图像扩充小型医学图像数据集,"Minh H. Vu, Lorenzo Tronchin, Tufve Nyholm, Tommy Löfstedt",https://arxiv.org/pdf/2503.00962.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
27,arXiv:2503.00961,CAGN-GAT Fusion: A Hybrid Contrastive Attentive Graph Neural Network for Network Intrusion Detection,CAGN-GAT融合：一种用于网络入侵检测的混合对比注意力图神经网络,"Md Abrar Jahin, Shahriar Soudeep, M. F. Mridha, Raihan Kabir, Md Rashedul Islam, Yutaka Watanobe",https://arxiv.org/pdf/2503.00961.pdf,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
28,arXiv:2503.00960,Mapping words to powers by morphisms,通过态射将词语映射到幂,Aleksi Saarela,https://arxiv.org/pdf/2503.00960.pdf,"Subjects:
Formal Languages and Automata Theory (cs.FL); Combinatorics (math.CO)","Formal Languages and Automata Theory (cs.FL),  Combinatorics (math.CO)"
29,arXiv:2503.00958,Layered Insights: Generalizable Analysis of Authorial Style by Leveraging All Transformer Layers,分层洞察：通过利用所有Transformer层进行作者风格的可泛化分析,"Milad Alshomary, Nikhil Reddy Varimalla, Vishal Anand, Kathleen McKeown",https://arxiv.org/pdf/2503.00958.pdf,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
30,arXiv:2503.00957,Exploiting Vulnerabilities in Speech Translation Systems through Targeted Adversarial Attacks,通过针对性对抗攻击利用语音翻译系统中的漏洞,"Chang Liu, Haolin Wu, Xi Yang, Kui Zhang, Cong Wu, Weiming Zhang, Nenghai Yu, Tianwei Zhang, Qing Guo, Jie Zhang",https://arxiv.org/pdf/2503.00957.pdf,"Subjects:
Sound (cs.SD); Artificial Intelligence (cs.AI); Cryptography and Security (cs.CR); Audio and Speech Processing (eess.AS)","Sound (cs.SD),  Artificial Intelligence (cs.AI),  Cryptography and Security (cs.CR),  Audio and Speech Processing (eess.AS)"
31,arXiv:2503.00955,SemViQA: A Semantic Question Answering System for Vietnamese Information Fact-Checking,SemViQA：一个用于越南信息事实核查的语义问答系统,"Nam V. Nguyen, Dien X. Tran, Thanh T. Tran, Anh T. Hoang, Tai V. Duong, Di T. Le, Phuc-Lu Le",https://arxiv.org/pdf/2503.00955.pdf,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI)"
32,arXiv:2503.00952,"A Survey on Ordinal Regression: Applications, Advances and Prospects",序数回归研究综述：应用、进展与展望,"Jinhong Wang, Jintai Chen, Jian Liu, Dongqi Tang, Danny Z. Chen, Jian Wu",https://arxiv.org/pdf/2503.00952.pdf,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
33,arXiv:2503.00951,Dynamical Diffusion: Learning Temporal Dynamics with Diffusion Models,动态扩散：利用扩散模型学习时间动态,"Xingzhuo Guo, Yu Zhang, Baixu Chen, Haoran Xu, Jianmin Wang, Mingsheng Long",https://arxiv.org/pdf/2503.00951.pdf,"Subjects:
Machine Learning (cs.LG); Computer Vision and Pattern Recognition (cs.CV)","Machine Learning (cs.LG),  Computer Vision and Pattern Recognition (cs.CV)"
34,arXiv:2503.00950,Decomposition of RSA modulus applying even order elliptic curves,应用偶数阶椭圆曲线分解RSA模数,"Jacek Pomykała, Mariusz Jurkiewicz",https://arxiv.org/pdf/2503.00950.pdf,"Subjects:
Cryptography and Security (cs.CR); Number Theory (math.NT)","Cryptography and Security (cs.CR),  Number Theory (math.NT)"
