id,title,title_zh,authors,url,subjects,subject_split
arXiv:2511.08585,Simulating the Visual World with Artificial Intelligence: A Roadmap,用人工智能模拟视觉世界：路线图,"Jingtong Yue, Ziqi Huang, Zhaoxi Chen, Xintao Wang, Pengfei Wan, Ziwei Liu",https://arxiv.org/pdf/2511.08585,"Subjects:
Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV)","Artificial Intelligence (cs.AI),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2511.08583,SeFA-Policy: Fast and Accurate Visuomotor Policy Learning with Selective Flow Alignment,SeFA-Policy：通过选择性流对齐实现快速准确的视觉运动策略学习,"Rong Xue, Jiageng Mao, Mingtong Zhang, Yue Wang",https://arxiv.org/pdf/2511.08583,"Subjects:
Robotics (cs.RO); Machine Learning (cs.LG)","Robotics (cs.RO),  Machine Learning (cs.LG)"
arXiv:2511.08581,DeepProofLog: Efficient Proving in Deep Stochastic Logic Programs,DeepProofLog：深度随机逻辑程序中的高效证明,"Ying Jiao, Rodrigo Castellano Ontiveros, Luc De Raedt, Marco Gori, Francesco Giannini, Michelangelo Diligenti, Giuseppe Marra",https://arxiv.org/pdf/2511.08581,"Subjects:
Artificial Intelligence (cs.AI)",Artificial Intelligence (cs.AI)
arXiv:2511.08579,Training Language Models to Explain Their Own Computations,训练语言模型解释其自身计算,"Belinda Z. Li, Zifan Carl Guo, Vincent Huang, Jacob Steinhardt, Jacob Andreas",https://arxiv.org/pdf/2511.08579,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2511.08577,Think-at-Hard: Selective Latent Iterations to Improve Reasoning Language Models,Think-at-Hard：选择性潜在迭代以改善推理语言模型,"Tianyu Fu, Yichen You, Zekai Chen, Guohao Dai, Huazhong Yang, Yu Wang",https://arxiv.org/pdf/2511.08577,"Subjects:
Computation and Language (cs.CL); Artificial Intelligence (cs.AI); Machine Learning (cs.LG); Performance (cs.PF)","Computation and Language (cs.CL),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG),  Performance (cs.PF)"
arXiv:2511.08575,CO2-Meter: A Comprehensive Carbon Footprint Estimator for LLMs on Edge Devices,CO2-Meter：用于边缘设备上的大型语言模型的全面碳足迹估算器,"Zhenxiao Fu, Chen Fan, Lei Jiang",https://arxiv.org/pdf/2511.08575,"Subjects:
Hardware Architecture (cs.AR)",Hardware Architecture (cs.AR)
arXiv:2511.08573,SENCA-st: Integrating Spatial Transcriptomics and Histopathology with Cross Attention Shared Encoder for Region Identification in Cancer Pathology,SENCA-st：通过交叉注意共享编码器整合空间转录组学和组织病理学以识别癌症病理中的区域,"Shanaka Liyanaarachchi, Chathurya Wijethunga, Shihab Aaquil Ahamed, Akthas Absar, Ranga Rodrigo",https://arxiv.org/pdf/2511.08573,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Machine Learning (cs.LG)"
arXiv:2511.08570,Automatic Grid Updates for Kolmogorov-Arnold Networks using Layer Histograms,使用层直方图自动更新 Kolmogorov-Arnold 网络的网格,"Jamison Moody, James Usevitch",https://arxiv.org/pdf/2511.08570,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
arXiv:2511.08568,Machine Learning-Guided Memory Optimization for DLRM Inference on Tiered Memory,机器学习指导的 DLRM 推理内存优化在分层内存上,"Jie Ren, Bin Ma, Shuangyan Yang, Benjamin Francis, Ehsan K. Ardestani, Min Si, Dong Li",https://arxiv.org/pdf/2511.08568,"Subjects:
Performance (cs.PF)",Performance (cs.PF)
arXiv:2511.08567,The Path Not Taken: RLVR Provably Learns Off the Principals,未走的路径：RLVR 可证明地从原则中学习,"Hanqing Zhu, Zhenyu Zhang, Hanxian Huang, DiJia Su, Zechun Liu, Jiawei Zhao, Igor Fedorov, Hamed Pirsiavash, Zhizhou Sha, Jinwon Lee, David Z. Pan, Zhangyang Wang, Yuandong Tian, Kai Sheng Tai",https://arxiv.org/pdf/2511.08567,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
