id,title,title_zh,authors,url,subjects,subject_split
arXiv:2511.11571,Optimizing Mixture of Block Attention,优化块注意力混合,"Guangxuan Xiao, Junxian Guo, Kasra Mazaheri, Song Han",https://arxiv.org/pdf/2511.11571,"Subjects:
Machine Learning (cs.LG); Computation and Language (cs.CL)","Machine Learning (cs.LG),  Computation and Language (cs.CL)"
arXiv:2511.11569,Private Frequency Estimation Via Residue Number Systems,通过剩余数系统进行私有频率估计,Héber H. Arcolezi,https://arxiv.org/pdf/2511.11569,"Subjects:
Cryptography and Security (cs.CR); Artificial Intelligence (cs.AI)","Cryptography and Security (cs.CR),  Artificial Intelligence (cs.AI)"
arXiv:2511.11563,LARM: A Large Articulated-Object Reconstruction Model,LARM: 大型关节物体重建模型,"Sylvia Yuan, Ruoxi Shi, Xinyue Wei, Xiaoshuai Zhang, Hao Su, Minghua Liu",https://arxiv.org/pdf/2511.11563,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.11562,PRBench: Large-Scale Expert Rubrics for Evaluating High-Stakes Professional Reasoning,PRBench: 用于评估高风险专业推理的大规模专家评分标准,"Afra Feyza Akyürek, Advait Gosai, Chen Bo Calvin Zhang, Vipul Gupta, Jaehwan Jeong, Anisha Gunjal, Tahseen Rabbani, Maria Mazzone, David Randolph, Mohammad Mahmoudi Meymand, Gurshaan Chattha, Paula Rodriguez, Diego Mares, Pavit Singh, Michael Liu, Subodh Chawla, Pete Cline, Lucy Ogaz, Ernesto Hernandez, Zihao Wang, Pavi Bhatter, Marcos Ayestaran, Bing Liu, Yunzhong He",https://arxiv.org/pdf/2511.11562,"Subjects:
Computation and Language (cs.CL); Computers and Society (cs.CY)","Computation and Language (cs.CL),  Computers and Society (cs.CY)"
arXiv:2511.11560,A Unified Convergence Analysis for Semi-Decentralized Learning: Sampled-to-Sampled vs. Sampled-to-All Communication,半分散学习的统一收敛分析：采样到采样与采样到全部通信,"Angelo Rodio, Giovanni Neglia, Zheng Chen, Erik G. Larsson",https://arxiv.org/pdf/2511.11560,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Distributed, Parallel, and Cluster Computing (cs.DC)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Distributed, Parallel, and Cluster Computing (cs.DC)"
arXiv:2511.11553,Multistability of Self-Attention Dynamics in Transformers,变压器中自注意力动态的多稳定性,Claudio Altafini,https://arxiv.org/pdf/2511.11553,"Subjects:
Machine Learning (cs.LG); Systems and Control (eess.SY); Dynamical Systems (math.DS)","Machine Learning (cs.LG),  Systems and Control (eess.SY),  Dynamical Systems (math.DS)"
arXiv:2511.11552,DocLens : A Tool-Augmented Multi-Agent Framework for Long Visual Document Understanding,DocLens: 用于长视觉文档理解的工具增强多代理框架,"Dawei Zhu, Rui Meng, Jiefeng Chen, Sujian Li, Tomas Pfister, Jinsung Yoon",https://arxiv.org/pdf/2511.11552,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Computation and Language (cs.CL)","Computer Vision and Pattern Recognition (cs.CV),  Computation and Language (cs.CL)"
arXiv:2511.11551,Aligning Machiavellian Agents: Behavior Steering via Test-Time Policy Shaping,调整马基雅维利代理：通过测试时策略塑造进行行为引导,"Dena Mujtaba, Brian Hu, Anthony Hoogs, Arslan Basharat",https://arxiv.org/pdf/2511.11551,"Subjects:
Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
arXiv:2511.11550,CertiA360: Enhance Compliance Agility in Aerospace Software Development,CertiA360: 增强航空航天软件开发中的合规敏捷性,"J. Antonio Dantas Macedo, Hugo Fernandes, J. Eduardo Ferreira Ribeiro",https://arxiv.org/pdf/2511.11550,"Subjects:
Software Engineering (cs.SE)",Software Engineering (cs.SE)
arXiv:2511.11549,HetDAPAC: Leveraging Attribute Heterogeneity in Distributed Attribute-Based Private Access Control,HetDAPAC: 在分布式属性基础的私有访问控制中利用属性异质性,"Shreya Meel, Sennur Ulukus",https://arxiv.org/pdf/2511.11549,"Subjects:
Cryptography and Security (cs.CR); Databases (cs.DB); Information Theory (cs.IT); Signal Processing (eess.SP)","Cryptography and Security (cs.CR),  Databases (cs.DB),  Information Theory (cs.IT),  Signal Processing (eess.SP)"
