id,title,title_zh,authors,url,subjects,subject_split
arXiv:2511.05491,Visual Spatial Tuning,视觉空间调谐,"Rui Yang, Ziyu Zhu, Yanwei Li, Jingjia Huang, Shen Yan, Siyuan Zhou, Zhe Liu, Xiangtai Li, Shuangye Li, Wenqian Wang, Yi Lin, Hengshuang Zhao",https://arxiv.org/pdf/2511.05491,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05489,TimeSearch-R: Adaptive Temporal Search for Long-Form Video Understanding via Self-Verification Reinforcement Learning,TimeSearch-R: 通过自验证强化学习进行长视频理解的自适应时间搜索,"Junwen Pan, Qizhe Zhang, Rui Zhang, Ming Lu, Xin Wan, Yuan Zhang, Chang Liu, Qi She",https://arxiv.org/pdf/2511.05489,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2511.05485,MIMIC-SR-ICD11: A Dataset for Narrative-Based Diagnosis,MIMIC-SR-ICD11: 一个基于叙述的诊断数据集,"Yuexin Wu, Shiqi Wang, Vasile Rus",https://arxiv.org/pdf/2511.05485,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
arXiv:2511.05483,DGTN: Graph-Enhanced Transformer with Diffusive Attention Gating Mechanism for Enzyme DDG Prediction,DGTN: 用于酶DDG预测的具有扩散注意力门控机制的图增强变压器,Abigail Lin,https://arxiv.org/pdf/2511.05483,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
arXiv:2511.05482,SoilX: Calibration-Free Comprehensive Soil Sensing Through Contrastive Cross-Component Learning,SoilX: 通过对比跨组件学习进行无校准的综合土壤传感,"Kang Yang, Yuanlin Yang, Yuning Chen, Sikai Yang, Xinyu Zhang, Wan Du",https://arxiv.org/pdf/2511.05482,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2511.05480,On Flow Matching KL Divergence,关于流匹配KL散度,"Maojiang Su, Jerry Yao-Chieh Hu, Sophia Pi, Han Liu",https://arxiv.org/pdf/2511.05480,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (stat.ML)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (stat.ML)"
arXiv:2511.05479,FPGA-Based Real-Time Waveform Classification,基于FPGA的实时波形分类,"Alperen Aksoy, Ilja Bekman, Chimezie Eguzo, Christian Grewing, Andre Zambanini",https://arxiv.org/pdf/2511.05479,"Subjects:
Neural and Evolutionary Computing (cs.NE); Instrumentation and Detectors (physics.ins-det)","Neural and Evolutionary Computing (cs.NE),  Instrumentation and Detectors (physics.ins-det)"
arXiv:2511.05477,GroupKAN: Rethinking Nonlinearity with Grouped Spline-based KAN Modeling for Efficient Medical Image Segmentation,GroupKAN: 用分组样条KAN建模重新思考非线性以实现高效医学图像分割,"Guojie Li, Anwar P.P. Abdul Majeed, Muhammad Ateeq, Anh Nguyen, Fan Zhang",https://arxiv.org/pdf/2511.05477,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05476,A Metamorphic Testing Perspective on Knowledge Distillation for Language Models of Code: Does the Student Deeply Mimic the Teacher?,从变形测试角度看代码语言模型的知识蒸馏：学生是否深刻模仿老师？,"Md. Abdul Awal, Mrigank Rochan, Chanchal K. Roy",https://arxiv.org/pdf/2511.05476,"Subjects:
Software Engineering (cs.SE); Machine Learning (cs.LG)","Software Engineering (cs.SE),  Machine Learning (cs.LG)"
arXiv:2511.05475,AI Literacy Assessment Revisited: A Task-Oriented Approach Aligned with Real-world Occupations,重新审视AI素养评估：与现实职业相一致的任务导向方法,"Christopher Bogart, Aparna Warrier, Arav Agarwal, Ross Higashi, Yufan Zhang, Jesse Flot, Jaromir Savelka, Heather Burte, Majd Sakr",https://arxiv.org/pdf/2511.05475,"Subjects:
Computers and Society (cs.CY); Artificial Intelligence (cs.AI)","Computers and Society (cs.CY),  Artificial Intelligence (cs.AI)"
arXiv:2511.05474,Semantic-Guided Natural Language and Visual Fusion for Cross-Modal Interaction Based on Tiny Object Detection,基于微小物体检测的跨模态交互的语义引导自然语言和视觉融合,"Xian-Hong Huang, Hui-Kai Su, Chi-Chia Sun, Jun-Wei Hsieh",https://arxiv.org/pdf/2511.05474,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05471,Precipitation nowcasting of satellite data using physically-aligned neural networks,使用物理对齐神经网络进行卫星数据的降水预报,"Antônio Catão, Melvin Poveda, Leonardo Voltarelli, Paulo Orenstein",https://arxiv.org/pdf/2511.05471,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2511.05467,EventFlow: Real-Time Neuromorphic Event-Driven Classification of Two-Phase Boiling Flow Regimes,EventFlow: 实时神经形态事件驱动的两相沸腾流动状态分类,"Sanghyeon Chang, Srikar Arani, Nishant Sai Nuthalapati, Youngjoon Suh, Nicholas Choi, Siavash Khodakarami, Md Rakibul Hasan Roni, Nenad Miljkovic, Aparna Chandramowlishwaran, Yoonjin Won",https://arxiv.org/pdf/2511.05467,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05464,Photo Dating by Facial Age Aggregation,通过面部年龄聚合进行照片日期估算,"Jakub Paplham, Vojtech Franc",https://arxiv.org/pdf/2511.05464,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05462,SiamMM: A Mixture Model Perspective on Deep Unsupervised Learning,SiamMM: 深度无监督学习的混合模型视角,"Xiaodong Wang, Jing Huang, Kevin J Liang",https://arxiv.org/pdf/2511.05462,"Subjects:
Machine Learning (cs.LG); Computer Vision and Pattern Recognition (cs.CV)","Machine Learning (cs.LG),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2511.05461,The Potential of Copernicus Satellites for Disaster Response: Retrieving Building Damage from Sentinel-1 and Sentinel-2,哥白尼卫星在灾害响应中的潜力：从Sentinel-1和Sentinel-2检索建筑损坏,"Olivier Dietrich, Merlin Alfredsson, Emilia Arens, Nando Metzger, Torben Peters, Linus Scheibenreif, Jan Dirk Wegner, Konrad Schindler",https://arxiv.org/pdf/2511.05461,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05460,Synapse: Adaptive Arbitration of Complementary Expertise in Time Series Foundational Models,Synapse: 时间序列基础模型中互补专业知识的自适应仲裁,"Sarkar Snigdha Sarathi Das, Palash Goyal, Mihir Parmar, Yiwen Song, Long T. Le, Lesly Miculicich, Jinsung Yoon, Rui Zhang, Hamid Palangi, Tomas Pfister",https://arxiv.org/pdf/2511.05460,"Subjects:
Machine Learning (cs.LG); Machine Learning (stat.ML)","Machine Learning (cs.LG),  Machine Learning (stat.ML)"
arXiv:2511.05459,SWE-Compass: Towards Unified Evaluation of Agentic Coding Abilities for Large Language Models,SWE-Compass: 迈向大型语言模型代理编码能力的统一评估,"Jingxuan Xu, Ken Deng, Weihao Li, Songwei Yu, Huaixi Tang, Haoyang Huang, Zhiyi Lai, Zizheng Zhan, Yanan Wu, Chenchen Zhang, Kepeng Lei, Yifan Yao, Xinping Lei, Wenqiang Zhu, Zongxian Feng, Han Li, Junqi Xiong, Dailin Li, Zuchen Gao, Kun Wu, Wen Xiang, Ziqi Zhan, Yuanxing Zhang, Wuxuan Gong, Ziyuan Gao, Guanxiang Wang, Yirong Xue, Mengtong Li, Mengfei Xie, Xiaojiang Zhang, Jinghui Wang, Wenhao Zhuang, Zheng Lin, Huiming Wang, Zhaoxiang Zhang, Yuqun Zhang, Haotian Zhang, Bin Chen, Jiaheng Liu",https://arxiv.org/pdf/2511.05459,"Subjects:
Software Engineering (cs.SE); Artificial Intelligence (cs.AI)","Software Engineering (cs.SE),  Artificial Intelligence (cs.AI)"
arXiv:2511.05456,Parameter-Efficient Conditioning for Material Generalization in Graph-Based Simulators,图形模拟器中材料泛化的参数高效条件,"Naveen Raj Manoharan, Hassan Iqbal, Krishna Kumar",https://arxiv.org/pdf/2511.05456,"Subjects:
Machine Learning (cs.LG)",Machine Learning (cs.LG)
arXiv:2511.05449,How Many Tokens Do 3D Point Cloud Transformer Architectures Really Need?,3D点云变压器架构究竟需要多少令牌？,"Tuan Anh Tran, Duy M. H. Nguyen, Hoai-Chau Tran, Michael Barz, Khoa D. Doan, Roger Wattenhofer, Ngo Anh Vien, Mathias Niepert, Daniel Sonntag, Paul Swoboda",https://arxiv.org/pdf/2511.05449,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG)","Computer Vision and Pattern Recognition (cs.CV),  Machine Learning (cs.LG)"
arXiv:2511.05445,A Tilting-Rotor Enhanced Quadcopter Fault-Tolerant Control Based on Non-Linear Model Predictive Control,基于非线性模型预测控制的倾转旋翼增强四旋翼容错控制,"Yanchao Wang, Xu You, Mehdi Baghdadi",https://arxiv.org/pdf/2511.05445,"Subjects:
Systems and Control (eess.SY)",Systems and Control (eess.SY)
arXiv:2511.05444,Adversarially Robust Multitask Adaptive Control,对抗性鲁棒多任务自适应控制,"Kasra Fallah, Leonardo F. Toso, James Anderson",https://arxiv.org/pdf/2511.05444,"Subjects:
Machine Learning (cs.LG); Systems and Control (eess.SY); Optimization and Control (math.OC)","Machine Learning (cs.LG),  Systems and Control (eess.SY),  Optimization and Control (math.OC)"
arXiv:2511.05442,APP: Accelerated Path Patching with Task-Specific Pruning,APP：加速路径修补与任务特定剪枝,"Frauke Andersen, William Rudman, Ruochen Zhang, Carsten Eickhoff",https://arxiv.org/pdf/2511.05442,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Computation and Language (cs.CL)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Computation and Language (cs.CL)"
arXiv:2511.05440,Shortest self-orthogonal embeddings of binary linear codes,二进制线性码的最短自正交嵌入,"Junmin An, Nathan Kaplan, Jon-Lark Kim, Jinquan Luo, Guodong Wang",https://arxiv.org/pdf/2511.05440,"Subjects:
Information Theory (cs.IT); Combinatorics (math.CO)","Information Theory (cs.IT),  Combinatorics (math.CO)"
arXiv:2511.05432,Shared Latent Representation for Joint Text-to-Audio-Visual Synthesis,联合文本到视听合成的共享潜在表示,"Dogucan Yaman, Seymanur Akti, Fevziye Irem Eyiokur, Alexander Waibel",https://arxiv.org/pdf/2511.05432,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05430,"""I Like That You Have to Poke Around"": Instructors on How Experiential Approaches to AI Literacy Spark Inquiry and Critical Thinking",“我喜欢你必须探索”：讲师关于体验式人工智能素养如何激发探究和批判性思维,"Aparna Maya Warrier, Arav Agarwal, Jaromir Savelka, Christopher Bogart, Heather Burte",https://arxiv.org/pdf/2511.05430,"Subjects:
Computers and Society (cs.CY); Artificial Intelligence (cs.AI)","Computers and Society (cs.CY),  Artificial Intelligence (cs.AI)"
arXiv:2511.05426,"Bioinspired Soft Quadrotors Jointly Unlock Agility, Squeezability, and Collision Resilience",仿生软四旋翼共同解锁敏捷性、可压缩性和碰撞弹性,"Luca Girardi, Gabriel Maquignaz, Stefano Mintchev",https://arxiv.org/pdf/2511.05426,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2511.05423,Scanning the IPv6 Internet Using Subnet-Router Anycast Probing,使用子网路由器任播探测扫描IPv6互联网,"Maynard Koch, Raphael Hiesgen, Marcin Nawrocki, Thomas C. Schmidt, Matthias Wählisch",https://arxiv.org/pdf/2511.05423,"Subjects:
Networking and Internet Architecture (cs.NI)",Networking and Internet Architecture (cs.NI)
arXiv:2511.05421,Sharing the Learned Knowledge-base to Estimate Convolutional Filter Parameters for Continual Image Restoration,共享学习知识库以估计连续图像恢复的卷积滤波器参数,"Aupendu Kar, Krishnendu Ghosh, Prabir Kumar Biswas",https://arxiv.org/pdf/2511.05421,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05420,ProDER: A Continual Learning Approach for Fault Prediction in Evolving Smart Grids,ProDER：一种用于演变智能电网故障预测的持续学习方法,"Emad Efatinasab, Nahal Azadi, Davide Dalle Pezze, Gian Antonio Susto, Chuadhry Mujeeb Ahmed, Mirco Rampazzo",https://arxiv.org/pdf/2511.05420,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI)"
arXiv:2511.05410,Story Arena: A Multi-Agent Environment for Envisioning the Future of Software Engineering,故事竞技场：一个为软件工程未来设想的多智能体环境,"Justin D. Weisz, Michael Muller, Kush R. Varshney",https://arxiv.org/pdf/2511.05410,"Subjects:
Human-Computer Interaction (cs.HC); Software Engineering (cs.SE)","Human-Computer Interaction (cs.HC),  Software Engineering (cs.SE)"
arXiv:2511.05408,Steering Language Models with Weight Arithmetic,通过权重算术引导语言模型,"Constanza Fierro, Fabien Roger",https://arxiv.org/pdf/2511.05408,"Subjects:
Computation and Language (cs.CL); Machine Learning (cs.LG)","Computation and Language (cs.CL),  Machine Learning (cs.LG)"
arXiv:2511.05407,Minority-Aware Satisfaction Estimation in Dialogue Systems via Preference-Adaptive Reinforcement Learning,通过偏好自适应强化学习在对话系统中进行少数群体满意度估计,"Yahui Fu, Zi Haur Pang, Tatsuya Kawahara",https://arxiv.org/pdf/2511.05407,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
arXiv:2511.05406,Large Language Models for Explainable Threat Intelligence,用于可解释威胁情报的大型语言模型,"Tiago Dinis, Miguel Correia, Roger Tavares",https://arxiv.org/pdf/2511.05406,"Subjects:
Computation and Language (cs.CL)",Computation and Language (cs.CL)
arXiv:2511.05404,Multi-modal Loop Closure Detection with Foundation Models in Severely Unstructured Environments,在严重非结构化环境中使用基础模型进行多模态闭环检测,"Laura Alejandra Encinar Gonzalez, John Folkesson, Rudolph Triebel, Riccardo Giubilato",https://arxiv.org/pdf/2511.05404,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI)"
arXiv:2511.05403,PALM: A Dataset and Baseline for Learning Multi-subject Hand Prior,PALM：用于学习多主体手部先验的数据集和基线,"Zicong Fan, Edoardo Remelli, David Dimond, Fadime Sener, Liuhao Ge, Bugra Tekin, Cem Keskin, Shreyas Hampali",https://arxiv.org/pdf/2511.05403,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
arXiv:2511.05402,Stable and Robust SLIP Model Control via Energy Conservation-Based Feedback Cancellation for Quadrupedal Applications,通过基于能量守恒的反馈消除实现四足应用的稳定和鲁棒SLIP模型控制,"Muhammad Saud Ul Hassan, Derek Vasquez, Hamza Asif, Christian Hubicki",https://arxiv.org/pdf/2511.05402,"Subjects:
Robotics (cs.RO)",Robotics (cs.RO)
arXiv:2511.05400,Designing Hierarchical Exploratory Experiences for Ethnic Costumes: A Cultural Gene-Based Perspective,为民族服饰设计分层探索体验：一种基于文化基因的视角,"Ma Xiaofan, Yan Lirong, Zhao Weijia, Zeng Weiping, Wu Huiyue",https://arxiv.org/pdf/2511.05400,"Subjects:
Human-Computer Interaction (cs.HC)",Human-Computer Interaction (cs.HC)
arXiv:2511.05399,Robust Neural Audio Fingerprinting using Music Foundation Models,使用音乐基础模型的鲁棒神经音频指纹识别,"Shubhr Singh, Kiran Bhat, Xavier Riley, Benjamin Resnick, John Thickstun, Walter De Brouwer",https://arxiv.org/pdf/2511.05399,"Subjects:
Sound (cs.SD); Artificial Intelligence (cs.AI)","Sound (cs.SD),  Artificial Intelligence (cs.AI)"
arXiv:2511.05397,EveryDayVLA: A Vision-Language-Action Model for Affordable Robotic Manipulation,EveryDayVLA：一种用于经济实惠机器人操作的视觉-语言-动作模型,"Samarth Chopra, Alex McMoil, Ben Carnovale, Evan Sokolson, Rajkumar Kubendran, Samuel Dickerson",https://arxiv.org/pdf/2511.05397,"Subjects:
Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV)","Robotics (cs.RO),  Computer Vision and Pattern Recognition (cs.CV)"
arXiv:2511.05396,Sample Complexity of Distributionally Robust Off-Dynamics Reinforcement Learning with Online Interaction,具有在线交互的分布鲁棒离线动态强化学习的样本复杂度,"Yiting He, Zhishuai Liu, Weixin Wang, Pan Xu",https://arxiv.org/pdf/2511.05396,"Subjects:
Machine Learning (cs.LG); Artificial Intelligence (cs.AI); Robotics (cs.RO); Machine Learning (stat.ML)","Machine Learning (cs.LG),  Artificial Intelligence (cs.AI),  Robotics (cs.RO),  Machine Learning (stat.ML)"
arXiv:2511.05394,AI Assisted AR Assembly: Object Recognition and Computer Vision for Augmented Reality Assisted Assembly,AI辅助AR装配：用于增强现实辅助装配的物体识别和计算机视觉,"Alexander Htet Kyaw, Haotian Ma, Sasa Zivkovic, Jenny Sabin",https://arxiv.org/pdf/2511.05394,"Subjects:
Computer Vision and Pattern Recognition (cs.CV); Artificial Intelligence (cs.AI); Human-Computer Interaction (cs.HC)","Computer Vision and Pattern Recognition (cs.CV),  Artificial Intelligence (cs.AI),  Human-Computer Interaction (cs.HC)"
arXiv:2511.05393,PreResQ-R1: Towards Fine-Grained Rank-and-Score Reinforcement Learning for Visual Quality Assessment via Preference-Response Disentangled Policy Optimization,PreResQ-R1：通过偏好响应解耦策略优化实现视觉质量评估的细粒度排名和评分强化学习,"Zehui Feng, Tian Qiu, Tong Wu, Junxuan Li, Huayuan Xu, Ting Han",https://arxiv.org/pdf/2511.05393,"Subjects:
Computer Vision and Pattern Recognition (cs.CV)",Computer Vision and Pattern Recognition (cs.CV)
